"merge.1","merge.2"
-71,-1509
-2857,-3381
-649,-1644
-1687,-2210
-779,-4776
-1513,-4472
-218,-1483
-871,-904
-512,-2960
-167,-3214
-2041,-2544
-1203,-4008
-3101,-4817
-1324,-3564
-2014,16
-2028,-3611
-3952,-3979
-1439,240
-2304,-2820
-3310,-4862
-1649,-4194
-3875,41
-1819,137
-1224,-3269
-521,-1950
-308,-826
-3477,-3831
-1424,-1474
-588,-2352
-4651,155
-3300,-4664
-440,-4846
-4672,-4835
-1548,-3353
-645,-4249
-2811,-3014
-648,-4648
-2724,-3969
-3267,-3275
-3807,-4197
-2846,-4089
-427,-2681
-735,-2592
-887,-1693
-226,-456
-1761,-4210
-2202,-4925
-2583,-2629
-3220,-3896
-4748,43
-1447,-2702
-1970,-4350
-2780,-4031
-562,-1204
-3645,-4636
-252,-4729
-394,-1811
-3595,-4400
-3657,-4770
-840,-2308
-19,-1393
-894,-976
-491,-3876
-165,-3166
-2893,-4385
-3486,-4419
-3793,-4271
-674,-2379
-742,-1007
-3566,19
-1349,-2153
-1978,-2198
-4204,117
-3207,-4483
-2501,-4966
-309,-4482
-1975,-2401
-174,66
-1299,-1516
-2558,-4254
-973,-4416
-517,-1731
-4276,-4941
-134,-4687
-915,-3296
-159,-441
-3650,-3996
-600,-2611
-1746,-2554
-396,-1740
-258,-3182
-1238,-2594
-329,-1709
-2957,-4253
-294,-4912
-285,-1957
-3425,-4406
-1444,-4231
-4068,-4420
-304,-1331
-3082,-4906
-1758,-3902
-1484,-4042
-448,-783
-817,-1733
-3012,-3951
-278,-2111
-2265,-2557
-3471,-3923
-3813,-4668
-3750,-4045
-1995,-4090
-2416,-2813
-136,-2598
-891,-2142
-1952,-4613
-3647,-4517
-1928,-4059
-2408,-3108
-3257,-3482
-4209,-4336
-3241,-4339
-920,-2222
-3238,-3607
-1374,-2003
-199,-696
-2240,-2735
57,166
-4627,5
-1673,-4725
-2855,-3741
-58,-78
-2569,-4329
-2011,-3075
-2411,-3097
-3828,-3973
-3882,-4135
-1611,-1859
-3001,-4029
-2441,-3224
-814,-3881
-1342,-3697
-2074,-3567
-2313,-4101
-1835,-3534
-1475,-2478
-1734,-4564
-335,-2849
-2872,-2991
-3529,-4656
-1185,-4747
-2417,291
-1144,-4123
-1065,-1696
-1102,-2645
-4235,-4297
-2539,-2636
-2183,-4207
-2839,-4761
-2538,-3533
-572,-4602
-2423,-4351
-776,-2812
-2180,-3631
-3387,45
-1405,-4180
-2378,-4127
-611,-4450
-3749,-4926
-1175,68
-425,-4994
-855,-3839
-423,-2818
-1698,-3551
-2887,-2990
-4542,-4585
-261,-3894
-534,-2908
-487,-2956
-853,-4763
-3719,-3791
-196,-2655
-2445,124
-3343,51
-4109,-4744
-2717,202
-1722,-1867
-2718,54
-2231,-2778
-4366,-4904
-3382,-3633
-1575,-4818
-3104,-4259
-1303,-1453
-3596,-4267
-224,-4473
-610,-662
-1310,-3811
-1375,-3473
-2122,-4058
-3099,-3550
-3837,-4097
-2196,-3502
-1994,-4294
-781,-3047
-61,-2056
-811,-1886
-2329,-3929
-3416,-3437
-1651,-2609
-2476,-3357
-4141,74
-1908,-4065
-2218,-3541
-774,-1316
-1634,-1791
-2810,-3865
-2439,-3845
-3237,-4314
-1512,-2020
-1180,-3855
-3336,90
-924,-3073
-962,-2530
-2353,-3426
-3664,-4439
-401,-1979
-568,-4520
-3781,-4635
-96,-3059
-1703,-4688
-1538,-2526
-2738,-4362
-1406,-1452
-949,69
-255,-1814
-1816,-2022
-1909,-2773
-1863,228
-271,-3857
-857,-3464
-4481,-4571
-1280,-1568
-828,-3908
-2515,73
-2662,-2821
-577,-2434
-1555,-1768
-149,-2906
-3040,-3535
-911,-3302
-1115,-4829
-758,-3948
-349,-3236
-2807,-4839
-4144,-4469
-3057,-3968
-1469,-2113
-3652,179
-2536,-4091
-189,111
-1131,308
-1655,-2966
-417,-3743
-1092,-1312
-981,-4594
-1921,-4471
-1277,-1900
-679,-4795
-3448,-4806
-573,-2230
-2355,-4475
-1033,-3083
-1206,-4956
-2823,62
-156,-787
-32,-162
-3427,-3656
-3194,-4128
-1012,-3087
-1572,-4611
-784,-2599
-743,-916
-3560,-4442
-478,-851
-2419,-2913
-1090,-4304
-419,-2916
-967,-3376
-1471,-3211
-547,-3092
-297,-3352
-3326,382
-386,-3546
-683,-4979
-531,-4631
-1504,-4226
-2086,-2143
-1411,-2089
-597,-2518
-29,-1778
-2080,108
-2994,64
-2025,-4208
-3621,-3717
-889,-1661
-571,-4340
156,279
-3046,-3319
-1279,-1741
-3423,-4201
-2912,92
-2297,-2367
-158,-1793
-444,-3246
-1597,-3225
-2032,-3096
175,366
-2422,-2528
-2348,-4553
-598,-4072
-4160,42
-3404,-4718
-3053,-4316
-539,-4192
-2720,-3189
-241,28
-1263,-3317
-856,-4560
-816,-3931
75,95
-525,-2461
-307,-2060
-1201,-2050
-2982,-4721
-334,-608
-2063,32
-3503,-4229
-2500,-4155
-1792,-4088
-1047,-2664
-4878,176
-117,-3483
-780,-1282
-566,136
-833,-1458
-1729,-1853
-863,-1255
-3063,-3424
-3930,-4405
-4216,-4810
-4342,-4499
-1141,-2965
-2107,-3748
-3178,-4612
-1162,191
-1686,-4982
-1380,-4371
-3347,-3441
-520,140
-606,-2298
-4466,-4629
-2842,-3408
-1197,-3119
-1636,-3848
-1364,4
-1503,-3601
-2381,-3672
-2481,-4529
-3641,-4138
-3806,-4650
-466,-3803
-2570,242
-2253,-2693
-2736,-2776
-3829,342
-502,-1041
-3184,-4468
-1887,-2402
-3468,-3661
-4871,14
-3823,-4107
-3197,-4780
-538,283
-1061,-2804
-2945,-3671
-1533,-1907
-1178,-3089
-2126,-2451
-528,-2440
-732,-3890
-1186,-1450
-892,-3925
-1190,-1328
-2946,-3392
-2169,142
-3174,-3584
-1769,-3185
-864,-1579
-2093,125
-4191,-4708
-3517,-3789
-44,-4486
-1415,-1966
-2376,-3986
-1845,-3519
-2894,-4467
-4344,-4428
-2663,-4665
-1210,-4887
53,80
-265,-4291
-1720,-4713
-591,-1946
-4913,280
-2373,-4929
50,182
-1505,-4607
-2188,-4069
-1220,-3359
-2287,-3110
-1109,-1739
-1260,-2083
-3787,-4588
-282,-1239
-1534,-3021
-25,-2768
-2504,-3142
-1527,-2733
-3639,20
-709,24
-4445,91
-1000,-1799
-4368,67
-1737,-3088
-500,-2369
-580,15
-357,-4528
-147,-1914
-1291,-1585
-4384,-4596
-2928,-4370
-2642,-3874
-773,-4954
-3847,-4179
-431,-1899
-1306,-2228
-2858,-4080
-4766,114
-1617,-2179
-1954,-2787
-303,-4122
-1164,-4952
-1969,63
-1574,-4883
-1066,-1932
-2576,-4861
-131,-2959
-3179,-4040
-3910,-4836
-319,-4671
-3051,-3555
-643,-3436
-3805,-4070
70,388
-2860,-4909
-3248,600
-1697,-2605
-1025,-3167
-2448,-2830
-471,-4035
-1460,-3814
-1951,-4576
-2527,-4782
-3754,25
-2654,-2694
-567,-2641
-1938,150
-620,-3044
-1050,-4012
-1858,35
-2309,-3920
110,487
-2900,-4854
-1492,-2467
-2971,-4532
-2829,-3669
-829,-4936
-2130,-3192
-17,-1211
-3035,307
169,292
-242,-3703
-4312,-4801
-3394,-3455
-4007,-4663
-3904,89
-3259,-4733
-1716,-2363
-1430,-4962
-929,390
-2690,-4918
-494,-505
-185,-2834
-789,-1849
-3617,-4376
-1116,-1436
-3375,-4622
-1657,-4464
-1120,-1894
-803,-4355
-399,-1962
-3536,87
-267,-681
-4691,94
-3499,-4545
-354,-4649
-1843,-4811
-3824,-4917
-810,-3654
-1078,-2972
-1477,-3699
-166,-1671
-2492,-2782
-1672,-3388
-1018,33
-4187,157
-214,-1304
-83,-2624
-2073,30
-2242,287
-762,-2890
-2051,-4390
-274,-2992
-24,222
-3058,-4050
-259,-4147
-436,447
-133,-715
-269,-2861
-2405,-3348
-1344,88
231,325
-1339,-4809
-806,-2483
-3124,423
-698,-4110
-4283,-4976
-343,-509
-876,-2595
-587,-2495
-380,-2763
-4448,316
-1226,29
-1879,-2303
-365,-861
-2473,-4897
-1259,-4247
-1407,-3696
65,151
-281,-362
-1198,-2935
-413,-1945
-240,-794
-3314,-4873
-3123,-4200
-3794,239
190,209
-1123,-3341
-948,-4634
-1354,-3349
-1449,-1626
-1040,-1786
-764,-1377
-3143,-3454
159,254
-22,-1706
-850,-1991
-161,-1968
-154,-3712
-52,-1953
-3724,-3922
-2653,84
-782,-3366
-2436,-4255
-2340,290
-1149,-4108
-3553,425
-584,-3029
-2458,-2822
-1229,235
-1381,-1414
39,121
-1148,-1262
-919,-4105
-3230,-3958
-188,-2672
172,664
-609,-4237
-2766,-4268
-2580,-3264
-4183,256
-3638,-3704
-4081,-4986
-2197,-3369
-213,-2339
-939,-2540
-4548,118
-449,-3987
-3227,-4705
-4334,-4931
-2418,255
-631,-2110
-1861,-4535
-2059,-3575
-160,-1421
-2318,-2747
-3291,180
-412,18
-291,246
-3137,-3928
-1084,-3570
-800,135
-4458,768
-2905,-4828
-822,-2929
-3612,-4989
-1111,-1357
-1711,-4430
-1481,-3113
-2081,-2936
-1015,578
-2124,-4397
-1844,-3666
-337,-2125
-1146,-1506
-1138,-1630
-613,97
-1027,212
-3125,-3927
-862,-4054
-896,-4920
149,161
-3993,-4257
-749,-4093
-1545,60
-3340,-4492
-843,489
-3682,-4628
-523,-4084
-653,195
-141,-2366
-2977,31
-1410,-2249
-3518,9
-238,-1855
-1508,-2053
-2626,-4323
-3071,-4126
-2796,206
-2371,-2873
-4554,-4990
-4530,-4805
-1856,-2316
-958,-2094
-2802,-3243
-2299,-2574
-145,-434
134,152
-2324,-4009
-3721,-4238
-4533,309
-256,-582
-1042,-2241
-2727,49
-3027,22
-2975,-3065
102,285
-927,-959
-3122,-4227
-2079,-3003
-3667,-4429
79,401
-1598,-4881
-1658,-3204
-230,56
46,163
-1587,-3474
-890,-3740
-293,-2121
-730,-2575
-1943,-4418
-1826,-3613
-3140,-4094
-1441,-1656
-388,267
-3772,-3797
-1902,-4335
-326,-1417
-92,259
-283,-1112
-4695,356
-837,-3971
-4539,-4935
-4159,-4244
-1595,-4789
-2147,-3747
-2707,-3736
-634,-1416
-249,-638
-3708,-3900
-1622,-2572
-2753,-3788
-510,-3599
-358,303
-1127,-1368
-4056,-4177
-1031,-4349
-3018,-4369
-2168,17
-3548,-4683
-4900,-4944
-28,-1341
-47,-2132
-1537,-1912
8,106
-3776,-4601
-2335,-4181
-2104,-2463
-1286,261
-87,-4519
-1154,-1333
-245,-2610
-2152,-3936
-3512,-4037
-2274,-3254
-938,-2933
-1961,-2045
-135,-310
-1659,-2191
-972,-1234
-3440,-4022
153,315
-375,-493
-1496,-4511
-383,-1014
-4441,871
34,241
-579,-4263
-1488,-4446
-1640,-2383
-2863,-4415
-3228,-3398
-489,-1532
-4488,210
-1169,-1892
193,486
-925,-3371
-345,-4977
-3121,-4914
-1300,-3950
-1023,-4117
-1780,-3461
-898,-913
-280,-3311
-2949,398
-4168,345
-2341,-3117
-398,-3422
-1150,-3176
-45,-1836
-1382,48
-1688,-1905
-689,-2750
-2688,-3640
-2035,596
-3218,-4572
-3698,805
78,120
-99,-2854
-8,453
-1045,306
-348,-4715
-654,-2745
-452,-1517
-4219,123
-403,-4891
205,213
-946,-2826
-1219,-2472
-3397,294
-1166,276
-2184,-4086
-532,-1521
-3901,-4440
-1022,-2181
72,260
-865,-4143
-121,-4993
-1502,-4951
-4096,-4619
-2004,336
-1274,-2634
-548,-4510
-801,-1214
-1152,535
-561,-5000
-3707,263
-195,-4241
-1742,-4491
-3445,-4396
-1942,517
-3985,154
305,343
-3561,-3716
-1292,100
-3563,-4637
-3106,-4537
-3598,-4270
-1695,257
-2728,86
-316,-4102
238,407
-2295,-4826
-1827,-2498
-190,-1051
-2261,-2545
-1359,-4273
-126,-3976
-2421,613
-2581,-3428
-1715,-4682
-3094,-4955
-3767,-4287
-118,671
-746,-907
282,393
-231,-903
-2737,-3693
-665,-1984
-1927,-2486
-366,-1445
643,649
-1222,-4546
-260,126
-3278,-4746
-1543,-2533
-2984,-4393
-3420,-4712
-677,-4133
-222,-4623
-4597,629
-2397,-2875
-4547,-4710
-1039,234
-2159,-3139
-1254,-4356
-2227,-3597
-2617,784
-1323,-4166
-930,-1675
-1621,-2659
-1213,-1877
-3412,224
-3321,539
-2755,-3505
-3562,-4030
-1745,-3887
-1142,-4052
-1974,-3043
-2932,-3312
-177,-2278
-406,-1998
-4742,323
-3885,313
-63,456
-3615,281
-2377,973
-1472,-3360
-3103,-3244
-1584,-4848
-4188,-4615
-2269,127
-1494,269
-690,508
-725,-2769
-4874,375
-170,-912
-3015,160
-2049,762
-1871,-2615
-658,-2698
-4858,183
-1838,-2173
-3790,-4333
-461,-2759
-1603,-4332
-1134,-3362
-11,-2148
-4459,275
-4236,-4516
-2131,132
-1104,-2701
-1227,-4161
-3286,-4798
-2587,753
-705,499
-989,-3899
-2356,162
-886,-4006
-1663,-2794
-731,-4550
-3961,-4590
-841,-2272
-2400,-2997
-932,-4641
-1088,-1398
-3430,475
177,621
-1297,-4162
-2844,-3232
-346,-2964
-3622,265
-186,226
-1006,-3604
-220,-968
-1196,340
-1293,-3107
-4382,-4587
-3365,-4647
185,353
-1143,-2752
-908,-3403
-2380,-2939
-88,-3138
-632,-3905
-3774,-3945
-676,-2551
-3395,500
-3510,-4618
-180,-3583
-983,-1202
320,331
-1647,769
-691,-2395
-3127,-3946
-1125,36
-1137,-4266
-4139,139
-410,-4507
-3594,-4821
-666,-4584
-4495,599
-3234,-3871
-1668,-3431
-3799,-4240
-1916,-3795
-1081,-1235
-287,-2285
232,359
-693,-4413
-3892,-4306
-701,-1868
-4151,-4398
-482,-3036
-996,-2668
-3757,543
-1290,-2843
-495,-3710
-1670,598
-1003,-2499
-1846,-3337
-4153,-4364
-4638,274
-558,-3689
-3603,519
-2099,-2711
-320,411
-3624,421
-700,-1683
-344,-1976
-2203,-3153
-3358,-3868
-1400,-3064
297,601
-1093,-3024
-395,-3798
-1266,-1607
454,1077
-1046,-2482
-125,529
-1510,-1901
-873,-2034
-247,-1680
-3032,-3066
-514,-2870
-1054,-2220
-2224,-3525
-3160,-3172
130,270
-2517,-3039
-3299,-4674
-719,-2771
-3085,-3577
145,360
-1801,-2360
-4345,-4523
-405,81
-805,-4981
-3439,-4959
-1110,133
-1571,98
-2784,-3662
-1363,-4816
-130,-1311
-2085,-4013
-820,-2328
-757,373
-207,652
-414,-4621
-3222,-3858
384,751
-439,-809
-1448,-2280
-1596,208
143,146
-426,-2511
-2256,96
-1071,-4788
-4156,-4410
21,61
-792,-2327
-203,-2741
188,1217
-2350,524
-3183,181
330,851
-1379,-1464
386,563
-1955,-2101
-527,939
-2510,-4036
-450,-2273
-1834,-2678
-1536,304
-4885,-4969
-2268,-4856
-4769,299
-3850,-4011
-1245,-4379
-1385,-4378
-1653,-2940
-1010,-1821
-295,71
-877,-1244
-3405,505
-248,253
-6,-3808
-1818,-2091
-2235,220
158,170
-352,-513
-1977,-3292
-321,-2650
-1301,-4735
-1528,-2248
-1981,554
-1087,450
-712,-714
-1044,-2200
-793,547
-183,-4884
27,249
-1560,-3687
-3608,-4016
-3400,814
-3515,196
-751,712
-3728,429
-1294,-4041
-1264,-2606
-2456,-3742
-2730,251
-2621,-4176
-2832,-3260
-3161,-3970
-480,-4790
-554,-1495
-2279,-2876
-2646,-3932
-2394,395
-977,-2435
-1880,377
-768,207
564,804
-402,-3013
-835,-2522
-2037,-2892
-139,-2150
-1096,-1840
211,218
-4709,603
-3911,76
-4675,417
-578,-2589
-1771,-2136
-3323,-3544
-1982,-2433
-2666,-4882
-172,-1829
289,318
-1246,929
-4731,1103
-353,849
-2030,-2255
-312,-3818
-228,-3253
-298,-2798
-3272,-3959
-4902,-4972
-184,387
-1129,-2638
-832,-1216
-813,-3023
-1618,-4775
-1589,-2292
-2639,-3542
-2413,-4863
-3188,-3488
-3944,-4604
-1101,-4024
-3270,77
-605,767
-3653,-4217
-474,-4796
-235,-2927
-842,-2310
-2158,655
-722,-2097
-2661,364
300,787
-363,-2555
-4017,-4642
-3489,-4736
-1076,109
-825,-2981
178,605
-966,-4057
-2513,-3109
-1191,-3494
-1830,-2217
-347,-4849
-2903,-4558
-961,-3386
754,975
-1064,792
-1925,-4503
-1614,677
-1851,327
-2673,352
-74,55
-589,-2077
-992,-1794
-3285,-4359
-2244,189
-328,705
-3840,-4203
-1956,-4582
-105,85
-2118,-3210
-1915,534
-2899,-4760
-991,-4522
-1237,-2046
-4958,1176
-2012,523
-1425,-4087
-3619,-4504
-270,-885
-4044,-4386
-3308,474
-1888,-2534
-1941,-2788
-2571,-4174
-4456,654
-3144,394
-1118,-2167
-2732,867
-3616,-3644
-797,-2998
-3949,1155
-1192,-3565
-3972,-4399
-246,-1309
-4346,-4784
-802,-1069
-263,773
-3752,-3784
-1170,833
225,801
-4278,-4460
-1919,-3939
-4727,354
-459,793
-854,-2714
-3084,-4038
-3429,466
-3034,-3841
-239,690
-1163,-1542
-1795,3
-2816,-3451
-4714,-4743
-338,-4797
-4620,433
-127,-4167
219,964
-4021,-4232
-2321,217
-3434,-4923
138,883
-1744,-2614
-1440,-4330
-4498,361
-2293,735
-3540,167
-3164,-4506
-1498,-1725
-1922,-3670
-3283,-4497
-4146,807
-296,-379
-1958,-2225
592,795
-3159,-4802
-2485,-2880
-1944,237
-2013,-3655
-3532,-4048
-4005,-4921
-1302,-3242
-1862,-2331
-364,-2119
-3860,569
-2057,-2864
-993,-1625
-1034,418
-1619,-4877
-3785,221
-3557,1381
-3203,-3918
-437,-1422
-2345,797
-1155,-1712
-697,988
-3686,-4099
-2883,-3206
-1248,-4768
-2783,-4586
-1038,-4549
493,666
26,857
-2396,476
-2127,-2931
-3163,-3825
-1429,-2021
-3822,-4001
-2700,115
-965,-1161
-442,542
-624,-1755
-3964,537
-1848,-2414
-1547,-4957
-1179,131
-1616,-3934
-187,-2415
-935,-2392
-990,-3045
-1183,-2317
-2128,-4032
-2523,-2549
-1272,-2703
-3912,570
-1228,-4779
-3201,742
-702,-3239
-906,-947
-1763,626
-462,-1391
-884,-3891
-2695,-3991
-3156,-4726
-1337,-4696
128,688
-686,-3168
-2134,293
-1935,-2031
-305,-4937
-2432,-3050
-9,-66
-1723,-3200
-4213,-4961
-559,507
-3249,229
-340,-1271
-124,104
-48,611
301,551
-4916,730
-1612,-1666
369,799
-2238,-4137
-2095,389
-670,-4711
-511,-1567
-1236,-4762
-875,-3695
-3145,-4260
250,1121
-2460,-3132
-678,-770
-3479,-4840
-292,-3373
-1822,559
-3635,-3852
227,311
-457,-1889
215,1022
-2799,776
-284,-443
236,641
-4570,478
-2138,-3861
-1273,-4938
59,428
-1072,1019
-3450,968
-253,-1787
-204,-3487
-1404,1284
844,980
302,344
-1332,-2895
-3744,-4292
-602,628
-682,982
-1642,-4083
-1121,729
-563,321
-46,497
-3921,-4793
-2271,-4565
295,647
-2901,262
-1701,-1751
-4693,923
-1700,-3368
-3399,-4865
-1773,913
252,526
-163,1246
-2947,-4556
-2993,-4583
-2669,679
310,840
-4886,779
-1704,-2176
663,830
-1764,-2286
174,258
484,616
-3351,286
-4078,915
-775,-4702
-3863,-4812
-14,-2532
498,825
-1176,618
-4605,667
-496,-1016
-647,503
-955,-3304
-142,-465
-3377,335
-2918,192
-225,-1783
-1690,341
-3177,103
-110,1104
-1604,-2294
-2267,-4653
-2149,-4566
-3091,-4644
-1285,-1823
-3288,-3977
-2250,892
-1790,-2129
-3086,-3151
-173,-4220
-1360,648
-361,-1677
-3074,-4182
-129,-4690
-550,-2869
-1660,-4949
-51,576
-268,-2656
-3589,1081
-2795,358
-763,-1068
-4148,-4315
-2565,278
-3472,-4740
-3982,1490
-4896,203
-1004,1355
416,882
-299,-2792
-2630,-3055
-1788,-2725
-2322,1131
-849,-1986
-2163,1230
-3726,608
-205,-2643
-1326,-2715
82,432
-1973,860
-1765,653
-1730,-2697
-40,-3587
326,1364
-111,-4512
-902,-3010
-1043,1401
-3158,-4894
-3702,-3942
-4888,924
37,512
-3516,1088
368,943
-2117,984
-2450,758
-3226,-4039
-1,-2637
-639,-910
-3674,198
-3478,-4367
-3056,-4395
-3568,682
-4246,168
-479,-4193
-3576,116
-3984,-4132
-622,-3293
-1987,-2970
-302,459
-3217,-3410
-1032,516
-4414,491
-3526,585
-227,-1999
-4140,845
-4698,-4720
-1329,-2067
-703,-4783
-1882,904
-4047,895
-599,-4567
-1002,-1676
-2015,-2185
-3585,-3835
-1515,683
-31,380
-122,704
-3077,-3233
-332,-4676
-20,-4326
-4360,574
-3938,-4745
-1052,-2055
-2391,-4943
-867,-2705
288,1012
-4660,822
-3355,-4568
-3315,391
-3572,-4657
-3626,-4461
-3216,492
-193,-1798
-574,-870
-2446,1055
334,834
-4965,112
-767,-4150
-1438,-2938
-636,-3815
-3630,-4646
-233,-1689
-144,-1020
-2577,-3880
-1373,-1645
-1759,-4435
-1013,-3933
448,941
-4125,612
-3983,44
-1810,-3005
-3851,430
-3298,23
-3734,-4285
-1107,-2146
-2631,372
-2675,426
346,737
-3061,749
379,910
-181,1168
-3028,-4787
-3751,245
-3279,-4991
-1094,1333
-4103,435
-858,-1486
-409,552
-2962,-2974
141,348
887,940
402,544
-4945,838
-4000,-4595
-655,-3838
-374,-4985
-3685,870
-2017,-2281
-556,337
-356,480
-3379,1272
-1926,718
-3245,-4948
-206,-4172
-3715,165
-4157,405
-4394,434
-1455,-2754
-1231,-2370
-1564,-3409
-3025,-3580
-2199,-4685
490,835
-4173,836
-3019,-3135
-112,-3067
-807,214
-97,766
365,774
-954,1156
-893,772
-795,-4541
-2182,-2978
-2817,-2838
-288,-4680
-3547,810
-73,-4899
-4018,744
-4463,-4853
-3030,-3112
-1372,-2389
412,1119
-2082,-4578
738,872
-3884,782
-367,582
-3537,-4827
-64,-94
821,1265
-209,-3126
-650,-2410
-3199,-3280
-1017,1150
47,471
752,997
-407,-1108
-50,-2221
-4015,-4380
216,811
-2553,-3435
-3212,1322
-2691,-2833
-2257,184
-2596,-3592
-1996,1157
-3265,-4515
-3988,329
-4534,-4996
-2106,668
-1967,-3773
272,809
-3274,-4807
-1283,-1869
-612,-1482
-3294,-3393
-1897,-2801
119,937
-2493,-3668
-2568,846
-428,-4417
-34,-2296
194,338
-2364,-4751
-2713,-4552
-1468,1197
-2336,1296
640,1025
396,842
-3458,-4433
-1160,1446
708,852
514,1067
-2988,-3213
778,1020
-2453,446
-1384,-2428
-737,-4275
-2824,494
-2283,-3688
-1960,-3493
-3072,903
-2254,-3102
-1418,383
-1207,122
-3782,660
467,597
-1623,-3766
-4737,1637
-1470,-1473
-1736,909
-830,-2334
83,568
-91,-2211
-1847,-2070
164,575
-447,-1490
-603,-1397
-2955,1273
-35,173
409,999
-4014,665
-1315,-1756
-3783,1177
-1760,1671
-824,1520
-675,741
-3350,-3665
-4106,1809
-460,696
-4223,431
-215,-4066
-979,-3833
-3602,1049
-2236,-4707
-324,-4632
536,540
-4164,990
-3524,298
463,1173
-1099,-2237
-1153,-1748
187,1395
-604,-672
-2437,623
-2164,528
-1174,-1499
-84,-86
-3915,-4518
-3098,-4984
-940,-1270
-3579,748
233,721
-90,-101
-2288,1454
-3309,-4579
-1874,-4813
-3322,-3417
-4296,717
-4963,-4992
-4753,661
-3020,-4438
-2105,1008
439,771
-1878,-4026
-4407,1015
-3118,-4659
-818,-1135
-1055,-2743
-3634,-4328
-67,-1435
-4071,-4850
593,875
-1717,1247
-626,-1883
720,831
-897,926
-2719,1128
-279,-2710
-2361,1236
511,1040
-3444,-4791
-1929,1289
-1824,-2930
-4799,-4860
-667,925
548,1309
800,808
-1287,976
-1243,-3756
-739,960
-33,427
-3523,1036
-2686,-2716
-2052,881
314,485
-1803,-2685
-1366,-3318
-941,481
-82,-2455
-3586,619
-4722,-4752
958,1532
-146,-1136
-432,-1005
-2963,458
357,545
-1350,-3173
-140,1038
-4749,1099
-4381,1076
-713,-3079
-909,-4514
-934,-3022
-106,-4819
197,760
-2233,-2302
-526,662
-2232,513
-1784,1329
-4239,604
199,1010
-2290,-4402
-1934,129
-4716,894
171,1551
-289,922
-2584,942
-476,-2543
-3335,-4755
