"merge.1","merge.2"
-161,-3728
-1464,-1737
-554,-4517
-3433,-3701
-1506,-2898
-1491,-1569
-2402,-2502
-870,-968
-90,-3083
-475,-2708
-2998,-3879
-4533,-4840
-373,-4850
-1582,-2808
-2869,30
-327,-2744
-2180,89
-1538,-4273
-4132,-4996
-4663,-4849
-464,-1790
-2074,-2241
-1067,-1450
-1231,-2348
-1439,-4076
-1652,-3754
-296,-335
-4760,-4789
-1122,35
-437,-4267
-913,-3296
-3416,-3914
-163,-3642
-3227,-3546
-1032,-4477
-612,-776
-2223,-4778
-1677,-2261
-2250,-3187
-1435,-3541
-699,-4435
-1041,-4439
-3912,-4651
-30,-2749
-3065,-4001
-23,-2612
-402,-588
-2450,-4971
-2358,-4773
-1475,-4848
-125,-692
-2720,-4555
-2287,-2823
-2661,-3491
-269,-2657
-1972,-4817
-707,-1213
-623,-2457
-2456,-3103
-730,-3352
-1578,-4206
-1771,-3249
-253,-3629
-1786,-3218
-2787,-4851
-89,-1427
-171,-326
-219,-1175
-440,-1230
-4142,2
-1723,-2263
-511,-1117
-696,-1695
-1576,-3561
-1259,-1791
-2081,-3400
-1142,-2561
-814,-2165
-4,-956
-3683,-4436
-2183,-3537
-394,-1830
-4629,-4656
-1169,-4900
-4042,-4437
-3437,-4662
-3595,6
-1996,-2542
-2463,-2532
-3713,74
-2323,-2637
-2814,-4291
-1241,-4443
-384,-3025
-1493,-4290
-3750,67
-1797,-4862
-504,-4035
-1410,-4052
-216,-3094
-1592,-4458
-280,-4592
-1811,-2305
-1616,-4175
-826,-3043
-1730,-4071
-688,-3442
-3338,-5000
-1959,-2414
-44,-4521
-2431,-2798
-604,-3654
-880,-1115
-338,-3800
-2659,-3562
-1162,-3038
-3362,-4143
-955,-2138
-1881,-4903
-4124,-4190
-1206,-2538
-1842,100
-2931,57
-242,-354
-644,-1359
-350,13
-1380,-1821
-599,-3516
-2172,-3402
-1340,-3186
-1426,-4080
-2237,66
-2966,-3269
-405,-2701
-1897,-4433
46,53
-3705,-4871
-4414,-4681
-1440,-4957
-1446,-1917
-1781,185
-1234,-2212
-706,-914
-1197,-4306
-2239,-2279
-1283,-2932
-1824,-2444
-1093,-2614
-1190,-4127
-3956,-4735
-259,-2382
-787,-2257
-2805,-4575
-3184,-3986
-789,-1071
-254,-4202
-2324,-3413
-1827,-4136
-565,-3454
-3714,-4417
-1963,-4081
-629,-663
-1250,-3106
-1648,-4366
-3979,-4098
-2948,-3508
-1713,-2531
-1395,-4053
-3239,-4553
-25,142
-2310,132
-149,-4682
-1487,-4954
-2197,-3695
-22,-399
-768,4
-2427,-3408
-1957,-3373
-1296,-1472
-1323,-3460
-1712,-4025
-301,-2264
-2002,-3693
-2692,-4187
-2881,-3809
-21,-984
-1928,-3807
-3463,-4730
-200,-4262
-84,-4410
-1094,-4689
-3877,-4983
-2620,-4583
-43,-3828
-1796,-1888
-426,-4446
-3418,-4718
-3700,-4350
-712,-2598
-2926,-3553
-653,-1874
-1105,-2653
-3009,-3129
-1754,-3032
-2435,-4177
-4155,26
-2142,-2676
-74,-4465
-547,-4631
-2857,-4101
-3518,156
-3166,-3853
-41,107
-3903,-3960
-540,-4488
-2175,-4277
-1176,-4724
-5,-49
-2115,-4598
-2860,-4486
-4397,-4610
-1870,-4753
-86,-1801
-1007,-2630
-1180,-2879
-4313,-4790
-569,-2551
-2501,-4093
-4582,-4856
-3526,-4422
-794,-1904
-510,-593
-241,-693
-2790,7
-1956,-2793
-2918,-4665
-282,-2945
-1153,-3026
-3180,-3361
-105,-388
-3587,-3647
-1441,-1588
-2304,-3543
-73,-3386
-4484,1
-1171,-2919
-2464,-4416
-559,52
-685,-1651
-351,-4892
-3179,-3763
-468,37
-2554,-4373
-1356,-4504
-772,-3016
-1205,-2352
-2772,-3832
-602,-2883
-3259,-3739
-1271,-2430
-780,-1409
-1649,-2574
-2528,-4897
-233,-3458
-702,-2724
-2121,-3405
-3597,38
-85,-2043
-2698,-4469
-2026,-2274
-295,-1245
-1235,-1544
-860,-2420
-2697,-3935
-2995,-4733
-12,-574
-1664,-1964
-343,-3251
-2438,-3718
-304,-715
-193,-2905
-1075,-4910
-1867,-3101
-2779,-4725
-347,47
-3370,-4879
-915,-2069
-252,-1328
-2125,-2139
-2645,-4451
-452,-1482
-2269,-3847
-505,-1567
-649,-1711
-1062,-1555
-937,-1143
-1625,-4109
-482,-705
-223,-766
-119,65
-1021,-4450
-796,-4172
-1720,-2091
-1294,-2426
-1512,-3112
-3287,80
-1918,-2059
-3155,-3573
-4999,9
-4589,-4911
-1540,-2093
-374,-806
-1794,-4237
-1909,-2078
-1194,-3399
-248,-4327
-1613,-3108
-1770,-3947
-358,-444
-3930,-4552
-526,-4100
-2090,294
-889,-2980
-99,-3199
-151,-1554
-2557,-3070
-1210,-1326
-743,-3261
-731,-4978
-991,-4763
-2514,-3321
-580,-3715
-152,-625
-1746,-4457
-3609,40
-3140,73
-3697,-4087
-1012,-2997
-2039,-2286
-3730,-4419
-1242,-3286
-3552,-3955
-521,-4526
-1498,-2856
-852,97
-3625,-4539
-1345,-4758
-1610,-4561
-945,-1641
-4275,-4768
-2262,-4779
-1489,-3333
-1525,-4550
-1627,-4376
-2220,-2511
-140,-1748
-757,-1511
-3195,-3971
-2954,-3394
-404,-3349
-2479,-4497
-1334,-2663
-56,-2238
-4319,303
-98,-4944
-4786,-4796
-3245,-4097
-2339,118
-748,-1366
-2503,-3246
-462,-676
-1014,-4650
-3260,-3376
-555,140
-8,-4664
-1056,-2996
-40,-4616
-1381,-2369
-902,-3670
-2135,115
-3675,84
-953,-962
-949,83
17,248
-2035,-4990
-1114,245
-2127,-2169
-368,-429
-2415,-4358
-4586,-4860
-20,-3193
-45,-3864
-1428,16
-2070,241
-2822,-4619
-4195,-4814
-1920,-4113
-2032,-4274
-760,-4492
-2400,-2498
-271,339
-3224,144
-1319,-1738
-2021,-2527
-3337,-4798
-371,-4808
-3160,-4307
-1078,-2047
-3643,-4213
-753,-4191
-893,-4298
-695,-1405
-1080,-2728
-561,-3037
-2922,90
-433,-486
-2107,-4919
-416,237
-1970,-2317
-2266,-4695
-3669,322
-874,-1700
-818,-4951
3,91
-741,-1978
-764,-1159
-935,32
-972,-1938
-817,-1951
-1275,50
-1877,45
-3234,-3833
20,93
-4516,141
-1016,-4566
-947,-2640
-203,-4116
-2340,320
-2953,-4223
-231,-1303
-881,310
-4295,-4474
-72,-2672
-423,-654
-1617,-2014
-55,-3965
-1344,-3886
-2589,-4548
-3534,-4966
-414,-3159
-734,-4800
-2757,-4108
41,233
-428,-1222
-1668,-3125
-1454,-1658
-723,-3837
-1223,-4981
-451,-1719
-2311,-2378
-4046,137
-3988,-4263
-3880,163
-2632,-3863
-1291,-3426
-1164,-2901
-4816,186
-2071,-2668
-2037,-3355
-2722,-4731
-489,-931
-2161,-2842
-3185,-4114
-1778,-2130
-1423,-2829
-4231,-4512
-2923,-3323
-4466,-4743
-431,-2795
-1916,-2858
-2739,-4089
-1642,-3363
-1371,-2872
-1266,139
-3599,-4441
-866,-3213
-398,-1304
-1477,-2810
-3086,-3264
-1009,-3141
-2029,-3838
-3812,-4736
-172,-4801
-4741,230
-303,-2329
-2068,-4238
-53,-81
-3781,-4296
-537,-3623
-725,-783
-2004,-2702
-182,-1131
-51,-180
-436,-3772
-2285,-3119
-100,-2930
-910,-4167
-2111,-4906
-1496,103
-961,-3580
-1802,218
-1397,-1626
-738,-3524
-4000,-4328
-1766,-1976
-1831,-4998
-2962,-3420
-2300,-4162
-2375,-4386
56,176
-697,-1331
-1090,-4086
-1349,-2277
-2235,-2409
-2474,-3494
-4961,14
-1084,-4530
-838,48
-2396,-3289
-139,-4375
-954,-1659
-566,-4912
-3233,-3673
-3994,123
-328,-4356
-2745,-4972
-1361,-3511
-320,-2343
-750,-3841
-1336,-2985
-1812,-2413
-4178,112
-966,175
-950,10
-645,-2353
-2346,-2880
-4069,-4948
-1258,-1384
-4339,-4440
-458,-3622
-262,-4041
-1109,-2258
-885,-1106
-1201,-4176
-1715,-1973
-1188,-2710
-543,-943
-2977,-3722
-2848,488
-283,-959
-1981,244
-666,-4303
43,265
-1024,-1515
-2222,-4716
-323,58
-3473,-4491
-2927,165
-156,-3406
-4776,109
-3746,411
-1593,-2056
-1087,-1607
-1923,-2049
-191,-530
-148,-1558
-1288,-2312
-92,-2533
-274,-4890
-1608,-3079
-531,-3036
-1301,-4883
-4643,355
-2321,-3758
-1601,261
-4428,-4669
-1589,-3564
79,129
-3434,-4837
-1431,-3377
-575,-3719
-1214,-4380
-1445,-2133
-102,-2184
-1389,-3852
-751,560
-1221,-3957
-2244,126
-939,-4514
-3328,166
-3704,-4126
-1654,-2298
23,87
-1020,-1069
-2092,-4652
-2356,-4342
-771,-4384
-2454,-4506
-3315,-3499
-2639,-4557
-1967,275
-1869,-2116
-2113,-4572
-1990,-4145
-317,-4674
-1805,-4461
-1890,-3709
-4325,304
-2038,-3340
-1905,-3788
-38,-4309
18,94
-263,-2774
-2011,-2766
-533,-550
-1635,151
-2469,-4632
-2594,-4536
-1564,-3755
-217,-887
-3242,-4771
31,127
-363,-1633
-2976,-4481
-94,-2211
-192,-2952
-4770,470
-2215,-3147
-250,-2350
-628,-1699
-273,-3813
-1273,-1942
-375,39
-3346,-4381
-1342,-4227
-2490,-4468
-2686,-2841
-3551,19
-289,-3899
-1922,-4180
-3035,-4421
-4667,395
-1308,-3789
-1207,-3378
-202,-4977
-3733,-4125
-1422,-3320
-2040,-3438
-761,-3385
-618,-1373
-739,-3685
-2903,-3521
-716,-3984
-1276,-2229
-2389,-3604
-2909,-3646
-4655,5
-752,-2465
-1780,-2122
-3354,-4241
-1761,-2555
-2549,-4305
-2273,-3593
-1216,-1399
-130,-3444
-265,198
-1045,-1286
-1705,-1751
-2943,-3113
-2751,-4893
-1026,-3504
-581,-2566
-1531,-4151
-2601,-3667
-2061,102
-1492,-3273
-524,-967
-1747,-3570
-520,-2028
-2006,-2683
-1776,81
-1566,-2979
-4975,262
-908,160
-1777,-4048
-4040,-4685
-3950,105
-385,-1453
-3510,557
-1054,-1707
-864,-3808
-3241,12
-2677,-3430
-208,-4487
-2206,-3605
-1091,235
-3861,-3952
-4112,-4248
-1204,-4873
-733,-4336
-267,-2060
-291,-1971
-2534,-4852
-963,-3731
-4734,533
-1992,-4579
-1727,-2381
-2154,-3572
-528,-2303
-3372,-4819
15,88
-386,-1347
-3206,-3607
-926,-2162
-869,-3876
-4062,-4470
-2812,-2934
-1684,-2681
-448,-3936
-393,-4769
-1187,-1215
-579,168
-2302,-3584
-3794,-4131
-985,-1910
-3620,-4929
-207,434
-427,-4389
-3216,540
-1413,-3122
-1046,-1991
-2544,-4922
-2496,-4394
-1907,-4881
-1312,-2096
-2936,-3301
-319,-2016
-4159,281
-108,-2718
-116,-714
-622,-1694
-2412,-4877
-4068,-4845
-863,264
-1579,-2560
-898,-2878
-3791,-4710
-3422,-4898
-797,-2487
-2583,191
135,321
-3034,-4399
-3196,-3528
-2537,-3725
205,380
-1192,-2234
-779,-3495
-2392,-4362
-2516,209
-214,-4185
-934,-1063
-556,-2088
-1497,70
-1799,-2410
-472,-4400
-3200,-4050
-777,-4935
-3472,-3478
64,562
-3440,-4611
-598,-4995
-1174,-2436
-928,-2152
-1733,-3056
-1860,-3786
-1025,-4884
-1420,-4056
-665,-4396
-952,-1795
-1034,-1850
-3098,444
311,375
-138,-2500
-3123,273
-3350,-4333
-3940,60
-1945,-3942
-4489,-4513
-4292,-4577
-986,145
-3304,-3358
-2491,-3776
-4164,393
-1269,-2403
-1053,-4257
-3334,-4215
-740,-4189
-3756,-4343
-190,-758
-735,-4061
-4021,85
-691,-4059
-664,-1455
-1119,-1919
-141,-2173
-1524,-4638
-2443,337
-2940,-3303
-4150,-4965
-487,-3082
-2693,-3645
-680,-4989
-525,-1974
-3093,-4149
-3058,-3464
-2007,-2230
-1096,-1553
-103,-4207
-630,409
-1629,216
-2259,-4788
-4452,99
-3689,-4684
-1689,-3055
-2579,507
-690,-3902
-46,-305
-1783,-2797
-2428,-4969
-1621,-4269
174,516
-2054,-3827
-3944,170
-114,-3632
-1198,-4827
-3582,232
-2455,-2847
-2649,-4090
-2891,-4920
-720,-4952
-3545,-4408
-2679,-3417
-1611,-1966
-1172,-1526
-2629,-3281
-4958,167
-2064,-4345
-847,-3345
-2164,-4493
-1351,-3724
27,663
-1189,-1765
-355,384
-1669,-2609
-3228,-4715
-2073,-4585
-337,-2687
-2306,-3348
-782,-3130
-671,-1307
-461,427
-4279,383
-1202,-4686
-643,-2865
-917,-1536
-608,-1473
-1865,-3926
-2910,350
-2203,171
-1523,-2623
-6,-2874
-973,-3825
-770,193
-1674,-3785
-3976,357
-1832,-2631
-1089,-1514
-1520,-4829
-1644,-3578
-2086,-3797
-2570,-2616
-1398,28
-2597,-4276
-617,-2703
-3482,-4026
-1432,532
-1769,-4057
-2254,552
-1353,-2041
-732,-2925
-1572,622
-1818,-2470
-3467,568
-4013,-4960
-1913,-2523
-2886,-4211
-2379,-3652
-3905,-4761
-230,-3387
-360,-854
-1182,-4393
-1146,-2600
-3672,-3712
-1112,29
-4606,-4847
-1376,-4315
-2114,-4693
-2965,-4311
-784,-4648
-4494,-4568
116,465
-391,-586
-344,133
-2913,295
-938,-3395
-1954,594
-2025,-3744
-1339,-3307
138,247
-24,-1040
-70,-2535
-1028,-2852
-3843,-3884
-1031,-1624
-1875,101
-1251,-1721
-4077,222
95,98
-3212,-4538
-3143,-4646
-168,-1665
164,260
-1998,-2778
11,195
-1073,-3197
-3512,-4835
-315,-1154
63,255
319,354
-2191,36
-2199,-4614
-1893,-4529
-3462,-3601
-4330,-4774
-2227,-2961
-3735,242
86,424
-1921,-3948
-2999,-3506
68,941
-601,-875
-1264,-3445
-675,-2658
-763,211
-2968,-4141
-54,-1889
-883,-3092
-2067,-4197
-365,-4692
-10,-595
-2355,-2489
-3937,726
-2101,-3118
-3040,-4551
-534,-946
-1773,-4756
-1577,-2928
-532,-747
-3778,-4268
-83,82
-95,-330
-127,-471
-3592,130
-158,-1139
-711,-994
-3533,-4219
-419,-1309
-808,-1367
-2908,345
-3111,-3765
-3939,-4982
-1196,-1851
-1908,-1940
-2033,-3777
-2419,-3368
-2341,334
-268,-562
-830,-4677
-2467,-3881
-749,-858
-767,-2988
49,187
-850,-1027
-1320,458
-3181,-4092
-1038,-1338
-3396,239
-288,-1416
-3029,-3188
-2712,-4559
-682,399
-4074,-4209
-1358,-3171
-1902,-4938
-2,-578
-2839,-2921
-2958,226
-4261,-4963
-1866,-1886
-2153,-3585
-1632,-3080
-61,-372
-1030,-2864
-336,-4193
-2319,-3432
-4888,523
-2423,-2660
204,370
-3076,-3732
-2721,-3277
-1262,-3223
-3751,-4636
-4543,152
-3280,215
-856,-1993
-199,-503
-1768,-3817
472,480
-493,648
-1200,-2521
-3740,666
-500,-2636
-619,-1693
-331,229
-246,-2563
-3379,-4785
-4722,113
-726,159
-4066,-4501
-1057,-1543
-539,-1019
-2136,-4471
-2593,-3262
-3455,-4135
-921,665
-648,-2063
-4201,416
-1261,-2897
223,529
-1145,-2293
-4775,668
-2425,-2605
-3894,249
-1596,-4018
-3769,-4618
-800,-2432
-2036,110
-1043,72
-2884,-4324
-1015,-3381
-1631,307
-3594,-4055
-3133,-3414
-466,697
-2471,621
-729,-3353
-1184,537
-4224,-4992
-410,-2332
-1688,-3007
305,519
-1438,-1725
-3694,407
-2397,258
-2730,-3164
-3885,-4023
-3293,-3577
-3282,-4404
-4183,664
-1293,780
-1136,-4139
-1539,-3110
-1177,-1782
-810,-3117
-2337,114
-3898,-4792
-1600,-2297
-2670,577
-1793,-2691
-2942,76
-206,-1745
-1985,55
-1787,-3105
-1873,-2678
-1002,-3479
-1140,-2821
-1116,-1898
-3456,-3996
-2167,-3972
318,426
-4593,417
-348,-4895
-4510,-4694
-4374,-4479
-349,-4723
24,236
-3892,284
-237,-424
77,900
-334,-1076
-2354,-2395
571,752
-4210,-4317
-1278,-3011
-3749,-4634
-2370,-4706
-3150,-3682
-2148,-2398
-2696,-4115
-1083,-3060
-627,-1211
-4265,531
-2684,419
-2327,-2843
-600,-1436
-1845,-3314
-1834,-4917
-3487,446
-4043,759
-2784,-2924
-1407,-2762
62,559
-1884,-3074
-1710,-1983
-2540,1060
-804,-4806
-1129,-4719
-1494,-3059
-4318,830
-884,-1238
-755,-829
-1081,-2550
-409,-846
-1718,888
-700,-3780
-1484,92
-4030,-4304
-2315,-3222
-2472,-4121
-2405,-2920
-831,-4075
288,735
-4556,238
-3727,-4640
-1023,-1037
-896,-4703
-793,376
-4204,44
259,328
-2085,-4505
-756,-3457
-2671,-4331
-3951,-4828
-3962,486
-3169,-4825
-2709,-3302
-1315,-1962
-425,762
-778,-2731
34,692
-454,-3844
-2023,-2219
-1466,-3628
-957,-2777
-683,-4105
-3550,498
-1029,-3484
-1903,-2296
-3137,-3502
-544,-737
-4672,479
231,250
-4401,-4554
51,342
-1557,453
-356,169
179,720
-4941,438
-134,270
-4891,197
-698,1018
-179,-4866
-1300,173
-2224,1029
-1392,-4107
-1731,-3419
-2827,-3941
-900,-1048
-3322,75
-2159,1001
-313,-4569
-1417,-2330
190,518
359,368
-2911,252
143,272
-1999,719
-936,-2970
-861,-907
-672,-1369
-1267,-3258
-293,-4931
-465,-3211
-60,-1573
-2351,-4754
-370,-2182
-1734,-1749
-1774,-2695
-2478,-4392
-4370,256
-2885,-3636
-4815,325
-3796,-4620
290,442
653,1121
-2828,-2904
-621,-677
-4011,1027
-2218,-3253
-626,-1167
-186,-1858
-3569,202
-1360,-2170
-2119,-3204
-843,-3210
-632,-1120
-4217,450
-3819,930
-1779,-3639
59,872
-2018,313
-888,-4613
-28,-2095
-841,-1050
-2595,1111
-3008,-3240
-3115,-3154
-3596,-4359
-1522,-3969
-2052,150
-3341,-4523
346,625
-633,-2592
-1587,-1819
-389,-4962
-1000,-3674
-1377,-3176
-2545,-3911
-2442,-4588
-4803,693
-34,-2243
-1357,-3532
-1574,-3274
-446,-2582
-380,-4073
-1533,-4887
-7,-987
200,1168
-1541,-4630
155,201
-3606,-4934
-3411,-3699
-1480,146
-4701,-4994
-322,-3077
71,746
-3633,689
-542,-1123
-2291,-3021
-774,-4163
-1859,125
-3410,-4683
-660,-2217
214,267
601,1033
-509,-1107
-970,-1287
69,240
-3703,-4286
-1332,1000
-1871,224
-724,-3393
-2887,402
-58,-2638
266,899
-3576,-4364
42,1327
-658,-4104
-4301,279
-2362,379
-4547,-4688
-2326,128
-176,-4950
-1239,-2272
-225,-2361
-1764,-2526
-2553,-3726
-670,973
-439,-689
-1008,436
-4118,435
-2558,-2737
-1343,-2646
-1868,875
-3232,-4621
-226,-1403
-1930,-2831
-923,-1263
-2390,-4476
-3759,-4247
700,1306
-3659,378
-4846,21
-1148,-1986
-2383,196
-2716,-4006
-2849,-4186
-2602,-3764
-4199,-4379
-1451,-4047
-87,-853
298,1013
-1327,-2271
-899,-4430
396,581
-1429,1108
-276,-765
-232,-4146
-894,809
-3450,257
-3830,-3959
-1478,-1604
-868,-4235
-3850,316
-78,-3309
-3161,-3468
-2336,391
315,592
246,763
-4003,-4485
-1152,-1502
-1390,-2963
-36,1235
251,441
-3856,347
-1411,-4158
-1914,124
-1655,-2599
-2796,-3250
-170,-4930
-1274,119
-2700,-3557
-1378,-2338
673,1122
-234,-3919
177,1007
-284,-3146
-762,-2255
-2147,-3840
213,790
-4462,1242
-1004,-2440
-541,-2791
-412,-1311
-3616,923
-2019,405
-2565,-3851
-3836,-4767
-4558,149
-2249,-4460
-1701,-3325
-2624,595
-395,-975
-516,893
356,494
-3027,-4980
-366,-2964
-1662,1036
-2608,-3928
-4249,423
-2000,-2981
-4765,111
-498,-4590
-150,-4709
-1742,-4885
-1683,-2621
-1863,-3283
-667,117
-3045,-4675
-2482,-4020
-2586,835
-213,-1726
-3225,25
-3820,-4459
-1697,1023
-2729,-2946
-2408,-2568
-4762,1024
134,428
-29,798
-2669,-3474
-1915,651
-1017,-2316
-4194,732
-2076,-4868
-719,-2862
-4456,1049
-1317,-1685
-3798,1129
-123,500
-1911,-4442
-892,254
-121,-2578
-3771,-3805
-1051,-4502
440,837
-4807,158
-4060,-4858
-2484,-2494
-1849,-4029
-2123,-4639
302,633
-4138,-4678
538,1068
-4377,-4425
-3170,744
207,1499
-3779,-4406
-754,-3013
-536,-3678
-3548,593
-4070,-4156
469,1241
524,717
-3403,-4312
-183,-603
-460,-3896
-3924,-4051
612,904
-2177,-2813
-1505,895
203,867
-1667,-2896
-479,-2785
253,1010
-2767,338
-3237,-4993
-4838,1223
-3401,618
-640,-4332
-1279,-2158
-2759,-4644
-4243,-4420
-33,-964
-1517,-4565
-4717,1271
-15,-1950
-1816,-3887
-2894,-3993
388,609
154,1277
-1481,-3203
-3062,-4573
-2437,212
-3000,718
-162,-2331
691,1035
-1363,677
-4704,352
-811,-929
-638,-2870
-1161,-2281
377,841
-3589,-4809
-1590,1453
-3917,860
439,580
-1388,840
-2875,782
-1987,683
-3318,859
-357,192
-2325,-3244
-2950,-4787
-3566,-3816
-2801,-2846
-3982,999
-4314,767
-481,-3145
-1035,672
-2384,296
-1943,-3469
-2103,429
647,751
-2075,643
-473,323
-1462,-2334
-1500,-1829
-597,713
-2270,194
-1995,1180
289,1078
-827,-1430
-1838,939
-1784,430
-4540,776
-364,1179
-4064,1211
-3931,-4700
-2707,1368
-4875,-4915
-2053,804
-2655,-2876
-153,-2366
-1313,-3865
-2105,707
-4924,965
-1955,291
404,822
-71,545
-1836,-2012
285,565
-1534,-3465
-359,-1619
-2972,-4137
-982,-4626
-3369,-3961
-1386,1217
-2782,-3803
-563,199
-1892,-2268
-1704,-2984
-1503,-4755
-2773,-3121
-905,-4732
555,558
-3471,-4822
131,739
-2295,-2719
-2986,-3790
387,1083
-2448,108
-122,-2760
-2789,-3342
-1252,-2417
-1883,-2509
-124,629
-3547,-4266
-2673,-3142
-112,-118
-3290,-3429
550,1131
964,978
-3081,-4228
-2015,-3734
-3267,-4218
-1082,-2975
-3634,-4280
369,527
-960,1106
-2207,849
-674,-1941
-177,-1272
-459,-3967
54,938
-128,-3554
-2198,-3291
-1404,-4637
-3084,-3964
-1759,-2585
-802,-4746
-3012,-3608
-583,-1982
-147,-443
-2251,-4984
-1798,-2619
-1010,371
466,858
-1763,-1817
361,1278
-1495,652
-3999,631
-744,-4542
-1521,779
-2854,-4976
-367,-1623
-469,641
306,554
-2571,301
-1461,-4921
-4882,184
-836,-4537
-3033,228
-281,-1556
511,658
503,1714
-3163,-4777
-1236,-1977
-3443,382
-2367,-4764
-3992,122
-3522,394
-3461,1454
-2174,-2480
-1703,-2733
-441,-2907
588,935
-2781,-3490
-2106,431
535,657
324,551
-1803,-4708
-3680,180
-3344,-3621
147,802
464,496
-189,-3743
-577,1021
-3966,536
-1499,722
-2342,-4361
-117,-3024
-932,-3915
-1292,-3586
-3073,-4987
-4483,-4955
-4939,710
-2626,330
410,824
936,966
-4352,-4653
-2214,467
-3279,-4355
-558,-3687
-2652,-3191
-2713,-2850
542,807
-106,-792
-63,-2391
-495,-805
-1092,-3498
-3435,811
-568,-4478
-1352,-3449
-2753,-4082
-1709,-3985
489,817
-969,-2590
360,640
-1111,-2587
716,761
-1173,-3221
219,1394
-636,-4252
-1322,243
-1872,-2755
-3088,813
-76,-1513
-2497,475
-839,-1602
-3248,78
-59,-594
-329,-1839
-4623,528
-3792,887
161,987
-2522,-2788
-3818,121
-1412,-1585
-788,-4901
490,1182
-1209,816
341,1385
353,576
-529,317
-978,-4344
-361,-2245
-833,-4181
-224,-2643
-824,-2764
-4870,942
234,871
-2434,-4229
-1809,-2282
-497,-4844
-166,-1249
-1068,-1969
-613,-2510
-849,-2725
-897,-2868
-4283,-4720
-3236,106
-687,-2539
-570,263
-3480,1207
-1488,685
-2978,-4348
-302,1019
-1103,-3938
-1606,-2861
-2994,-4509
-80,-1615
-3753,937
-2320,-2983
104,1696
-1253,910
-2359,-2680
649,680
-187,-2134
-3854,509
502,701
-1899,-2556
-2166,-2345
-1469,-2020
-215,-3591
-911,1488
605,1192
-2160,182
-1284,-1927
-1121,800
-1551,-2581
332,343
-2495,-3655
-2335,-4140
-2765,-4448
-272,-669
-3356,-4617
-1876,-3397
312,848
-3343,471
-3388,1052
-2735,-2892
-1675,-2209
-1856,-3991
-1061,-3891
-3015,-4198
492,1006
-507,-877
-4120,457
-3306,-3496
-101,-1185
153,1512
456,896
293,827
-3848,-3918
-3375,1256
-432,-480
-1605,758
400,433
578,1614
-4007,-4192
534,985
-1552,-4545
-50,-819
-2929,-4676
-1825,660
-1756,-4826
-3177,-4525
-1661,-4865
521,522
-196,-4580
775,1465
-1396,-3549
-2083,-3579
-620,297
-1418,-4036
-2855,851
785,1351
-3943,-4600
462,1096
-1137,-2882
-2137,-3953
-3483,183
-1110,-4687
646,765
381,582
-64,-2960
-184,-3126
546,569
-4005,-4240
-835,-2072
-4351,-4642
461,1397
-1840,362
-2747,-4880
-476,1070
-1547,22
-4039,766
-82,220
-2572,-3002
-3766,-4378
756,843
162,729
-2401,-3295
-722,-3383
455,712
-2157,-4661
-873,-4278
-3276,682
189,397
-4371,1415
-1097,-2611
963,1398
-1708,-4258
-4182,-4974
157,493
414,477
-837,-4932
-1255,-3503
-1011,-1561
543,1059
-260,-668
349,624
-1728,-3839
-2800,-3804
-2094,-4128
-2292,1540
412,724
-3542,563
627,1170
-3782,547
-4608,-4889
-1724,-4385
-3172,-4612
-3292,1116
-1656,-4841
-3052,1502
408,1429
655,1322
583,1154
-1003,-4294
-4780,422
699,970
-325,-1657
