"merge.1","merge.2"
-3530,-3767
-2042,-3084
-2847,-4855
-1496,-3104
-56,-855
-2519,-3807
-1500,323
-1952,119
-2045,-3605
-211,-1569
-1350,-2015
-795,-2225
-2544,-3129
-2300,-3185
-1735,-3196
-121,-3995
-1787,-2946
-1850,-3704
-448,-3836
-939,-3589
-2618,82
-2844,-4189
-425,-3762
-1770,-2329
-4113,-4827
-2984,-3891
-824,-4884
-24,-2444
-1432,231
-749,-2299
6,77
-46,-1795
-1518,310
-4008,405
-3579,220
-1270,-2432
-1196,-2205
-1531,-3806
-526,-994
-1468,-1760
-1323,-3093
-4297,-4466
-1950,-2644
-536,-3832
-3689,-3897
-3305,-3435
-1581,-3886
-3410,-4475
-835,-1926
-1232,-2871
-3967,-4925
-3636,-4576
-2376,-2864
-3344,14
-636,-2320
-38,-545
-1682,-1771
-2206,66
-1477,-2520
-362,-2103
-815,-938
-2491,-3004
-803,-1508
-332,-3596
-1647,-1917
-1389,-3483
-265,-2378
-854,-4243
-932,-2818
-208,-1857
-761,-2938
-1135,-1413
-740,-4045
-443,249
-2791,-4720
-3911,-4819
-3690,-3798
-1349,-3121
-2060,-3321
-2665,-3237
-4231,-4927
-2774,-4279
-481,-2645
-1275,-3325
-1966,-3160
-4152,-4181
-844,-4641
-1973,321
-2072,-4813
-848,-4471
-2501,16
-2049,-3209
-302,-1033
-2586,-3331
-3339,-4647
-4089,-4558
-1230,-1470
-1250,139
-4408,106
-1935,-2702
-3858,-4553
-3003,-3813
-1387,-2274
-1844,-1978
-662,21
-4283,-4796
-2960,-4918
-1065,-2357
-2693,-3700
-2113,-3134
-14,-293
-3449,36
-3208,-3378
-1620,-3567
-288,-1117
-1358,-2068
-4758,-4765
-1872,-3059
-3111,-3683
-2362,-4060
-647,-4541
-1289,202
-1391,-1706
-2479,-3130
-1108,-3925
-955,-2872
-65,-1992
-1885,-4111
-123,-2970
-2596,-4030
-73,-4975
-335,278
-1126,-1596
-1570,-4270
-1611,-3548
-1351,-1965
-4391,-4772
-1223,-4313
39,43
-2941,-4145
-1137,-2521
-755,-1253
-144,-3475
-4514,-4614
-518,207
-553,-1167
-1689,-3546
-2620,-3310
-2595,-2600
-1697,-3203
-4828,294
-934,-1482
-148,-587
-34,-1119
-960,-1412
-2174,-2383
-351,-1392
-904,-4825
-196,-657
-2583,-2769
-394,-1779
-320,-1315
-935,-2220
-627,74
-2147,-2654
-1209,9
-2639,592
-2088,-2901
-1059,72
-3303,-3572
-2522,-3171
-842,-1042
-300,-2837
-119,-1394
-268,-2382
-131,-2602
-1644,-3132
-402,-4654
-2135,174
-210,-3612
-1004,-2160
-2443,-4761
-4126,98
-837,-2991
-1197,315
-1685,-2489
-2236,-3066
-1212,-2709
-2670,-2790
-1466,150
-3624,90
26,80
-514,-1558
-4805,-4851
-5,-342
-628,-1028
-1945,-2161
-2446,-3080
-4470,59
-244,-3151
-1762,-3026
-2104,-3400
-765,-2358
-1185,-3437
29,172
-1311,-4722
-3732,-4584
-812,-1964
-4298,-4370
-2239,-3614
-866,-4110
-3442,232
-3107,-4046
-2656,354
-543,-2154
-1530,-2100
-2233,81
-1313,-1660
-1982,-3463
-696,-874
-1431,-4971
-3072,-3146
-677,-1734
-353,-2288
-3282,-3418
-2149,-3355
-4092,181
-69,-4935
-4509,-4917
-1262,-3412
-4035,-4441
-490,-1725
-4877,-4978
-2678,-3684
-1175,-4503
-2112,-3736
-2468,-4140
-352,-2459
-1443,-2132
-3346,-3575
-2484,-4139
-4275,-4895
-2014,274
-757,-1802
-3876,-4219
-262,-3309
-1791,-4607
-183,-1183
-779,-3227
-2931,-4017
-2375,-2802
-1755,-3108
-1902,-3031
-2948,-3469
-3173,-3627
-2781,203
-3760,-4214
-2081,-3839
-3837,-4065
-2319,-2541
-1302,448
-1296,-2261
-4072,-4695
-2351,-3597
-3471,-3619
-2724,70
-431,-2025
-1355,17
-3213,-3448
-3697,-3856
-933,-4545
-324,-1498
-832,-4169
-1744,-4680
-2441,-4354
-905,-4546
-2686,-3393
-1764,-2786
-3241,-3404
-2309,-3702
-2688,-3110
-4365,262
-4112,-4706
-3709,-4410
-563,-3492
-1919,-2416
41,248
-1024,345
-1145,-1720
-186,-1199
-4081,-4589
-3568,-4657
-3058,-3527
192,319
-4745,223
-2152,-2490
-249,-3802
-3873,-4364
-2356,-4569
-4052,-4176
-137,-1489
-676,-2662
109,291
-4054,-4063
-3640,-4051
-3904,-4502
-1824,-1923
-2128,-3159
-3554,85
-3123,209
-1334,-1604
-2750,-4885
-380,-1447
-3511,136
-2494,-3725
-1205,-2624
-3788,-4752
-3244,-3419
-4355,-4742
-881,-3000
-2287,-3656
-197,-3054
-912,-4921
-3030,304
-1855,-2604
-1871,-2302
-1170,-2749
-304,-4303
-3008,56
-944,-1623
-1166,-3794
-1707,-3364
-13,32
-838,-4648
-2815,-3685
-280,31
-2593,-3688
-471,65
-4068,-4725
-4620,86
-2277,-3127
-684,-2242
-4848,-4893
-2829,-2897
-3844,-4600
-3191,406
-2607,-2788
-4050,444
-2567,-4865
-4135,-4999
-2044,-3258
-2827,-4996
-1583,-2053
-118,-3323
-1180,-1999
-1556,-4748
-1749,-2269
-1759,-2556
-3996,-4621
-229,-1778
-204,-2117
-668,388
-734,-1426
-2664,235
-370,-2707
-510,-4510
-885,-3451
-1141,-3782
93,195
-1681,-4206
-1241,-3369
3,48
-1959,590
-2689,-4490
-85,-1657
-1085,-3188
-954,-3143
-217,-3591
-1696,-3415
-4382,384
-2610,-3431
-1225,-1794
-4024,-4317
-2699,-2875
-36,-4026
-466,-782
-1462,-2589
-1900,-3249
-831,-1025
-1093,-1348
-502,-1845
-541,-1646
-971,-1030
-4493,99
-1810,-1859
-2754,-3468
-2365,-2647
-42,-4351
-3204,151
-3986,204
-2428,-4295
-538,-3862
-3345,-4832
-3543,-4221
-243,-1300
-2881,-4012
-2196,709
-3342,34
-371,143
-1018,-2067
-2410,-3102
-4321,-4871
-683,-2868
-814,-1219
-1254,273
-1656,-2290
-664,-1865
-592,-2374
-646,89
-185,-282
-1400,-4146
-2336,-3144
-80,-475
-2262,-3868
-4596,-4702
-2879,-3433
-1746,-3789
-1612,-4603
-130,-3877
-826,-2594
-1386,303
-2427,-3565
-4288,-4548
-4178,-4777
-3380,55
-4192,61
-321,-2040
-2677,-3192
-4395,-4613
-3662,-3845
-645,-3786
-1036,-2267
-1388,-3406
-194,-3927
-571,-2339
-2529,45
-1643,-3085
-460,147
-1502,-4734
-1248,-4841
-1021,-4795
-47,-1343
-3154,-3588
-4368,-4723
-48,-520
67,165
-880,-2033
-3318,-4102
-2915,-3506
-2681,-4988
-941,-4853
-108,-1321
-2122,-3420
-2894,-2992
-416,-1546
-3230,-4464
-1473,353
-642,-1979
-2407,-2706
-1067,-4218
451,542
-250,-2640
-1467,-3797
-1015,-1578
-1037,211
-4358,562
-2325,-2785
-328,-2792
-266,-1099
-552,-4762
-155,-2293
-2462,-3268
19,144
25,137
-1217,-2062
-952,242
-1140,-1169
-760,-4131
-3197,544
-797,-1307
-776,-1740
79,117
-3464,-4446
-758,-4444
-1266,-2198
-1301,-2821
10,200
-1276,-1294
95,322
-345,-1911
-2190,-2606
-3266,277
102,436
-4048,-4495
-604,-3005
-1131,-4448
-4255,253
-3372,-3564
-3931,-4716
-2080,-3334
-2260,-4148
-1035,-3099
-2744,-3943
51,311
-1866,-2896
-1369,-4242
-316,-942
68,402
-2433,-2701
-967,-2083
-2753,91
-62,-2622
-742,-2109
-988,-2138
-4277,307
-2700,-3503
-252,-407
115,141
-3137,-3906
-1848,-4309
-2419,-3881
-851,-2782
-418,-4511
-4003,-4655
-107,-1700
-1124,-3426
-2509,-3043
-4193,-4573
-2455,909
-570,-2673
-2226,159
-39,-4523
-1587,153
-167,-3314
-83,430
-639,374
-659,-3047
-3201,-4127
-878,397
-4337,-4969
-1073,-3289
-1599,-2011
-1385,-2337
-173,-1233
-198,-4792
-615,-3218
-1595,-4235
-2497,-4760
-661,-3936
-21,-4961
-228,-1421
-559,-4995
-968,-1438
-114,-3792
-3229,-4815
-1625,23
-3660,-4563
-2027,-4387
-463,-3320
-1648,-2737
-2824,-3489
-442,-2743
-1529,-2738
-2934,-4873
-766,-4061
-523,-4021
-4212,176
-1207,-2243
127,760
-2279,-2472
-2047,-2165
-1107,-4143
-182,-858
-3408,257
-1264,859
187,553
-17,575
-2340,-2534
-465,-2377
-3424,183
-165,-4342
-1149,126
-1754,-2043
357,607
-231,361
-3965,343
-4703,-4970
252,420
-2523,-2854
-43,515
-4118,194
-747,-870
-251,-901
-264,-4128
-721,-1524
-2800,-2846
-1429,-2102
84,191
-2029,-3510
-295,-3164
-374,-2903
-2768,-4671
-363,583
131,306
-921,-4939
-3256,698
-2870,-2969
-890,-1274
-3348,-3356
-3859,-4531
-2572,-4993
-724,-3562
-714,-3025
-1234,-3179
-157,-3968
213,289
-4314,-4617
-4396,-4820
-4440,-4452
-1499,-2921
-997,8
-678,587
-3245,-4324
100,216
-1828,-4913
-411,-2799
-1511,-3184
-4575,-4879
-427,-1416
-337,627
-1111,-2482
-1506,-2987
-1012,-1606
-4213,-4302
69,230
-3541,-4991
58,305
-341,-825
-2708,-2741
-4467,-4808
-2661,-2856
-3253,-4421
47,408
-2725,-4190
-3416,-3678
-2332,287
-1061,-3770
-687,-1729
-1708,-2200
-473,-2690
-1133,-2381
-4078,-4119
-3195,-3855
-3028,-4794
-50,-4101
-4,512
-1576,704
-417,-452
-693,-1822
-3641,-3933
-2634,-2867
-1614,-2079
-1472,205
-1985,-2745
-3322,-4397
-1129,-1781
-763,-3360
-2812,46
-1490,-2352
-1069,107
-1662,784
-2989,-4849
-1523,-2481
-2631,-2633
-1895,524
-314,-770
-1278,-1636
-4356,-4686
-1475,110
-2986,-3979
-3516,-4276
-1819,-4769
73,146
228,491
138,260
-2409,-4245
-500,-1765
-308,-1381
-423,-1371
-1927,-2995
-4733,52
-1368,805
-2185,227
-1745,-1951
-2683,-3248
-4764,411
-2035,196
-601,561
-4923,591
-2951,78
-70,-2097
88,715
-2012,-2980
-1868,-2976
-2030,-2179
-2064,-3086
-3810,-4780
-2089,957
-1914,-3243
-71,-88
-3937,275
-1079,-2508
-4293,-4906
-3778,312
-2265,-4595
-511,-1748
-3989,-4735
317,563
-222,-3211
-1308,-1970
-2797,571
-435,651
-3874,-4208
-4285,297
-106,288
-892,167
-415,201
-3122,-4306
-4191,-4286
-3067,-3519
-1811,184
-206,-660
283,848
-390,-1427
-1317,-2137
-1410,-2671
-2674,-3466
-421,-638
-698,-2346
-1009,-3600
-1201,-2203
-2321,-3611
-4106,-4602
215,572
-673,-3414
-4662,-4870
-1322,-2344
-729,-2085
-189,-2716
-1674,-2711
-1539,-3069
-2123,-2751
-31,497
-395,-813
-3703,-4205
-764,-4134
-1375,597
-1562,-3046
-1893,-3775
-120,-3888
-3942,-4088
-619,-3238
-2070,-3800
-59,-4838
-344,222
-794,280
-1737,-3390
-385,-2390
-4520,-4559
-1051,-2228
-1495,-2349
-1006,-2307
-479,193
-774,-4305
-3576,-4920
164,691
324,482
-1905,1123
-339,-845
-3050,148
-2954,255
271,913
-1040,-4057
-20,-2134
-2449,-2831
-1134,-2369
-1299,-1306
-1231,-3604
-1515,92
-2342,861
111,689
-1631,-4952
-456,-4797
481,488
-1797,-1975
-485,212
-594,667
-375,-2142
-4004,883
-1229,-4747
-1080,-2195
-836,-3766
-3838,663
-1269,-3212
-3131,-4400
-3616,328
-1461,-3716
-567,822
-4557,1096
-2614,87
-3646,-3957
-3623,-4090
-424,-1783
-1484,-2054
-3618,509
-3033,219
-3743,-4534
337,965
-1292,-1757
-3691,-4125
-1821,-4811
-3376,415
-1359,-2250
-2202,-3045
-3608,256
-3518,-3634
-1109,558
-910,112
-2373,-2727
-285,-4463
-2957,113
-576,-2554
-2561,786
-151,-580
-2305,-3307
-1100,-3293
-3098,251
-2642,-3710
-1728,-4409
-125,-3392
-1814,614
-1901,-3001
-1793,675
-1395,210
-1718,-2457
-2496,40
-947,-4381
-986,-3283
-1469,533
-3536,-4634
-2735,-4529
-2598,-3484
-1886,-3278
-3057,108
-1419,166
-3035,-3163
-1377,103
-796,772
-3214,282
-718,-4751
-2612,-3142
-439,-1758
-1476,-2002
-940,-4721
-3595,703
50,902
-138,-4461
-859,819
-3236,-4010
-2997,-3081
-2787,-2947
-4278,-4967
-1136,-1540
-1549,-1867
-54,-3537
-2776,-3430
-392,829
-827,-1981
-914,-3773
-896,-2524
42,94
-3950,418
-3,-962
-893,744
-3922,-4683
125,585
-2585,-4000
-3648,190
104,168
-1154,-2999
-1838,27
-33,-948
-1853,-3930
-1218,-1823
336,939
-1399,511
-705,-4646
-1226,-2169
-4301,747
-4696,-4854
-4713,-4948
-4676,508
-3255,-4958
-2682,594
-348,-4985
-573,281
-2806,-3655
-1609,-2816
-3745,-3821
-1017,-4693
-1989,-3587
-2974,-3954
369,378
-457,-1980
-2028,320
-3981,-4717
-1063,468
-51,456
-2830,-4763
-1380,-4919
-3720,-4822
-1572,-3037
-1287,-2280
-3101,134
-956,-3157
-595,-3308
-3637,-3963
-3744,-4585
-2194,514
-972,237
-2333,-3178
-3833,371
-1403,-2971
-1464,360
-4462,-4875
-3577,363
-1809,-3087
-178,-4630
-1068,-2418
-1835,-4645
-1396,-3941
-4487,-4953
-1984,-3139
-2608,696
-975,-3402
-2729,-4505
-4281,-4698
-2532,-2630
-3705,-4172
-623,158
-791,-1698
-694,325
-2822,-4201
214,617
290,404
123,507
-1019,-1854
-1715,226
-1876,-2883
-1139,-1173
-1298,-4187
-641,-3385
-396,-3558
-152,-4292
-2993,-4326
-3522,701
-290,-2271
63,473
-446,-1601
-367,437
403,506
-515,-1837
-654,-3112
-1661,730
-234,-2394
-4449,993
-621,-1533
-1650,600
-1151,-4174
-783,1218
-1255,-1393
-2731,946
-4837,502
-780,-2389
-727,-1326
-232,-2022
-3254,856
-2091,770
-32,-2684
459,943
-3578,576
-1182,-2155
-3062,-3547
-864,-2953
-1803,301
-3532,434
-3819,401
-3606,1193
-4473,678
-2156,-3747
-467,-3118
-4207,-4445
-1597,-2438
-1172,541
-1622,-4455
-3617,-4429
-568,245
-3774,493
-19,-806
234,445
-4684,802
-1346,-4038
-3828,-4121
556,820
-1213,-3074
-1488,-1633
-966,-1406
-163,-984
-2412,15
-2324,-2862
474,1134
-436,723
-1014,-2852
-2209,-2568
-447,-2958
286,521
-2063,1264
-4588,433
-4163,766
543,697
-898,-3899
-2500,-3880
385,728
-3962,-4774
-215,-2197
-1378,-4626
-4552,523
-3078,-4592
-4486,390
-318,-1630
-1156,-4891
-1441,-3592
-4457,-4594
-294,613
-2463,-2536
-908,292
-3753,714
-1237,-4459
-4196,-4239
316,517
-4267,188
-1743,1254
-1325,464
-1580,863
-94,-1675
-1433,-2981
-4252,-4331
-1418,-1826
-1031,240
-4633,1400
-3407,548
-4578,731
-2073,-4348
-177,-193
-101,-2955
-3714,-4934
-1613,-3644
-1268,35
-3499,432
-818,-1972
-1607,-2259
-2477,596
-1277,-3013
-347,-1724
-3820,685
-846,634
-1969,-3274
64,241
-899,-1057
-2023,-2031
-710,-1626
-2783,270
-2460,-4773
-2143,-2627
-1510,687
-159,-2808
62,757
-3515,527
-2006,-4968
-2136,-4932
-1010,-2761
-990,162
-382,-1649
-275,-706
-1089,-3377
-4096,-4798
-1044,-4739
-1483,-4705
-4104,-4142
-2231,-2566
-4880,1048
-4525,359
-2555,-3550
-4041,573
-2192,-4229
-2964,-2990
-2334,-3987
114,950
-2834,-2919
-2116,-2635
-1102,-1157
-1668,135
-1171,1143
-564,-2436
-2440,638
-3269,330
121,440
-3438,152
-519,-833
-276,-4199
-540,-3457
-164,-4994
-4372,-4984
-350,-4638
-4222,-4714
-730,1350
-1417,-3399
-2402,1098
-2178,-2214
-886,554
-3746,-3857
334,769
-4907,503
340,1013
217,1087
-1492,-3853
-2557,-4618
-2078,-2838
-1360,-3089
368,738
-2366,-2452
-237,-1110
-184,-2286
367,647
-695,358
-400,-440
-4028,-4787
-609,-2712
-354,1167
-3652,-4431
-3991,326
391,416
-1105,-3951
-3340,-3958
-703,-3048
-3016,-3352
-3500,-4244
-2495,567
-2405,-2924
37,959
-149,-610
-3023,-4565
-291,-841
-3153,-4829
-1190,-2578
-1091,-2004
-16,-3147
-1155,-4330
765,768
-1535,-2180
-1272,-2655
665,823
118,707
-666,-1804
-3038,-3247
-2546,610
-743,-4299
-3677,449
-1940,-2876
-105,335
-2074,1103
-2691,-3455
265,847
-2814,-2900
-6,-3361
-1086,1033
636,850
145,225
-2780,774
-361,-4171
-2893,640
-3602,-4378
161,754
-3594,-3630
-651,-3039
-1892,-3022
-68,-2805
-1780,-2301
413,865
-1344,-1732
-2010,-3379
-1827,753
-2710,-3638
-715,-3921
-233,-2166
-200,958
-902,-3017
-3750,-3830
327,349
-4265,955
-600,224
-3190,1305
-1610,-4469
566,688
692,918
-2967,460
-3583,-3721
-3148,-4625
452,1043
-1095,545
333,972
-4215,1344
519,520
399,1307
492,941
-2929,948
236,1328
-3021,992
-455,534
-3663,-4799
-3973,1283
-4610,132
-1291,-4960
-2304,-2420
-931,635
375,710
-3296,250
-2230,-4076
-3445,-4415
296,495
-2839,-3317
-9,852
-3864,352
-4247,795
364,518
438,719
-1961,130
-2796,-3239
-4517,-4632
-381,-2107
-2415,-4262
-1336,-4858
155,392
372,620
-2371,-4079
-3220,-3386
-2379,1186
-4155,-4504
-1448,-2218
-704,266
-4892,-4986
-2466,-3409
928,1044
762,1339
-989,-1267
-1739,-4959
-722,-3032
579,934
-2041,-3165
-3493,-3615
-273,-3223
-230,-484
-1808,655
807,1016
76,393
-77,-2212
-2217,-4542
120,431
-4129,1010
-1328,-3738
157,285
-176,-2835
-3024,-3389
-2251,-3722
-3117,673
-3863,1278
-4812,-4883
140,1009
-1280,-2485
-1638,-4458
1028,1568
-2263,-3490
-860,-1776
-1924,-2580
177,1266
-1,-2851
-4329,637
-1420,461
383,537
-4167,-4339
-3461,525
-1054,-2734
-307,-2413
-1929,466
-3896,-4604
-585,-4652
-530,-983
-3713,-4173
-2,-4593
463,804
-3040,-3216
-2229,-3675
-4251,-4903
-2845,727
-2019,887
-1263,916
-235,-1651
-161,-3926
-982,-3186
-542,-3114
-2146,259
-1022,-4002
-2187,-2296
101,499
284,313
-213,-3365
486,598
-1563,-4663
299,479
-3476,652
454,748
-2397,-3776
602,1554
891,960
-829,-2244
-4731,532
-2084,925
-895,1142
-259,-4087
-254,-2404
-2559,-4704
-430,-1486
-2972,-4259
-1445,-2784
-4619,619
-4075,876
-1222,1188
-2281,-3758
-2760,849
816,1290
233,1352
-2533,-4481
540,751
-2540,455
-2171,-2465
-524,293
-1571,-4232
-2793,-3071
-255,589
-2902,1633
-3860,-4669
-2401,442
-207,-3952
-187,-4137
569,686
427,559
-1763,-3474
-572,-793
-1812,246
-3286,-3381
-379,-3494
-1221,-3544
-1944,-2285
189,1697
-680,-3593
-369,574
180,394
-631,595
-2638,1358
-4980,1149
-2016,1408
-3978,-4864
142,1742
-736,-2758
-3079,-3737
-468,646
-1915,1417
-820,763
-3842,-4608
-3751,-4659
551,968
-868,-4147
-2945,-4944
425,1057
-566,-1198
-811,-3707
777,1157
-2182,-4233
-3020,528
915,1012
-979,-1249
-3730,-4710
-869,-4651
-1801,1409
-2318,682
-2637,238
-3699,-4549
-128,-3865
-306,-1147
124,365
-3051,471
-548,-2036
185,843
-1769,-3869
-160,-2517
-2370,-4556
-3302,-4485
96,886
484,1736
229,780
-2646,-4474
-2891,-3534
-3275,-3706
-3884,568
-973,-3526
-78,-192
-1785,-1861
-800,718
-976,1465
-2338,347
-4006,-4519
-3202,656
-964,-1842
-929,1073
-3304,-4250
-4272,-4491
-419,-1713
-2141,-3893
-58,419
-787,-3198
-1354,599
-4099,-4862
-4691,828
-2714,-4202
-7,-1439
550,778
-2313,-3169
170,668
-1189,-1629
-327,-2199
-3843,-4526
-4536,-4766
-3850,-4631
-998,-3533
332,366
-4318,661
-2048,1326
-1013,-3549
-464,-2252
-2188,163
-2885,779
-398,-3428
-3009,-3257
631,1023
-3228,733
836,1684
578,1127
-1503,-1910
-4869,1025
-115,-4371
500,531
-3918,-4976
-1256,781
-3754,-3948
-550,-2742
-1444,-2649
-2183,-4962
-2696,-4856
-499,1162
97,1491
-1215,-2227
889,1238
-412,-3219
1030,1237
-86,-1798
1085,1432
-2515,409
-607,-2119
-2294,-3741
494,1310
-139,639
298,309
-3599,1371
-4261,-4700
-883,-4904
-1409,-4675
-717,-3748
-147,373
-2503,-3297
-1799,-3095
439,547
-2564,154
-2597,-4341
-2810,-4554
-470,625
178,622
-4312,-4561
-507,-3096
-3444,1470
-945,279
1072,1546
501,513
276,1146
660,904
535,964
-26,476
-930,-1003
-823,-950
-527,-4492
-3915,1382
-3923,994
-629,-3488
-3207,269
-4070,-4209
629,894
-537,-927
-3495,1000
505,1347
-2372,-4807
149,516
-4156,793
-3313,-4383
-404,-1551
-3905,1384
-1436,-3439
