"merge.1","merge.2"
-1889,-4638
-772,-1123
-86,-4559
-923,-3559
-4964,55
-1696,-4344
-828,-4905
-2852,-3307
-3200,-4919
-1285,-4091
-2795,-4560
-1458,-3057
-778,-4246
-1502,60
-49,-1809
-1830,-3711
-2421,-4069
-3585,-3702
-4253,-4579
-1557,-4185
-333,-2365
-2169,-3980
-1531,-4420
-707,-1728
-3792,-4936
-599,-4331
-748,-1080
-2011,-4627
-1877,6
-362,-1971
-1259,-1807
-717,-4898
-2243,17
-271,-988
-1540,-2603
-3716,36
-1126,-3223
-1515,-3446
-1142,12
-2090,-4297
-1328,-3594
-3336,-4403
-1561,-3662
-1090,-1991
-2028,-4316
-4016,-4204
-2715,-3690
-3663,-4321
-3163,3
-163,-3691
-3417,-3939
-3390,-4444
-2168,-4778
-2996,-3572
-1341,-3718
-1773,-4117
-1618,72
-1978,-4196
-2563,-4395
-336,114
-4171,-4891
-519,-1451
-1855,-1882
-1235,-2815
-1511,-2281
-901,-3401
-170,-1191
4,74
-855,-4081
-1498,157
-360,-1470
-2976,-4281
-219,-447
-3436,-3916
-1759,-2991
-1486,-2291
-1883,-3798
-2788,-3970
-264,-4143
-559,-3776
-17,-1340
-2886,-4384
-2134,-3226
-3860,-4663
-3079,-3826
-4649,-4740
-123,-2262
-477,-4564
-3596,-4001
-3094,-3548
-1483,-2826
-2969,38
-2608,-3239
-913,-2464
-645,-2003
-1858,-2332
-1322,-3964
-625,-1844
-769,-2080
-3563,-3653
-1734,139
-1641,-1685
-3050,-4760
-2364,-4346
-1038,-3920
-1287,-2566
-3554,-4552
-389,-4746
-2448,-2714
-4690,-4728
-1404,-4716
-95,-3073
-545,-554
-2042,-3456
-3723,-4430
-2283,-3335
-1029,-2245
-1151,113
-1791,-2666
-1475,-4930
-2898,-3993
-847,-4119
-164,-1088
7,46
-2824,-2870
-2368,-3395
-216,-3781
-3786,-4284
-2498,75
-2416,-2466
-104,-2703
-1368,-3547
-2,-3925
-579,-4013
-1212,-1960
-97,167
-1306,-2545
-1523,-2209
-2723,-2814
-1096,-1261
-2160,-2333
-29,-1178
39,108
-1705,-1836
-2893,-2957
-1649,-2292
-3014,-4400
-1507,-3269
-2077,-2394
-1811,-3044
-208,-1623
-626,-3232
-770,-2511
-172,-4610
-1399,121
-997,-1129
-1829,-3254
-1865,-2115
-2452,-4947
-1371,-3001
-3204,-4356
-2567,-2855
-2111,-3670
-330,-3605
-3746,-4968
-3712,-4846
-202,-4108
-1586,-3331
-4446,-4692
-2502,-3055
-1416,-4332
-157,-2662
-434,-2798
-252,-4163
-2128,-2908
-2037,-4054
-1469,-1656
-1081,1
-2078,-2315
-1548,-2263
-4,-1512
-679,-2819
-801,-1216
-376,-544
-1510,-1989
-2091,-4912
-3710,-4150
-459,-1648
-444,-2722
-930,-959
-1687,-4606
-549,-3865
-1908,-3944
-2113,-3141
-866,-4983
-2710,-3089
-2211,-2919
-2741,-4850
-3329,172
-2258,-4261
-4139,-4689
-468,-1044
-1480,-2330
-4962,15
-601,-3818
-502,-1224
-4765,-4923
-1139,-1221
-809,-2860
-4214,44
-804,-3618
-634,-3853
-223,-2684
-34,-3081
-490,-1239
-2943,-3895
-2691,-2834
-2254,-4645
-2550,-2928
-1930,-2617
-1453,-2735
-1849,-3221
-243,-3747
-3432,65
-1186,180
-1052,-3255
-2746,-4888
-548,-4136
-1896,-2697
-284,-1189
-1783,-4476
-4465,-4914
-2539,-3708
-384,-2088
-3568,-4880
-1545,-1585
-3475,-4720
-87,-2249
-112,-4339
-4498,53
-145,179
-220,-3739
-1009,-1616
-2974,-3054
14,27
-2664,-3482
-623,-2505
-1111,-4774
-1819,-4394
-2056,-3491
-3656,100
-1298,-4526
-1756,-4571
-1621,-2899
-737,-893
-1283,-2818
-1027,-3889
-945,-2535
-4120,132
-1467,-2944
-65,-908
-1432,-4553
-306,-2260
-1780,-3921
-3191,-4180
-582,-2298
-1020,-3233
-1490,-3947
-257,-3460
-2896,-3788
-3135,-4806
-195,-4918
-2102,-3345
-1199,-3025
-1597,-3087
-2059,-3528
-2533,221
-1472,-4494
-1821,31
-166,-3917
-3350,-3664
-337,-3844
-701,-2880
-203,-2614
-1487,-2748
-655,-4795
-1875,-2762
-2068,-4763
-848,-4973
-3530,-4455
-4458,-4718
-463,-2752
-596,58
-894,-932
-3937,-4233
-2995,-4532
-815,-3229
-3727,-4289
-2544,-4894
-1214,-3343
-370,-2020
-1499,-1914
-4305,237
-4147,-4612
-1192,-3470
-1837,-1979
-2835,-3327
-560,-605
-831,-4682
-1275,-4301
-1916,10
-2326,-2540
-2351,-3951
-2032,-2766
-3246,-4893
-66,-661
-397,-956
-3968,-4732
-2504,-4275
-1789,-2317
22,68
-193,-3574
-1496,-3667
-4182,-4578
-171,-475
-3540,-4941
-1266,-1379
-1862,-3126
-1456,80
-2510,-4421
-517,-2131
-374,-2701
-3076,101
13,143
-2413,-3870
-574,-3355
-152,-184
-4189,388
-2496,-4380
-1781,-2164
-2526,-3564
-666,-670
-2208,-4306
-319,-3196
-388,-1059
-2084,-2933
-4531,-4665
-1755,-3817
-631,-1992
-2444,-4538
-3974,272
-921,-1397
-400,-2339
-2377,-3006
-4098,-4210
-3582,-4303
-4292,-4908
-1741,-3952
-2924,-3458
-3472,-3616
-3271,-4837
-1550,-2166
-656,-3005
-4405,-4953
-3577,-4568
-675,-1334
-1514,-2171
-1332,187
-2485,-4518
-381,-2062
-1948,-4219
-1351,-2478
-74,-4722
-1753,-4003
-613,-4595
-2692,-3771
-465,-3189
-1436,-1658
-1394,-2259
-653,-2541
-363,-3965
-1105,-1402
-3531,-4262
-738,-2133
-40,-185
-3541,-4341
-177,-3249
-1442,184
-1452,-1904
-1547,-1788
-1278,-1457
-77,115
-2497,-3553
-3634,-4799
-471,-3503
-2229,-3488
-2340,-2407
-904,-4827
-1769,-4754
-48,-482
-979,-1177
-1799,-2443
-663,-693
-2375,-4954
-3341,127
-1220,-4704
-2743,-4678
-2736,-4903
-1927,-4007
-580,-2483
-1377,-3493
-1016,-1042
-3029,-4576
-1898,-4648
-1815,286
-2417,-4399
-263,-2938
-2686,-2696
-158,-3198
-2070,-2945
-478,-2635
-396,-3795
-1125,-4138
-864,-3174
-608,-3388
-870,-2888
-448,-3707
-2302,-4818
-512,20
-201,-598
57,188
-540,-899
-825,-1036
-373,-1945
-3477,150
-1793,-3143
-1925,-4141
-1635,-2349
-3059,-4409
11,35
-4767,-4832
-1325,-3700
-2227,-4236
-1413,-4162
-1965,-4392
-4431,350
-3362,-4601
-2194,-3959
-657,-1841
-3168,-4388
-3148,-4144
-3625,-4347
-2730,183
28,280
-118,-1119
-431,-2720
-313,-1369
51,208
-3197,176
-1810,-4609
-2926,-4073
-58,-3293
-1567,-4464
-3743,-4375
-1326,-1900
-3734,70
-411,-1704
-2837,142
-349,-1411
-3846,-4592
-557,-2611
-4997,204
-1161,-3405
-2027,-3627
-116,-851
-1290,-4547
-2527,-3850
-4166,214
-1492,-3682
-685,-2592
-2445,-3961
-906,-2557
-424,-576
-1884,-3584
-1974,-3480
-1670,-3093
-2424,-4132
-3344,-4295
-2488,-3424
-1039,-3129
-32,-2457
-2451,-3016
-4544,86
253,490
-898,-3469
-1355,-4890
61,233
-4808,417
-3090,-4833
-1646,-2729
-563,-4831
-3227,-4326
-1084,-3423
-2953,-3478
-3215,-4828
-575,-4783
-5,193
-951,-3720
-2112,-3012
-1024,-2987
34,229
-4651,149
-115,-3250
-1928,-2197
-720,-3842
-4761,-4959
-407,-1552
-505,-3467
-1938,-1946
-516,384
-4555,-4883
-31,-1462
-1699,-2770
-194,-443
-2390,-4087
-1144,-3597
-2883,-4009
-3820,-4026
-131,186
-3157,-3321
-4313,111
-1598,-4794
-3039,-4382
-1895,-2207
-2061,-2918
-2279,-2705
-3529,24
-3110,-3136
-3804,414
-2875,-4844
-469,-2506
-1336,-2486
-1637,-2126
-1310,-2426
294,382
-21,-1935
-4725,239
30,33
-1185,83
-555,-3567
-1315,-3647
-2947,-3839
-2151,-2303
-1360,-1932
78,308
-1370,-4991
-739,-791
-2182,-4302
-321,-378
-410,-1211
-3635,-4549
-1853,-4015
-2619,-3067
-1166,-4885
-3521,-4978
-895,-4615
-514,411
-312,-2689
-1576,-4381
-1808,215
-1537,-2277
-2581,-3100
54,166
-1143,-4820
-1437,-1571
-1296,-4390
-922,-3322
-3448,-4161
-229,-2008
-35,-3855
-1682,-4428
-1401,-1854
-2306,-2381
-1280,91
-4776,106
-874,-1818
-1517,-2482
-2467,-3133
-3027,-4580
-139,-1040
-103,-3847
-4727,-4928
-543,-4743
-3074,-3419
-677,-2212
-1478,-1509
-457,-1386
-703,-2832
-462,-2742
-1698,-2473
-2876,-3326
-169,-1673
-2868,-3056
-955,250
-1240,-3607
-1447,-2912
-627,-1633
175,298
-1920,-4681
-2257,-3929
-3052,-4554
-3145,-3324
-568,-1145
-1814,-3701
-1476,-3184
-673,-4546
-4361,-4497
-618,-2751
125,199
-2657,-4647
-2583,-3659
-903,-4322
-3132,-3610
-24,-2518
-1133,-4020
-1997,112
-890,-4440
-2595,-2806
-2799,-4452
-350,-3772
-552,-1064
-4264,-4487
-2523,-3762
-1712,-3641
-1678,-3225
-800,457
-2097,-2734
-3314,-4397
-1931,-3455
-1383,-3108
73,79
-4165,84
-550,-3153
-1796,-3958
-2978,-3210
-1175,-2952
-1154,-2980
-2561,-4784
-1468,-2453
-883,192
-1086,-1774
-1570,-2600
-2359,-3557
-821,-2683
-1959,-2312
-1795,-3212
-428,-4072
-1241,-1933
-764,-4771
-1433,226
-735,498
-1252,-2140
-3558,-3600
-1289,-4748
-1924,-2462
-2794,-3015
-335,491
-1582,-2432
-4614,161
-2156,-4221
-3065,-4358
-1835,56
-2145,-4789
-823,-3753
-1183,-4653
-2094,82
-2492,-4226
-684,-1373
-1165,-1262
95,241
-2802,-2809
-983,-1279
-2360,-3294
-2403,-4193
-939,-3071
-2681,-4994
-619,-3538
-1911,-3571
-2195,-3905
-3375,-3758
-452,145
48,120
-3013,661
-4861,-4882
-100,-1435
-2560,-2931
-1902,-3517
-1691,-4643
-2341,-4712
-858,-4406
-3283,716
-2542,310
-4657,202
-2176,-4362
-2663,-4012
42,431
-1671,-2085
-159,195
-1466,-4035
-68,-729
-984,-3273
-606,-4666
-1554,-2247
-1929,-3979
-761,-3732
-762,374
-25,-1226
-1247,155
-1659,-4071
-2110,-4686
-1913,-3613
-464,-4863
-1171,-4149
-2641,-3943
-1120,-2500
-2631,-2665
-117,-3142
-2323,-4525
-763,-1940
-1164,-4530
-1730,446
-2391,-4025
-1785,-2041
-1384,-4495
-3914,-4517
-1337,-2516
-4955,731
-1001,-3784
-1427,-2127
-1025,-4726
-965,-3347
-156,-527
-3948,-4515
-3289,-3306
-1577,-2362
-3646,613
37,129
-1628,-2718
223,355
-298,-3518
-273,-3887
-2594,-3629
-975,-4277
-1190,-4865
-1624,-3836
156,540
-1893,-4922
-2963,-4541
-2162,-4327
-3070,464
-2459,-4227
-2289,224
-3038,444
-595,-745
-3900,817
-4927,159
-3023,189
-2733,-3608
-2319,-2786
-2629,178
-1163,-2411
-724,-3777
-3042,77
-4373,235
-1127,-2107
-2285,-4070
-573,-1508
-2512,541
136,327
-941,-3658
-277,-1464
-393,-2628
-278,509
-3462,-3871
-1666,-4311
-144,-937
-2192,-4523
-1536,-1951
-442,-3352
-1655,-3421
90,418
-3398,-4500
-1204,-4810
-1381,-1749
-1784,399
-3763,182
-1481,-2401
-57,-912
-4074,-4252
-2927,-4415
-4408,-4999
-1293,-4439
-3524,-4868
-506,-1949
-1519,-3769
-487,177
-2858,-3113
-1209,-4418
-779,-4508
-44,483
-1074,-4475
-747,-1380
-380,-1757
-1617,47
-3086,-4697
-1720,331
-771,-1320
-4008,-4483
-2213,-4186
-3242,409
-2049,-3380
-3323,270
232,658
-191,516
-958,-1625
-454,-3376
-4703,67
-90,-2727
-2700,-4105
-3265,279
-2185,-4813
-276,-713
-1158,-2596
-1636,-3046
-1529,-4401
-254,-683
-91,-2877
-38,-301
-1419,-3630
-889,427
76,793
-4036,322
-197,-1542
-1085,-4621
-3709,-3715
-4709,169
-4945,372
-2105,-2463
-1308,-2913
-3687,-4254
-341,110
-2331,-2970
-81,-3047
-432,-4851
-541,-2294
-299,-3599
-1284,-4984
-1686,40
-322,-3483
-2123,-4481
-1415,-3809
-3942,617
-1243,-2781
-4298,488
23,489
-2146,-3992
-27,-2704
-966,-3735
-4004,-4685
-861,-1297
-258,-537
-1124,141
-2395,-3156
-4240,198
-1429,260
-1180,153
-1272,-2334
-1107,-3339
-3105,162
-2915,-4507
-863,-1245
-3216,-3650
-658,366
-1539,-4656
-1782,-2843
-1390,-3346
-985,-2072
-3277,644
-1910,-4829
-147,-1912
-4913,354
-2342,-2606
-813,-3466
-722,-3037
-382,-553
173,345
-1482,-4140
-2577,-3685
-2879,-4417
-2914,-4090
-153,-584
-919,306
-422,-1229
-1425,-3886
-1827,673
-4901,492
-3425,-4916
-2135,475
-2850,-4324
-204,62
-1128,-2524
-4364,825
-1307,-2658
-1445,-3354
-1723,-3998
-604,-2737
-2440,-4079
248,314
8,530
-2069,-4545
-4278,-4876
18,118
-438,-4956
-3799,-4378
-3208,163
-4320,-4536
-572,936
-2314,-2673
-1551,-3095
-2897,-3803
390,408
-2790,560
-3934,573
-3,-302
-1331,290
-2679,-4853
-3495,-4082
-3621,448
-1313,-2038
-1114,-3852
116,381
-4398,386
-1131,109
-2241,-3543
-648,-4931
-949,-4442
-345,737
-2573,-3813
-1503,104
-785,-2233
-1097,344
-521,-802
-1695,796
-1919,333
-1626,-4809
-4490,359
102,429
-2999,-3140
-3351,-3897
-2002,-4599
-1396,-3875
-4245,103
-364,-494
545,624
-2676,-2769
-4775,413
-2655,-3780
-2458,-2796
-3665,252
-2244,219
-961,-1955
-4641,437
-1657,361
-3569,-4987
-325,-1406
-678,-4755
-2633,-3214
-570,1085
-528,-4866
-291,-4958
-1121,-3384
-13,-2553
-760,-1772
-3281,9
-1848,-4587
-50,-788
-868,-1776
-1494,-1634
-614,-1549
-88,207
-2767,-3175
-3373,328
-281,-4290
-1610,-2530
-1063,52
-1156,-1922
-775,-3312
-3075,-4847
-2053,-3978
-347,-4000
-3454,-4565
-4803,257
-1398,-3509
-1609,351
-2465,-3383
-1729,-2454
-3180,664
-695,144
-3814,-4721
-3287,-3775
-2300,-3490
-742,-2159
-1890,-3146
-109,126
-4014,32
196,212
-1543,-4484
-1593,-4946
240,520
338,1141
-439,-689
-3484,479
-445,741
-1546,-1611
-571,-918
-2228,-3117
-1676,-2971
-2744,-3831
-1194,-4992
-1091,-4589
107,728
-2422,-2757
-2750,-3494
-3692,-4330
-414,-1075
-1426,63
-1007,495
-3441,589
-1805,275
-4942,653
-4407,273
-3705,138
-982,-1594
-253,-2144
209,472
-473,-3744
-1870,-3030
-558,-4315
-652,593
-2336,-4471
-4787,43
-1568,-2979
-3496,436
-2075,-3931
-4064,148
-841,-896
-2839,679
-659,-2141
-1861,87
-1448,124
-228,-3940
-3575,158
-1393,-2286
487,554
205,365
-4238,396
-3041,-4477
-876,-2829
-326,-2404
-1431,440
-2428,-2517
-1963,-3443
-392,-1982
-4095,-4519
-897,-1887
-3783,-4965
-749,-2301
-1766,-3721
-2495,-4558
-843,96
-60,-3185
-672,-2157
-287,-4076
-105,903
-615,-1555
-62,-3693
-2768,-4457
29,713
165,496
-1058,-2181
-366,-1770
-2308,-4961
-3464,503
-1362,-3669
-741,-1382
-3367,-3592
-1661,330
-4267,-4323
-3194,244
-1263,-3612
-41,-2322
-3021,528
-850,-2419
-1751,-4926
-2139,-3878
-183,-2775
-920,-1087
-1806,-1845
-726,-4594
-1311,-4485
-668,-783
-1054,-2493
-3787,-4742
-4535,-4753
-2598,-2627
-2680,-2925
-1984,-2677
-1504,725
-2804,-3442
-54,-2363
-826,-4318
-871,-4177
363,468
383,1125
93,131
-2559,-4104
-2273,-3565
-2196,-2565
-723,-1222
-3243,-4660
-4506,544
-2039,548
-3234,-4259
-3428,-4897
-2929,-4996
-2731,296
-2018,170
-3088,-4086
-972,-3053
-214,-3019
-489,887
-4770,510
-4154,-4266
-3112,-3638
-1255,-3971
-1631,231
-3872,-4527
97,719
-3353,-3738
-2358,-4635
353,394
-1761,-2864
-805,137
-3523,834
-4033,-4265
-2095,-3977
-2082,-3620
-3201,-4427
222,637
-190,-708
-3461,-4309
-3416,794
271,419
-1639,-3802
-2383,715
-943,-948
-2821,284
-2204,-2838
-1037,-1295
-2148,497
218,423
-3099,-4402
-1969,-4391
-1970,-4676
-356,493
-3026,-3084
-4263,700
-3292,123
-317,-2130
-3729,1198
-222,-3672
-4188,871
-2408,-3985
-1813,523
-133,-2329
-934,-3883
-2471,45
-4059,201
-1941,26
-970,225
-186,-1722
-1907,-2783
-1544,-3091
-1886,-2163
-4520,422
-4106,243
-1999,-4491
-900,615
151,797
-1028,-4859
-80,-1193
-4114,762
-3703,-4466
325,942
-55,-1082
-1596,-4386
362,463
25,402
-4974,669
-1277,-2613
-1800,-4747
122,739
-1702,-4128
-2895,-4216
-4124,-4734
-2430,-4436
-1444,-2354
-3504,-3740
-3414,602
-1168,-1184
-37,-4203
-240,-3877
-3841,-4222
164,577
-483,375
-3382,-4711
-633,-2393
-810,135
-1364,-1828
-2719,928
-1710,324
-120,522
-2469,-2907
-915,246
-784,405
-2959,320
-3683,529
168,343
376,550
-1690,1049
94,459
-4352,-4567
-4503,181
-705,-2885
-1569,866
-1559,-4855
-1089,-1668
-1752,-4478
-1477,282
-806,-1181
-976,-1573
-1281,591
-1903,-2250
-4432,-4744
-817,-4556
-403,-2564
-4215,-4539
-328,-879
-1147,-4759
-1901,515
-3134,-4349
194,206
-591,340
-637,-4048
-2993,-3402
-1078,816
-3535,185
-2309,1054
-51,-2288
-52,-3637
-107,-2930
-529,-2647
-3018,-3754
-1198,-2170
-3717,-4383
-4093,859
-2687,-3823
-1019,-4312
81,251
-4377,-4522
-2190,-4300
-4723,348
-2646,736
302,518
-1017,-1223
-4414,-4792
-1422,620
-2636,-3440
-2494,-4920
105,820
-3778,364
-1497,-2739
-1926,71
-4598,-4662
-551,-2534
-3241,-3544
-3397,692
-700,190
-2222,-2997
-1516,-3479
-1747,403
-4051,855
-3177,-3789
438,1014
-3359,-4659
259,1018
-1566,-1703
-481,-3588
-179,-3131
-2828,-4243
267,837
-2376,-3209
-556,-649
642,819
754,971
-143,-1878
-2808,-3570
-2537,695
-2571,831
-968,-3374
-852,-3049
341,455
-699,-3240
-1265,334
-1170,742
-1434,-1994
-111,-842
-3066,-3505
-647,-1732
-1825,-3309
442,622
-3864,-4434
-877,-1632
-2299,203
654,908
-2261,-3139
-1008,-4758
50,228
-305,-4393
-2268,-4671
-4729,41
-671,-2586
-3317,-4819
-1056,-4396
-2602,-3420
-4066,471
69,808
-188,940
-1330,930
-1998,-4449
-1358,-2420
-2450,-3149
-1530,-4111
537,562
-310,1113
-2373,264
-1518,117
-1188,-2620
-2378,-3051
-2589,-3444
-2252,-2460
-2165,-4583
-2178,-2442
-567,134
-1522,-3624
-3438,862
-715,-1153
-888,857
-2825,-3245
-2961,-3144
-3989,-4501
-2280,691
293,505
-1694,1440
-2392,-4730
-1251,517
-2015,-2903
-886,-4445
-138,-4472
-4575,1118
-743,-4691
607,710
-173,-436
-1983,-4845
400,652
-3837,-4548
412,1059
-2304,397
-290,-2348
227,465
-1301,800
-3499,477
-3527,-4244
313,850
-1244,1480
-233,-3489
-2740,406
-1688,-3449
576,962
-4345,1120
-4899,598
-1708,-3913
-3409,-4811
-1076,-1500
-536,-2437
-2499,-4630
-69,216
217,425
-1155,385
-1667,261
-2297,-4435
-1237,684
-1602,-3302
-1449,-2405
-2266,-4308
-2217,-4597
-1579,697
-3288,506
329,799
-3410,335
-441,-2030
-231,-1956
-1473,-3377
-1357,450
-2206,-3819
-3782,-4348
-766,616
-18,777
-493,-2906
-106,-2949
508,823
462,511
-1274,-3176
-820,-3506
-221,-4413
-3657,-4011
-585,-933
-4237,88
-1677,-1679
-3147,-4317
-3035,-3986
-300,-3104
-215,856
-1758,566
98,531
-1721,-2712
-641,-1771
305,578
-3031,-4410
-2616,1090
377,1206
-128,-176
-2000,-4055
-773,-776
278,561
-1958,-2780
92,525
-1563,287
-995,-2060
-2172,99
-207,-1489
-4017,-4950
-1794,-4468
749,1202
373,439
-621,-1242
-798,1226
-2580,-3694
-352,-2202
-4310,393
-1957,1329
-394,501
-2461,-4694
-259,655
-1253,-4198
612,883
-4802,-4854
-180,-2765
-4566,255
-1366,265
-2385,-4773
-936,-4338
245,312
-1159,-4986
-2763,-2984
-76,1265
-2653,-4365
-3995,-4037
-309,-639
210,559
-187,-4285
318,1104
-1316,-4489
-3096,-3313
-1672,-3807
-2114,-4940
-3797,732
-1824,-3956
378,811
-603,-4879
-7,667
256,1123
-2021,482
-681,-2476
-1580,-4573
-844,-3676
-1642,-3770
-1053,-3583
-1820,-2052
-795,1491
-1803,844
-1726,514
-1851,-4584
-1018,-4103
-372,-1743
-1023,-3497
371,426
674,884
-1812,-2761
-665,-2623
-2071,292
-2118,360
-856,-1440
-725,1250
-30,-1867
-630,1024
-2531,-4772
-2179,-4824
-3742,-4785
-4053,315
-1669,912
-1015,-1859
-629,-727
-2125,263
-2063,682
-4714,319
-371,-3061
389,924
285,311
-2183,-4862
-1335,533
-26,764
-1804,-1856
-365,803
-4540,254
-417,-1374
-2707,-3301
-1852,-3172
-4242,651
-4133,632
-3003,-4858
723,1351
-1338,-3602
-602,-732
-1359,1431
-2098,-4121
-2501,-2844
-3220,-4169
-643,1077
-412,-2901
454,957
-1591,-4061
-692,-2988
-640,-3611
-1869,-4353
556,1142
-561,-3304
-1414,-1834
-3930,-4152
-1196,-3556
-1213,-4757
-2370,-4235
-2218,-3801
-3679,-4900
-269,-3328
-238,-4319
-1840,698
-2198,-3982
-1733,828
-1333,580
-3311,932
-1700,-2831
-2269,671
-4107,770
443,1137
309,1535
-2264,888
676,784
-587,-1138
-2200,1199
-83,-1256
-3545,807
-4838,288
-492,574
-1574,140
-2310,-3433
-1560,-3457
-2400,500
-2103,-3745
64,787
-875,-3270
-1465,-2410
451,1061
234,428
213,258
-4513,636
499,1106
-497,404
504,1296
-1378,584
-1638,415
-2585,714
-2335,1285
-1842,592
-990,-2911
-235,-688
-1988,-2356
-2968,-4060
-1050,-4097
-329,-2854
-4600,557
-84,801
-4019,-4752
-272,-3422
-1879,-3552
-283,-308
-865,1063
-2174,-3082
-162,-3642
538,586
-696,-2713
-234,-3945
130,572
-4469,398
-873,-4176
-2044,-3207
-2116,-4512
-46,-4190
154,307
-1304,453
-3808,-4677
357,720
633,659
579,958
-226,-3812
-430,1056
424,1025
-3415,447
-789,1081
-1528,747
-714,-3393
-1826,1258
-2981,750
-1921,-3926
-2344,630
281,546
-1392,-3459
-2386,-2649
639,1065
-509,-4164
-1697,-2010
-2607,-3372
-11,-680
638,919
-2593,-3426
-1967,-2152
-3730,369
-532,-3573
635,897
609,1109
-1060,-1857
-3356,-3969
-2119,-2869
-1225,1084
-338,791
693,868
-2487,1430
-1595,-4737
-1838,1175
-3487,323
-1031,387
-1302,-4168
-973,-1098
-2891,-3726
-3305,174
-446,587
326,1557
-712,-859
547,1720
-324,-3838
-2753,1312
-4274,1029
-3603,618
-1388,-1713
-4197,-4957
709,1243
242,563
-2092,-2552
-53,-887
-721,873
-774,-4213
-501,-4271
-1675,-4823
-3473,-4791
-2992,-3879
-691,640
-4622,1363
466,1195
-2296,-4910
-854,-4287
-3566,1400
441,782
-286,-3435
-377,-4562
-89,-1439
-199,-3399
-807,-927
-3228,-3655
-402,-3713
368,478
-834,-1095
-416,-3319
-1201,1134
-632,-4172
268,980
191,631
-4479,1103
-1022,-4633
-1587,-3187
-1868,-4029
-108,-2717
-161,-4270
-1534,434
-449,-498
-1385,-3936
-910,-3450
-3533,-3688
-3115,-3447
-232,-1365
432,951
690,810
-3152,-4736
-358,-3236
-2380,-3158
-4672,552
-3257,-4248
675,950
-2609,-2747
-1964,646
-3028,-4952
-518,-1157
-470,1642
-1707,-3333
-2612,247
-1104,-3957
-1282,712
-819,972
-3816,1094
-836,1829
-590,-3983
-962,-2940
634,847
-3923,783
-4354,832
-1650,316
-1864,751
-1899,1042
-450,1347
-1455,699
-2402,-4521
-2225,-4212
-1309,-3728
-386,1691
-1484,-3325
-2597,-3017
-1069,266
-391,-2668
-2725,276
-1203,-3502
-1731,-3794
-4438,-4977
-719,-989
421,1235
-4371,467
-3128,-4159
-3264,1139
-740,746
-1943,59
-1354,-1506
-3876,-3881
-3511,623
342,416
1281,1383
-3606,568
-496,-840
-2024,-3601
-2328,-4733
-3155,-4683
-522,-2909
-531,-1249
295,1272
-2158,-2522
-4355,685
-2155,786
-2820,-4782
-3338,-3507
-3381,-3686
-709,-3272
-1367,-4602
-3068,898
