Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII
-0.11879668,2.4935408,0.52961844,0.008733038,-0.030354222,2.952087,1.3837521,-0.08309732,-0.11966826,0.4472082,0.060576368,0.08832877,-0.058218442,-0.12178954,0.3472852,0.29900232,3.5102217,-0.034666948,3.9154193,3.2327855,0.37379488,-0.13373902,-0.10203157,0.12915124,-0.114701636,1.0439959,1.1683185,0.8656154,0.09149147,-0.08085296,-0.1091356,0.15514751,0.18660277,1.8916938,0.43719906,0.98332846,0.81177104,5.2088876,2.3458276
-0.14209014,1.7820708,0.7155354,-0.13459094,0.3095906,2.7725565,0.8862985,1.0845463,-0.15008634,-0.034436814,0.3142917,0.39149725,-0.14881936,-0.13955668,1.0792335,0.052363526,3.150248,0.76666963,4.3196716,3.0826385,0.78840816,0.09179445,0.22802038,0.30743188,-0.112126894,-0.009381584,-0.018345106,0.21213633,-0.0008987962,0.09242024,-0.08198209,-0.06578686,1.3002476,0.69486254,0.29881963,0.43302733,0.15356018,4.8122535,1.4060328
-0.078667685,1.2138176,0.29099938,0.7870841,-0.019056609,0.84225935,0.06068978,-0.097951055,-0.026035244,-0.10355219,-0.15068163,-0.054111607,0.2859554,-0.10562595,3.34222,0.97584325,2.894239,-0.006321508,4.146718,2.438068,-0.12430432,0.98275185,0.35742182,0.0016503399,0.073742785,-0.057040986,0.2571444,-0.13774431,0.9150358,0.6006731,0.22749163,0.34979114,2.6711547,0.44691107,0.08744757,-0.060200777,0.4563372,4.49051,0.64645904
-0.071287,1.9533931,-0.11814763,0.03983207,0.019053591,2.584953,-0.05063328,0.085046604,-0.05330587,0.2900779,0.1396902,-0.115264855,-0.089227185,-0.0089990515,1.4222516,0.37993875,2.7105455,0.35490173,3.935568,3.4351137,1.00762,0.75030464,-0.0651967,-0.119486496,-0.04625623,-0.040802196,-0.058714006,-0.13490243,-0.13820015,-0.005267893,-0.07932871,-0.08839766,1.3902055,1.4153435,-0.053774096,-0.0312651,-0.013148704,4.6873794,1.768573
-0.014982952,1.6444168,0.48694062,-0.047156855,0.20322496,3.1932755,0.26155475,0.28733802,-0.005294189,0.13420972,0.12414136,0.61924446,-0.08693398,-0.12537186,-0.08254435,-0.12864386,3.105753,-0.14436786,4.36335,3.7294405,0.15362298,-0.029009966,0.050752778,0.3602857,0.019531004,-0.006944985,-0.15499423,0.098502494,-0.021881435,0.04341229,-0.013192452,0.59142274,0.13417426,2.2775867,-0.13230225,0.13551602,-0.13951254,4.64249,0.99483013
-0.14861529,2.2935562,0.39393517,-0.14163549,1.279667,2.9662461,-0.08762861,0.06527197,0.32873255,0.43068922,1.5345943,-0.10166549,0.07891897,-0.11443132,-0.002200948,0.44748372,3.4814398,0.4063806,3.3858914,3.8684657,0.004999888,0.5540913,-0.08563837,-0.15303153,0.09536838,0.100586765,-0.051379375,0.592855,-0.14762689,-0.049297042,-0.11382753,-0.056910843,0.43231115,1.5468824,0.37857497,0.2549454,0.7310282,4.879485,2.7462525
-0.0048488653,1.1691276,0.3996968,0.09352022,-0.030829467,2.8769798,-0.11926907,0.09995366,-0.07504795,0.35367322,-0.01762222,0.13757186,-0.047950797,-0.079246305,0.29170206,-0.15522385,2.6765735,-0.062217135,2.8139567,3.3017738,-0.093908414,-0.020541742,0.045280553,0.36554313,0.44867814,0.14589056,-0.15291052,0.8925876,-0.03980639,-0.07960312,-0.114573985,-0.04308237,0.807546,0.28922802,0.20916913,-0.0014373806,-0.11852757,4.7594266,0.8631138
-0.012092114,1.0186176,1.5627259,0.11199085,-0.12407621,1.4366144,-0.15476453,-0.010444814,0.7312049,1.0539745,0.17104812,0.14288032,-0.119957,-0.027775018,1.1897163,0.111339286,2.8835444,-0.079660326,4.3707943,4.1055684,-0.018891359,0.118285224,-0.005405165,0.63127303,0.09498266,-0.0006293971,-0.10032789,-0.0043346323,-0.104167394,-0.12209235,0.5106055,-0.11073372,0.3955802,0.78259987,-0.11100119,-0.027477643,0.0010182803,3.7409756,0.47918728
-0.117471404,0.91662204,0.58094794,-0.04087335,0.13301344,0.64727515,0.032915086,0.091091834,-0.0545374,0.41183573,0.09273751,0.023549056,-0.105287895,-0.061501462,-0.030645194,0.88716114,3.0914226,-0.080161124,4.4810667,3.2396784,0.71548283,-0.021494439,-0.024115846,-0.120307945,-0.03881192,0.06510733,-0.07715414,-0.09405965,-0.10929078,-0.13187076,-0.12045935,-0.01202099,0.091558,0.9736186,0.14099348,-0.032614194,0.2052312,4.5820312,1.421627
-0.049965996,0.534631,0.5201957,-0.08173947,-0.057243116,1.6312331,0.2074538,-0.13371335,-0.13187045,0.019459713,0.016655846,0.052127782,-0.10854098,-0.11707781,0.9294358,-0.021771166,2.2728877,-0.015150791,3.4278603,2.5209074,1.0277638,-0.038079057,0.35818598,-0.15055272,-0.08262548,0.64434206,-0.10854438,-0.029683102,-0.14425685,0.42669654,-0.12674701,-0.041701857,1.0075707,0.73162246,-0.14574017,-0.0046803765,0.023509191,4.209464,1.6041167
-0.12187657,1.7422365,-0.08004327,0.0229515,-0.1358746,3.5490294,0.07480717,0.2930644,0.39942244,0.82612926,0.8937919,-0.14112605,-0.088681266,-0.1516013,1.115843,0.030954339,4.3348823,1.5548753,2.9607656,2.7392063,1.2830188,0.2349655,0.09559842,1.6197584,-0.077015646,0.039634608,0.007991486,0.66163445,0.10135128,-0.017175376,0.373394,0.058337905,-0.019193863,2.4446278,-0.10016714,0.21951509,0.4134079,4.1403184,2.798612
-0.04941595,1.1638682,0.4236931,0.063718505,0.09182511,2.6201632,0.3388122,-0.029413303,0.09166608,1.1903981,-0.077821866,-0.1467985,-0.054993525,-0.07938952,1.9563934,0.60607964,3.450658,0.10699941,3.958098,2.457903,0.57796496,1.4698465,0.034292098,0.002362073,-0.14774358,0.0685137,-0.12382588,0.28335512,-0.11887749,0.1959676,-0.09667019,-0.013218925,0.9876949,2.0872047,0.06719812,-0.07313754,0.29394302,5.0247912,0.82099986
0.037304405,1.239158,0.010888234,-0.04118229,-0.021144137,-0.15519276,-0.0016431727,-0.13228531,-0.088074684,0.117949,1.5069706,-0.06478767,0.050280638,-0.079442106,0.52067924,-0.085088275,2.3060253,0.80809474,4.609541,2.2671757,0.5741046,-0.034480233,0.29164276,2.8421166,0.9149533,0.06370148,0.0024551563,3.0231051,0.44928318,-0.06475813,-0.13283518,-0.090963475,2.4906247,0.08056678,0.30470973,-0.001712703,0.11634405,2.3147733,1.1128474
-0.09074454,1.1741765,0.80427366,-0.079565026,0.6065592,2.828105,-0.036693424,-0.13658161,0.37882817,1.4854963,0.8917209,0.14665197,0.048016343,0.08240453,1.17914,0.30729234,2.7921438,0.5919944,3.415411,3.1751978,1.0448321,-0.005559181,-0.045439,1.4136904,0.14353807,0.8778629,0.14300095,0.58967763,0.38204002,0.27918798,0.5615467,1.6550245,0.22355045,2.4920382,-0.12286468,0.48647058,0.54570204,4.467952,2.2291074
-0.08965494,0.92690647,0.23638003,-0.018129542,-0.06424845,2.2609947,0.09523698,0.49075994,-0.0996003,-0.022493213,-0.015396089,-0.1024917,0.22264312,-0.11907065,0.5805793,0.040826686,2.3824685,0.7833078,4.101648,3.163728,0.7037214,0.4348556,-0.12760103,0.38100633,-0.12442998,-0.14368886,-0.010627536,-0.08474913,-0.13038944,0.14491822,-0.10555458,-0.002030715,0.70886326,0.41797063,-0.1011652,-0.060068376,0.35282117,4.779543,0.3668826
0.37058756,0.7649224,-0.06581878,-0.01564587,-0.08951592,2.813144,-0.09481513,0.58240646,-0.08986332,0.49071664,-0.10767304,0.02336455,0.27564934,-0.027888468,0.014052465,0.7088588,1.8557101,0.13439687,2.5149972,2.6376927,0.11721739,0.1186906,-0.02534592,0.3115099,0.02282071,-0.14918655,-0.08602457,0.14902161,-0.094368756,-0.06613522,-0.096390426,-0.06209088,1.0125464,1.5760185,-0.08111086,0.7051378,-0.09877065,5.14275,1.6177838
-0.09604802,0.9772506,0.35685882,0.248978,0.26989797,1.1164086,0.07923744,0.15516469,-0.003413885,0.39033344,0.5058638,-0.10772059,-0.064400494,0.28284246,3.4404285,0.10740302,4.1396956,0.50844616,4.83989,2.9542027,0.33365393,0.24693011,0.042492673,0.42207873,-0.08288704,0.002639124,0.0097044865,0.1037535,1.0507226,0.26352662,0.15522772,-0.073493235,4.059361,2.0239718,0.53254414,-0.012469354,0.6283652,4.9705806,1.8393587
-0.05356905,0.5937905,0.37941524,0.02444236,-0.0936307,2.8163073,-0.1319216,0.3035703,0.15954617,0.11118535,0.7314155,-0.006636562,-0.08499288,-0.009727454,-0.099102415,0.32399687,1.8707265,0.31341323,3.8435981,2.7670417,1.1354502,0.19224374,-0.081264995,0.04419451,-0.15540466,-0.08255959,0.06250494,-0.10290741,-0.14803562,-0.093116105,-0.09538205,-0.034218006,0.80125034,1.3377638,-0.13869591,-0.012420214,-0.12960155,4.2659564,1.2721306
-0.065154836,1.3978025,-0.10878089,0.5441113,-0.13199508,2.2550364,0.0785549,-0.0229982,-0.08494399,-0.010806844,0.26514524,-0.15399158,-0.0038458412,-0.059874497,0.82917416,0.2541746,2.7207756,0.06863333,4.353757,3.0008092,0.054288406,0.83993965,-0.04637249,0.52963936,-0.012551812,-0.10576101,-0.03955846,-0.043088727,-0.104728505,0.010271202,-0.037127025,-0.13139537,0.9366979,2.3507476,-0.14336348,0.58636594,0.26136994,4.9927692,1.2856922
-0.085437395,1.1510059,0.4242144,0.20454429,0.46794066,1.6255015,1.2515607,-0.0837573,-0.010647105,2.9596713,0.46035686,0.045408573,0.3039262,-0.12050055,2.5348732,0.26851797,2.3450933,2.2901912,4.863998,2.4758315,-0.049799733,-0.13711366,0.77710646,0.14967702,-0.0089753745,0.45826265,0.6828992,-0.035143636,3.553925,-0.043798685,0.09947005,0.018209191,2.0388792,1.326147,0.26319516,-0.12111215,0.8531591,5.38825,0.47139072
-0.05675842,1.363913,-0.011450421,0.020366956,0.1283046,2.748937,0.39860973,-0.12941088,-0.12966086,0.16899243,0.5710495,-0.048265364,-0.08680446,-0.028692255,-0.101781875,-0.035060022,2.3049736,0.20878258,3.2467859,2.909034,0.27190405,0.3540428,-0.13552499,1.3141183,-0.111065716,-0.07387917,0.120710574,0.085400164,-0.026001459,-0.04921655,0.21538877,0.8904246,0.82180697,1.9988303,0.26933575,-0.016954187,0.53305733,4.961392,1.6721634
0.055889472,1.2709912,0.26242262,0.14843072,-0.01049403,2.5591128,0.11667974,0.26479176,-0.10715777,1.4706168,-0.026740007,-0.014324128,0.6444083,-0.004166715,0.508635,-0.030611675,2.4946592,0.0561995,2.6012175,3.1629894,1.4134557,-0.002274273,-0.11097195,0.399761,-0.08201309,0.5554475,-0.011500467,0.09441757,0.0080124205,-0.0013362364,-0.013625192,-0.06681458,0.36070192,2.1035428,0.5653828,-0.07856679,-0.10619265,4.6926227,1.5100021
-0.018448474,0.86204505,0.22154954,0.026231455,-0.15499412,2.8249056,0.37959078,-0.07500956,-0.0071772397,0.31304538,1.5744972,-0.083421856,-0.1293395,-0.022374617,0.82145745,-0.111538045,4.469791,0.14299619,3.805113,3.373616,-0.06716052,0.13333459,-0.042145148,0.307939,-0.07846167,0.32085288,-0.09313789,1.6183108,-0.069483615,-0.02361017,-0.051320232,-0.02933154,0.9879878,0.7410887,0.35558373,0.29695588,0.27150786,5.304886,1.1573682
-0.10423479,0.935875,0.13235939,-0.12052022,-0.13328037,2.4717195,0.1370117,0.42835447,-0.04170122,-0.12201099,0.73509055,-0.013084968,-0.050594307,-0.042939596,0.73105,1.6286193,2.8514962,0.23254798,2.8229496,3.4251158,1.2094218,0.13719052,-0.029828629,0.9660155,0.09989704,0.15434907,0.12372095,-0.07901355,0.07641175,0.09115071,-0.11180673,0.24371241,0.72913307,1.496889,0.12685274,0.034759533,0.46062657,4.9750123,1.4682028
-0.011540482,0.6384618,0.79027504,0.23115596,-0.13346267,2.3818314,0.3323863,0.049411196,-0.13897559,0.4042883,0.10541044,-0.15393116,-0.050070908,-0.070143126,0.095428154,-0.015761908,2.9146197,0.06893947,3.8327432,2.959505,0.85005385,-0.014147525,-0.1463007,0.99725085,0.24465385,0.34771594,0.04626408,0.94094586,0.17091148,-0.14327452,0.09347684,-0.08305186,-0.054221798,0.4982386,-0.14715353,0.124434344,0.32980263,5.239848,0.6857926
-0.057291735,0.9159152,0.53327376,-0.14974979,-0.087811574,0.3329634,-0.01667044,0.08006618,-0.027378598,1.0662853,1.1724783,-0.044665087,-0.06872217,-0.046159763,0.8472434,-0.0111223515,2.6376204,0.96564156,3.2616057,2.9399166,0.41153258,-0.013551584,0.63114697,-0.123420484,-0.028450716,-0.03583348,0.26943678,-0.044173107,-0.061406,-0.12836628,-0.010798509,0.063780814,1.1352506,0.6970687,-0.028785288,0.6842278,0.23163716,4.173289,0.3679768
-0.14054373,1.5249057,-0.08914456,-0.011378151,-0.1505125,0.021354765,0.10457044,-0.106499545,-0.10265827,1.373608,-0.07393705,-0.07130396,0.055311676,0.5400548,4.0621934,-0.00085079577,2.0338316,-0.04823847,4.2101393,2.2561083,0.13592261,-0.06921293,0.02722017,-0.13107054,-0.038720652,-0.09252807,-0.05330843,-0.08126073,2.8941762,-0.021388516,0.9369429,-0.108747564,1.4928023,0.93278885,0.09491746,-0.13476777,0.20118916,4.2496524,0.2965282
-0.04315051,1.8743749,-0.023798041,0.114323,-0.11112173,2.2557333,0.0049774772,1.4469721,-0.020597165,0.9701534,0.2492746,-0.09909213,-0.14091362,-0.07624939,1.4241034,-0.0050239437,3.078917,0.16745761,3.2787836,2.5844946,0.8047106,-0.12794267,0.106602445,0.773949,0.26005417,1.6496291,0.1220268,-0.08288717,1.4287089,-0.058332596,-0.032524332,-0.12407378,-0.14429337,1.747113,-0.0063285963,0.052438054,0.43729007,4.3896537,1.8213612
-0.10901998,1.6109498,0.7111787,-0.13507836,0.17079319,3.1179018,-0.029524347,0.12526727,-0.08210452,0.0947131,-0.018630197,-0.0129573,-0.07741524,0.0585427,1.6523843,-0.032188557,3.1994262,0.48424193,3.8268251,2.4772408,0.8990711,-0.07493971,0.09823886,-0.09525658,-0.12815413,0.3030192,0.15478645,-0.09014721,0.09993731,-0.12101581,-0.10274622,-0.07047841,0.4710158,0.78896606,0.39267075,-0.07099183,1.3971004,4.6917024,1.3257684
-0.004366905,1.9289923,-0.06993113,-0.1288337,-0.07695307,1.7503802,0.47266263,-0.051778506,0.010538763,0.6489109,0.7556691,-0.09753196,-0.08217684,-0.06188521,0.15777773,0.56464547,4.067458,-0.03248509,3.2197347,2.6964142,0.11222125,0.34577802,-0.1412185,0.23442967,-0.14107873,0.14663285,1.0286853,-0.124910444,0.35325316,-0.07645059,-0.14557903,0.27039298,1.7292361,1.5605488,0.55223525,-0.020835062,0.28671744,4.653985,1.2657908
-0.0042396756,0.81782,0.342431,-0.12878945,0.14520755,2.5532997,-0.05149978,-0.052818146,-0.05735357,0.54195154,-0.06684273,-0.13936597,-0.08271395,-0.13071701,0.5936835,1.4970423,1.7085476,0.06879101,3.6478627,3.0350587,0.4483587,0.18309331,0.046830595,-0.15623826,0.18151169,0.002107535,-0.06467328,0.24260303,-0.109630264,-0.15056267,-0.025827285,-0.15519758,0.8635077,0.082703285,0.7106666,0.12142263,-0.10527585,4.526407,1.7018495
-0.025103265,0.24103528,0.018255578,-0.014290678,1.2995458,2.287228,0.29862615,-0.053846948,-0.12325042,0.0791432,0.70292,-0.004932447,-0.05464895,0.35469675,0.050516948,0.6930453,2.1897197,0.1725313,3.3983507,2.9643643,0.0684607,1.2724915,-0.01110203,-0.05040035,0.17214803,0.5130743,-0.0063736937,0.055910826,-0.0015818562,-0.051238738,-0.14895658,-0.09870998,0.5589806,1.3918759,0.16061965,0.1534799,-0.029444784,4.4511013,1.4365911
