"merge.1","merge.2"
-283,-4329
-462,-2142
-2885,170
-3533,49
-290,-4230
-2283,-4302
38,223
-365,232
-1442,261
-2184,-4944
-1090,-1275
-2331,-2347
-2685,220
-654,194
-217,-740
-1523,-2777
-1093,324
-399,-2699
-2607,-4593
-593,130
-2734,-3665
-1763,-1867
-1097,-2284
-464,368
-50,-969
-1152,-1608
-876,-1322
-219,68
-2547,85
-4921,48
-151,-3540
-3026,26
-379,-1835
-813,63
-300,-2805
-2585,-2658
-3520,-3841
-1766,14
-631,-4562
-2662,-3959
-760,97
-2029,-2610
-3257,-4602
-2745,-3453
-1219,-1231
-1406,129
-1063,-3384
-706,-4203
-1346,-4202
-1453,-4167
-289,-4804
-498,-2460
-2149,-2378
-1013,-3023
-299,-678
-115,78
-3625,-4172
-1145,-2664
113,257
-3407,-4924
-2026,-4769
-2489,-4199
-1673,-1973
-2985,-4722
-1643,-3897
-3150,-3319
4,47
-1795,-1915
-2008,-4856
-3452,12
-1624,-4592
-4240,-4655
-3063,238
-1735,-4117
-3097,-4238
-427,-4404
-89,-3035
-3270,-4383
-759,-1610
-467,-2516
-552,-3055
-578,-1494
-3424,9
-2138,-2549
-1897,-4532
-1194,-2288
-2608,-4539
-1350,-2337
-1388,-2004
-1116,-2520
-1397,459
-2852,-4583
-599,-2615
-548,-3868
-274,-762
-3069,338
-71,-249
-2601,-4627
-1203,196
-2215,-2794
-1102,-2039
-816,-2198
-430,-2555
-4464,452
-952,-1503
-4477,213
-4524,-4868
-183,-2695
-1352,-1717
-2487,-2990
-1807,-3042
-4507,162
-242,-4963
-615,-1117
-1402,-2295
-2242,-2720
-888,174
-2055,-2410
-4548,-4967
-2824,484
-389,-2791
-2995,-4816
-3635,-3949
-1312,-2846
-2894,-4293
153,191
-979,302
-420,-3085
-1054,-4077
-2282,-3131
-3963,-4813
-2586,-4839
-4327,36
-2534,205
-2895,-4612
-3690,52
-941,-4884
-1252,-1479
-1238,-3514
-3486,-3526
-139,-2256
-2648,-3731
-2239,-3154
-1341,-2644
-306,-1713
-1354,-3219
-3440,76
-3190,-3869
-3382,-4139
-701,-3036
-1444,-1540
-698,-1849
-894,306
-3256,-3818
-1057,-2217
-2342,-3246
-3009,-4014
-931,-4707
-3490,-4717
-1949,-4906
-197,-1084
-4268,-4407
-1939,-4245
-3650,87
-3789,-3929
-651,-4830
-457,-1529
-1925,-1938
-1273,-2148
-2453,58
-3698,-3892
-2609,-4105
-3115,-4175
-4292,-4657
-808,-1694
-328,-4519
-3054,-4700
-1089,-4541
-828,-1286
-1874,632
-1827,-3641
-131,-3509
-2569,-4615
-1255,-3664
-2493,-3141
-3894,-4935
-2306,-3215
-2080,-2741
-3187,27
-2830,-4782
-915,-2912
-1725,-2001
-1601,159
-3763,-4000
-291,-1308
-2925,-4623
-1147,-3006
-161,-1339
-616,511
-3309,316
-3363,501
-3633,-4194
-1053,59
152,465
-871,-3249
-3562,-4143
-1514,-4340
-1924,-2243
-1690,187
-809,-3926
-1253,420
-4080,-4978
-1294,-3955
-166,-725
-2579,209
-74,-3575
-459,-3095
-2496,216
177,598
40,444
-1887,-2959
-12,-4973
136,596
-638,-3791
-269,-1072
-1428,-1578
-329,-1819
-2583,-3790
-173,-2052
-544,-2857
-1394,-2281
-2356,-3442
-1555,-2811
171,287
-3603,-3918
-640,-754
-4894,399
-419,-4384
-4626,-4941
1,31
-537,83
-3573,418
-2391,-4320
-676,-4912
-692,-2973
-45,20
-1448,-4733
-1993,534
-582,-4374
-3086,-4610
-26,-1851
-1896,-2169
-988,-1510
-2214,-3710
-1274,-2655
-3659,310
-3541,-4713
-1829,-4187
-779,-898
-1830,-4377
-380,-4042
-1096,-3209
-1612,-2377
-246,-1733
-1178,120
-2790,-4942
-2538,-3093
-2357,-4170
-3015,79
-1280,-3754
-3891,356
-3975,-3983
-2841,-2947
-390,-2118
-1459,-4517
-1595,-1737
11,591
-1472,-2837
86,336
-2315,-4021
-3970,293
-4104,-4712
-117,-302
-2890,24
-3549,-4853
-3210,-4346
-1415,-3137
-152,-201
-4162,-4763
-2930,-4029
-662,-3881
-1678,-4309
-547,-3016
-3701,296
-2938,-3503
-589,-4771
-474,-2278
-1060,-2987
-1099,-4041
-93,513
-2825,-3348
-2484,-4145
115,145
-287,-687
-271,-1235
-2806,-3376
-54,-1370
-1158,-2031
-1681,-4113
-2131,359
-1527,-3480
-414,603
-1358,-2166
-1662,-2345
-1863,-1936
-2792,-3200
-1395,186
-4726,-4803
-4832,301
-671,-2681
-3468,151
-844,39
-1218,-3911
-1373,-2268
305,374
133,201
-2944,893
-438,-2636
-2162,-3977
200,285
-2022,18
-4566,365
-1105,-1333
-4128,-4689
-1822,165
-3105,-4947
-2137,-2145
-1935,-4351
-2671,-4185
-1810,72
-2851,-4470
-1098,-1970
-3178,-3829
-335,-3646
-285,-2248
-2829,-3340
-223,-452
-619,-4141
-2177,-3805
-44,-684
-3839,-4755
-1454,-4067
-1894,-2040
-1299,-4140
-1475,-3001
-1290,-3021
-155,-314
-1966,-2739
-2934,-3003
-1170,190
-707,-2872
-763,-1137
-3998,-4931
-4049,-4873
-130,-1563
-1138,-3318
-167,-2476
-1627,-3247
-111,-1188
46,416
-870,-1786
-985,294
-1025,-4614
-3350,-3834
-1969,-3774
251,736
-633,-2353
-3426,-4820
-1,-4337
-1801,479
-3248,-4841
-604,-1898
-30,-992
-761,-1396
-2218,-4594
-2289,450
-3560,-4636
-1368,-1723
-805,-2319
-4025,57
-5,-1848
-2564,383
-1044,-1285
-2653,-4863
-237,-4498
-2443,-3053
157,281
-4420,397
-3877,-4710
-92,-4895
-1034,-3796
-964,-4840
-1206,-4639
-2858,-4747
-2783,-2799
80,172
-2606,-2802
-1753,-4235
-668,-815
-126,-4800
-3381,277
-47,-3595
-322,580
-3601,228
-3203,-4206
-522,665
-407,-1533
-2908,-4018
-2067,410
-3803,-4160
-38,-2304
61,449
-1250,28
-3631,-4665
-883,-4650
-1049,-4233
-4291,-4718
-472,-3928
-351,-4877
-1240,-3082
-3511,-4195
-297,-4273
-2904,-4130
-3096,-3644
-579,-3111
-2575,-4703
202,229
-2195,533
-475,-1542
-951,-2076
-1129,-1944
-1946,-2694
-2101,-3460
-254,-3281
332,435
-2965,-4613
-1003,-2037
-1179,-2518
-1811,-4783
173,346
-1679,-2461
-401,-1477
88,265
-2762,-4072
-628,-1789
-4110,185
-681,142
-1205,-3979
-2558,-2949
-193,-4147
-3449,-3855
-2879,260
-970,-3328
-4544,-4704
-977,-3923
-1083,-4677
-1665,-4823
-1327,335
-1082,-2384
-1785,490
-3353,-3984
-2442,-3244
-1877,-3100
-3866,-4618
-250,-1891
161,179
-4357,-4643
-3144,-4675
-1489,515
-202,-3400
-534,-1440
-3046,696
-371,-3461
-3858,-4597
-2657,-2818
-2098,-4735
-4818,887
-1858,-3536
-2725,-3626
-2440,-3735
-3458,-4220
134,458
-3459,-3941
-196,-3005
-211,-2782
92,404
-1862,-3347
-1689,-3854
-806,-4419
-739,-4922
-1041,-4910
-4386,295
-3199,29
-31,-2081
-1556,-2275
-1462,-3433
-3356,-4405
-2635,160
-878,-998
-713,-3443
-1850,-3302
-693,-1538
-1058,498
-2865,457
-456,-3087
-1865,-3165
-4381,91
-1066,800
-6,-3850
-80,-2417
32,198
-4523,349
-2211,-3804
262,649
-835,-3034
-446,-476
112,377
-2090,-4223
-3954,222
-1512,597
-643,-2803
-2893,-4603
-3345,-4981
-893,-2801
-1882,341
96,271
-311,-2000
-1499,-2567
-2781,-4496
-1750,-2935
-1315,-3781
-2622,422
-921,-3402
-3079,-3405
62,280
-2018,-2974
-3420,258
-3825,583
-2023,504
-1091,-1820
-1697,-2210
-886,-4153
-3314,2
219,474
-3457,-3779
-1431,-3612
184,242
-1217,-2095
-697,-744
-1045,-1620
-1417,-1917
-49,-4246
-1287,-2573
-1316,-2223
-503,-639
-2875,-4896
-1886,-4531
-3652,215
139,439
-3675,231
-4251,269
-1856,460
-1562,-4529
-3175,312
-4784,678
-3081,240
-696,-3722
-669,-4446
-3010,-3930
77,382
-1087,-1905
-3667,237
-989,-3000
-1464,-3786
-1550,-2764
-2199,-4295
-128,-1995
-3728,-4760
81,226
-2929,-3333
-2230,-4124
-2776,-3726
-2231,-2581
-2647,-2718
-345,-3495
-1553,-3524
-3455,363
-614,-2535
-2463,278
-2379,-3428
-267,-1590
-2913,-4956
-2693,-4616
-2843,107
-1470,-1875
-3134,-4802
-1668,-4360
-1242,-1305
-4253,-4933
367,478
-59,-712
-3616,-4051
-2343,-2613
273,571
66,487
207,631
-160,-3231
-4447,75
-79,-1982
-465,-2816
-1237,290
-482,-4038
-422,-4123
-3148,-3944
-1159,-3213
-1530,-3875
320,867
-1088,-4453
-3861,-4055
384,564
197,462
-767,-2147
354,1001
-1412,-4339
-3656,770
-1429,-4601
-738,412
-443,-2833
-1015,-1712
70,392
-318,-2873
-3844,-4331
-1126,272
208,640
-2286,-3437
167,830
-3091,-3704
-524,-2997
-2687,-3813
-1080,-2395
-543,-3181
-4161,-4219
-549,625
-3769,769
-244,-1844
-586,-3830
-2093,-4418
-3720,451
-241,-3716
-2424,-4020
-180,-710
-1987,-4365
-51,259
-1568,-2580
-1892,-3632
-248,-1756
-2836,-4335
-3619,371
-157,-1018
-1132,-1478
-1805,-2509
-1977,-3197
-1500,-3507
-2705,-3373
-500,-1125
-8,-596
-321,-4221
-3351,-4005
-926,-1804
-2850,-4727
-3933,466
-2232,-4063
149,448
-1461,-1828
-4969,480
-1372,463
-907,816
-3446,505
-4645,403
-502,-4939
-449,-2132
-949,-2011
-3191,37
-1703,-4824
-1513,-2072
55,615
-2159,-2536
-281,-4723
-4064,108
-2112,-2381
-602,-632
-2161,-4285
-2024,489
-634,-1447
-1876,-3997
-3544,429
-851,315
-601,-1611
-382,143
-58,-1724
-105,-319
364,409
15,135
-2114,557
-1883,-2902
-2955,-3177
-2415,-2582
-3909,-4071
-3282,101
-2204,979
-4951,279
-2550,95
-1466,518
-3076,-4121
-3590,-3931
-1141,-4392
-494,436
183,211
-686,-2165
-182,-2471
-417,-899
-1990,-4040
-2192,-2774
-473,-705
-205,-4257
-1046,419
-2156,-4892
-7,-1021
-764,-1014
-2036,-4364
-342,-658
-204,-2945
-466,-2420
-4759,284
-704,252
-1366,-1999
-2719,-3629
-890,495
-635,-1806
-1751,-3919
-4254,-4432
-3649,-3953
-1941,572
-2623,555
-2280,-4672
-961,-4716
-3750,309
-3655,-3888
230,372
-1329,-1657
-34,-214
-3396,-3451
-966,291
-2219,647
-546,-3331
-569,137
-2009,-2333
-3914,1165
104,204
-953,276
-1131,-3512
-411,1065
710,912
-397,-4081
-2329,-3487
-3357,8
-1908,-2752
-4336,1086
538,562
-1022,-1436
-340,-3462
-1458,-2183
-2122,-4829
-2700,1079
-1258,455
-2151,-4758
-62,-2110
-856,-1881
592,645
-620,-1706
-432,-641
-3473,-3787
-3683,-4860
-70,41
-1171,-3668
-1747,-3591
275,568
30,339
-373,-3176
-3411,56
-1142,131
-272,634
-4125,144
-1754,-4536
-2062,-2376
-3587,98
-440,-1191
-1952,-2730
-975,-3335
-2079,-4342
-391,-3651
-1710,-2551
-2931,-3317
-4057,497
227,999
-1186,-3950
-4789,-4996
-2073,-2565
-2543,337
-347,-4476
-3397,-4666
-591,351
-4274,-4579
-429,-4721
-1765,-1787
-2444,-5000
-1761,-4312
-3715,949
-1026,616
-2136,244
-2702,-4304
-798,-2859
-4047,373
-946,-1984
-1107,375
327,636
-562,299
-2521,-2728
-917,-2459
-1420,-2373
89,235
-1139,-3349
512,729
-2422,-3419
-2503,1112
-934,71
-303,668
-541,1003
-1716,-2576
-2010,-4714
-812,333
-4402,488
-565,-736
-1861,-2103
-179,-652
-483,-1826
-1230,-4073
-940,106
-2954,-4427
-10,-4429
246,319
-2490,-3089
154,929
-3623,-3756
-1055,-4176
-2359,-3862
-1780,-3717
-677,723
-1381,-4828
-381,-384
-2688,-3292
-4164,-4413
-531,-2766
-726,-3865
-4324,741
-1583,-2962
-82,-1559
-2611,-3856
-3784,-4766
-538,-4660
-2654,126
-943,659
-1092,-2994
-2236,483
-2216,915
-284,-4396
-2277,740
-1418,-2227
-3110,1265
-2683,437
-11,1071
-3073,-3214
236,255
-775,-4132
114,611
-667,-2758
-1081,-2071
486,1216
-4043,-4617
-957,-3558
-3547,709
-513,-2941
-366,-2403
-1802,-2808
-32,-2012
-2046,-4348
-1693,-3251
-1167,1150
-1972,485
-2259,817
-3408,-3961
-3768,-3828
-352,-4149
-1451,-3252
-4915,521
-1525,682
-1646,-3378
164,785
148,361
-2499,783
-642,-2497
-2125,-4359
-2158,-3783
-3896,755
-962,-3810
-997,-4974
-2344,413
-1505,-3216
-804,-1749
-378,239
105,828
-1103,-3978
-655,839
-3469,-3840
-1374,-4810
-1588,442
-621,-2886
-3344,-3371
-1748,-2597
-2480,-4317
-3259,477
-2257,509
-3183,-3766
-370,323
-948,369
-1259,549
-3102,128
-1254,-2020
-837,-1134
-626,986
214,1197
-3498,-4568
-1497,-4598
-279,-3011
-1813,-2532
-4313,322
618,638
347,493
-4208,903
-1446,553
-94,-1814
-509,-2084
-2064,-4954
-1261,-4880
-3695,886
-2603,-2753
-4855,721
-4239,-4698
-3061,-3166
-1928,387
-1268,-4423
350,967
-551,-4118
-2339,888
-4112,-4741
-3965,-4971
-2203,806
-774,-4926
-2737,1115
-372,-4490
-4908,570
-4210,-4545
-480,-3971
-623,-4604
-3797,427
-2431,-2992
-2592,-4744
-3608,1156
-3310,-4538
-3749,609
-1483,-1670
-109,-2602
-1691,-3107
-2030,901
245,712
-1711,-1720
-2144,-3920
-2273,652
425,522
248,543
-495,-2756
-1660,-4865
-207,-715
-3917,1179
517,872
-2092,-3653
-841,-2566
-3119,-3492
-4068,-4842
-96,-4369
-262,311
-2596,-2919
-227,819
390,827
-2368,-4122
-84,-563
-4754,810
-14,414
-2291,1020
-1840,-1914
-1769,-4808
-3785,1337
-3067,706
-247,-433
-879,-1000
-1465,-2034
-3732,695
118,1132
-4417,-4993
163,243
-2153,138
-2525,99
307,688
-3687,-4781
-656,-3447
-1422,-4570
-2104,589
-3066,406
-3156,-4535
-1629,-2724
-4667,878
-3937,206
325,1277
-1676,-2086
-3358,-4173
-645,-1377
-4189,-4767
-1270,-1282
-144,-741
-2678,-3903
-1039,-4822
-4350,-4552
-3,-2249
178,1164
-4443,1231
-344,937
-2656,-2884
-2770,-2971
-1937,-3570
-2553,234
-2557,286
-4311,539
-2193,1187
-56,-922
-1490,318
-2864,-3936
-2533,-3403
-3441,472
-3320,-4708
-1211,-4887
-2527,-3693
-1079,552
-3932,-4114
-108,-2820
-834,-4606
-2682,1275
-1140,-4318
-1403,1101
-170,-2892
396,1291
-1136,-2057
-1699,-3527
-3737,-3817
-1994,687
-650,-4017
-331,-4165
-1023,-3391
-23,-3811
-3711,-4428
-4227,745
270,672
-3133,122
-1954,-4142
-1927,140
-2044,-2119
426,642
-1067,-1667
-4688,754
-1281,343
-1531,-2196
-3305,996
-4619,560
-683,-2854
-1955,573
-824,-3759
-310,-4875
-1666,-4264
-127,-1730
-497,-4078
-471,-1975
-797,-1727
-4651,662
-911,-2917
-2186,344
-2226,1520
-2087,461
-3099,-4578
-1817,-4678
-4008,758
-729,-3287
-334,433
-648,-2135
-4267,1038
-4171,175
-4569,348
-2126,730
-48,-412
-978,-2522
362,752
-617,-4776
-3323,-3352
-4330,454
-1071,-3885
-2387,-3594
-4433,981
-3236,1157
-2172,-3072
751,1259
-607,-4658
-2584,-3018
601,1174
-2327,-3051
203,266
-1276,789
-3204,818
342,360
-1356,-1912
-4537,-4547
-556,-1654
854,1084
532,629
-2049,-4558
-1175,-2511
-3483,-3795
476,646
-2229,932
-4801,221
-924,876
125,1308
-2587,-3671
792,846
-721,-1960
-453,-1653
-90,-2297
-1425,-3308
-195,-2413
-1854,-2882
-3846,-4387
-501,-3180
-585,-1157
-4736,-4867
-238,-4232
-1631,-2017
-649,-2793
550,1000
-2616,141
156,1064
-4009,-4866
-2898,1245
530,851
-4571,698
-1345,-4786
116,1180
-2645,-2771
-1328,-3479
-3554,443
-1572,-4152
-803,-2542
-2448,-4927
-2561,-4469
-2500,-3523
-2320,1322
-530,-2956
376,1555
-178,-4909
-312,-410
-1868,-3606
-1073,-4482
-858,773
-550,-2723
-2927,-3660
-1832,863
-4702,599
-588,-3782
-3109,-4031
-3778,288
-1220,506
-2364,-2814
-2375,-2996
-1600,966
-1382,-2383
169,345
-3639,813
-488,-1320
-3321,-4102
467,711
-3678,1087
-795,-3431
-1017,-4932
-2778,-3706
-2241,-4290
-3098,-4015
-1920,-2815
-228,673
-1718,-2690
777,1449
-2366,-3360
-2680,1416
-4097,772
-320,212
-1642,-3078
-2950,-3484
871,1412
-3229,-3662
-3146,-4076
314,408
-2628,-3240
-1560,628
471,635
-2370,982
-1496,948
-3879,-3904
-1734,-3272
-298,759
-1085,-3155
-276,-1476
378,797
841,1055
-4107,-4352
121,873
195,620
-3719,987
-3413,-4460
-1095,1505
-1770,432
-2773,-3925
546,911
-561,608
1014,1135
-539,-4854
-994,-2638
-1528,-3525
-2779,1616
-68,-4611
-2755,750
-1571,-4706
-3752,-4370
-2968,1104
-1430,1421
370,1244
-3824,1526
-2190,590
-731,-3745
-2866,664
-2263,-4066
-2445,-3913
-2710,-3614
-484,-3598
-3531,-4228
-2870,-4918
-2669,-4994
-2120,1325
-3083,-4542
-3703,868
-755,-2428
600,995
667,1058
-672,-1764
-317,-3967
-986,802
677,1040
-873,-4211
-3848,1300
-455,-2450
268,519
-928,-3120
-3202,303
233,913
-3233,-4478
-1508,-1543
-1537,-3753
1163,1324
-2889,-4281
-2570,-4284
-3488,576
-4044,199
545,1127
-1065,-1621
402,961
-742,963
331,1314
-1247,916
-3733,-3889
-2002,-2732
-2398,-3004
-354,1766
-583,-3550
-265,-3401
-3152,-4516
-840,-2957
-4668,1334
-612,-1548
-748,391
-2325,-4288
-3853,-4673
308,507
654,899
-520,-1161
-3124,-4306
-1491,-3336
-3666,434
-1304,661
-1755,656
-3713,123
-954,-3537
-646,621
321,832
-972,-2523
-3746,1829
-3636,747
-65,-4144
150,561
-4059,1487
-3038,1049
-3535,-4007
-959,-3689
-2507,-3268
764,1456
-3899,-4062
-1271,931
-1310,-2116
-1407,-4919
447,593
-1616,-4286
-1027,541
-2392,1287
-3039,-4882
500,531
-2788,1262
-1212,526
217,653
-2812,-4753
395,900
607,991
-3254,1268
-67,-2063
-2409,771
-118,-4262
-3114,-4169
525,1044
-4757,381
-164,-2348
-1416,-2050
-3128,-3149
-3226,-4826
-523,-3757
-3736,803
-1481,1661
-3470,1644
289,1837
-3041,-4222
-2981,781
-2394,-2494
-4277,815
-386,-1517
