Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII
-0.0035077217,1.8467734,0.3475463,0.015765363,-0.06948016,1.9982951,0.04490873,0.054759357,-0.04441783,0.08983415,-0.07519415,-0.14701152,-0.15463984,-0.010248972,0.4375371,0.3739535,3.2186565,0.566883,3.7942967,2.8833148,-0.12919196,-0.070783086,0.23246928,0.28481013,-0.010536651,0.28963637,0.132343,0.4758706,-0.147301,0.025724018,0.7355911,-0.12646826,0.63788605,0.17839916,0.5358989,0.29475564,-0.12794736,4.576907,0.37932548
-0.09748165,1.1082692,0.26286328,-0.11983667,-0.1575002,0.50216854,-1.4106079e-05,-0.10852493,-0.15118574,3.5291188,0.96160984,0.26008758,-0.072077036,-0.023076653,0.4094367,-0.11871674,2.4615395,3.167225,4.3139067,2.2298715,0.12195357,-0.12971471,0.2986733,0.02717505,-0.024035435,0.13041009,0.01062386,-0.05354494,3.651088,-0.14463942,-0.15906486,-0.1488815,-0.06066227,1.652517,0.052329235,-0.015398314,-0.14791915,4.65724,4.0906315
0.52928257,2.2584517,-0.092263065,-0.0021259722,-0.033729684,3.48448,0.51573247,-0.059996642,-0.045861423,0.08171146,0.71500796,-0.139538,-0.009198994,0.507611,1.20011,1.9250194,3.0695057,-0.085196026,2.5648344,3.7921693,0.8825718,0.34445736,-0.15500021,0.4229865,-0.12901406,0.06578462,0.11661682,0.79012746,0.38998738,0.502213,-0.00644575,-0.06037546,0.692359,2.2803543,0.028289905,0.4283469,0.18372557,4.3705406,1.3867663
0.14783673,1.401912,0.23689228,-0.011489906,-0.13781235,2.053743,-0.07493715,0.84618145,-0.027140642,0.15360044,0.6590168,-0.018731374,-0.15336235,0.2004616,1.9783547,0.77379704,3.9411726,0.028663483,3.6861825,2.5350652,0.15594092,0.0666027,0.07184502,-0.08851075,-0.14930822,0.22042055,0.9526557,0.025641108,-0.004055865,-0.13147567,-0.1251288,-0.05950901,0.6854813,1.8773019,-0.15490596,-0.026022373,-0.06711072,4.7177052,1.7099301
0.5911443,2.191759,0.85388285,-0.031720117,-0.08139171,2.9472141,-0.06867427,0.15058109,-0.13274448,0.08690326,0.1327113,-0.14741772,-0.113530934,0.09549617,0.13184178,-0.118544705,3.6110108,0.4660477,2.1732624,3.5238366,1.4128454,0.256181,-0.10694483,0.57253456,0.043579683,-0.055200778,-0.07995497,1.6333086,-0.017662661,-0.1025871,-0.016680606,-0.08525478,0.052543785,1.4077305,0.1166324,-0.006677338,0.41848505,4.260992,0.9098394
0.12928215,0.94402874,0.41768807,0.13566813,-0.033564188,0.66687995,0.09433711,-0.019336235,-0.07231163,2.3965237,1.0108714,0.86588293,-0.10744928,-0.016183952,0.10361769,0.8306083,2.8307528,0.359351,5.062202,4.664803,0.8091606,0.07571288,1.2683562,-0.1509807,-0.074132785,0.053711258,0.065371715,-0.025994167,0.37568524,0.34330562,-0.14862832,0.108810626,0.35216242,1.0804838,-0.049277678,-0.01729592,0.8035434,4.3329206,1.1775427
-0.12488391,0.9606955,0.5618115,-0.1562204,-0.03450343,1.8911312,-0.0685708,0.36471108,-0.13431695,0.049937375,0.045106765,-0.13543734,-0.15676722,-0.11646106,0.35456687,0.17630583,1.986021,0.16343768,3.8165252,3.2390647,0.06911434,-0.13159074,-0.044941947,-0.12667577,-0.07857652,-0.09200534,-0.12947571,0.76467925,0.111725435,-0.063039094,-0.024168339,0.050090976,1.0649529,0.89254946,0.4312161,0.07767144,0.20054655,4.480558,1.3337377
-0.15831822,0.7202282,0.2060982,0.35342345,-0.04828439,-0.005223648,0.17336121,-0.13064846,-0.14683157,-0.019895358,0.082068644,-0.11023395,0.10555756,-0.11404793,4.4092097,0.6569257,1.8404897,-0.14189076,3.346017,2.7158718,0.5983303,-0.015978025,0.02940983,-0.10979515,-0.01007204,0.14366625,-0.015339886,-0.050890222,1.1260536,0.40047488,-0.13106818,-0.15897623,1.0272335,-0.14692523,-0.15597479,-0.10737942,-0.011721261,3.4996965,0.9416002
-0.04649053,1.4079596,1.1019707,0.44049194,0.8330534,0.22545642,-0.099215314,0.1211974,-0.052755445,0.5527377,0.14303032,0.098417155,-0.05118552,0.5995165,3.3834116,0.29618955,2.1843827,0.22443302,4.137606,3.013566,0.9277693,0.7758218,0.5433993,-0.1268003,-0.052627258,0.15702559,-0.15338495,-0.11657017,2.4215944,0.35094872,0.7589012,0.4608115,2.1710417,0.996101,-0.13827085,0.10498614,2.1465125,4.576325,2.2768455
-0.1426105,1.3083997,1.6149309,-0.090502076,0.023385722,4.365006,0.06368071,-0.054327402,0.027626457,0.67081696,1.1118693,0.050292168,-0.07975899,-0.031860866,0.31488815,2.6169634,2.5015209,1.2159928,4.1354113,3.0094345,0.04933312,0.3766444,-0.14745998,0.14461838,-0.06730452,0.55244595,0.29083693,0.844693,-0.10616655,0.33935353,0.06440561,0.18602253,0.90519315,4.5116076,1.1421024,-0.11478454,-0.15139353,4.981449,1.1161443
-0.14674664,1.5407234,0.3693573,-0.028340157,-0.111324325,2.2074122,0.46003312,0.15109484,-0.14676344,0.7333929,-0.14108719,-0.023913123,-0.13389304,-0.003777209,0.46684363,-0.15865107,2.4770668,0.28365558,4.023921,3.154604,0.24305847,0.18555182,0.97709006,-0.13289249,-0.079567626,0.03611434,0.15518455,0.4312537,0.025724804,-0.15856723,0.3097864,-0.09645318,0.9619813,0.360697,0.3596271,-0.14314681,0.5090176,4.3667803,0.8601761
-0.072903246,0.64221215,1.0591747,-0.087592244,-0.03480493,1.5643257,-0.10533047,0.28392345,-0.112921976,0.907136,-0.08759159,0.13340488,-0.046172194,-0.12604178,1.0843086,-0.15324128,3.3728948,0.3153073,3.6111033,2.5843105,0.2216625,0.21819347,0.10452693,-0.024573512,-0.08093131,0.15736803,0.27811956,-0.068288445,-0.050827935,-0.1128075,-0.11479529,-0.12189141,0.6951761,0.5011304,0.10495708,0.06314952,0.24057981,3.8855028,1.8586438
-0.029313121,0.96650016,0.17211646,-0.03708751,0.07989148,2.1776168,-0.11982374,0.14635588,-0.13790525,2.278557,0.6099054,-0.044076633,-0.090395264,0.06722494,0.2789202,0.43065983,1.5994545,0.29429126,4.004375,4.0952115,0.062702686,0.15404025,-0.025073666,0.031375222,-0.06789667,0.6810635,0.13177234,-0.13171206,0.08534179,-0.10515797,-0.053317454,-0.070579164,1.3385878,0.14018266,0.30213407,-0.0524294,-0.014749243,3.8021312,1.7060004
-0.13610674,1.7039435,0.35021812,-0.1436707,-0.047126275,2.3721304,-0.045910362,0.08955813,0.14521983,0.07362005,0.13938016,-0.1581338,-0.1105655,-0.009185596,0.27824685,0.73555833,1.6850704,0.113881916,4.0291953,3.1497092,1.0014906,0.08776113,0.06443531,0.71250737,0.4778755,0.12936594,0.13582322,0.23130493,0.18780205,0.30164257,-0.020838398,1.0770408,1.1504296,1.2041832,0.30949566,0.27537805,-0.14457655,3.8339243,1.5419528
-0.07382867,1.8592526,-0.14478464,-0.12734877,-0.08123044,3.130815,0.59130836,-0.05005799,-0.08816577,-0.045220543,-0.14710268,-0.049921397,0.054657593,-0.140984,0.7041071,-0.043999124,2.270698,-0.13838305,4.2282515,2.380344,0.053526282,-0.10374348,0.39436987,-0.08643984,-0.033881996,-0.021540118,0.11800599,-0.010630099,-0.067529224,0.27024263,0.10145659,-0.0157098,0.61690104,0.37003437,0.11414008,0.29379857,-0.06421485,4.682123,1.4169692
0.19339725,0.88165617,0.24195328,0.12532139,0.5900276,2.586005,0.496221,0.14780927,-0.12318851,0.6717205,1.5094819,0.04807305,0.20235093,-0.033404183,-0.057391632,0.77823347,2.2356353,-0.10223964,4.323389,3.5077882,0.9299493,-0.11870978,-0.013329125,0.23475529,-0.03940222,0.4154849,-0.13375548,0.36402333,-0.06632474,-0.09998065,-0.11862433,0.14212549,-0.014284471,2.6212652,0.2947081,-0.006315509,0.009707799,4.5897255,1.8824815
-0.1497598,0.4568984,0.13685012,0.36868483,-0.021305924,2.2342181,0.118358664,0.07581393,-0.08832984,-0.05394951,0.67206055,-0.009873853,-0.15677907,-0.054907523,0.4419123,0.8437703,2.3622582,-0.11609097,4.2921696,2.8204994,-0.046204407,0.120972164,0.3977219,0.22241354,-0.1440595,0.25585267,-0.11384036,-0.15730433,-0.016422147,0.73895633,0.097359024,0.38156125,1.6028953,1.332975,0.27809194,-0.08166079,0.19570297,5.286988,0.87603563
-0.025125494,1.2057302,0.6518257,-0.042827725,-0.068388924,2.5176287,0.0038480754,0.15569891,0.08187006,1.800005,0.12313375,-0.09504956,0.27592644,-0.07660706,1.0536495,-0.029795311,4.3125715,0.5498087,3.8549423,3.6775544,-0.037373405,1.1402286,-0.13801038,-0.14694105,-0.09877103,0.8113043,-0.017355323,-0.056490924,0.011338402,-0.15055591,-0.025718046,0.073306896,0.08675795,0.63536984,-0.111704655,0.7761155,-0.031092903,4.195358,1.3390638
-0.06313005,0.3903258,0.036849856,-0.108389005,0.27455872,1.7744336,1.1185286,0.02478586,-0.008079249,0.8905643,0.7945654,-0.11199846,-0.08586526,-0.007565604,0.6801783,-0.033753335,2.0183783,0.33324787,4.1505594,3.3804371,0.72064257,-0.1001152,-0.008581806,-0.12062041,-0.11491398,-0.1449277,0.42432475,-0.03613812,-0.12312634,0.048535164,0.07359096,-0.012736274,1.4926603,1.0468594,0.45980775,-0.14286943,0.2980596,4.5908675,0.026042087
-0.15786114,0.9339512,0.18716215,0.13991277,-0.09411434,2.9911046,0.77994186,-0.040207457,-0.13443567,1.3127598,0.6479019,-0.0829719,-0.08320997,-0.06247693,2.1231713,0.3667604,2.568627,0.15843278,4.127219,3.3991966,1.0835849,0.24947372,-0.028084585,0.3764541,-0.13774447,0.0077045597,-0.0005777367,0.873488,-0.10476959,0.65504116,-0.11096978,0.06439629,0.40799934,1.6522464,0.28503588,-0.15065183,0.39573357,4.425599,2.079088
-0.13288736,2.7025797,0.3878798,-0.16108884,0.07873773,3.0160758,-0.004533611,0.26876453,0.28888234,1.819126,1.5733275,-0.038058437,-0.048684873,-0.10817256,0.30329385,0.2704809,3.149119,0.0013816082,4.9392786,3.5933971,0.29704237,0.7033351,0.1253751,0.49968252,0.42803454,0.6303113,0.528445,0.3757153,0.6417329,0.04117887,-0.14031725,0.19733043,1.4088045,3.4683003,1.1558996,-0.06945602,0.6442306,4.3289027,3.968591
-0.030315246,1.9442481,0.80646205,0.2572835,-0.1109035,1.9243041,-0.15537229,1.5246857,0.3143555,1.0712764,1.4466348,-0.12886623,0.09541003,-0.034320895,0.37096626,0.22945853,3.162422,0.67773545,3.0692449,3.1168249,-0.113017954,0.019798134,0.07830187,0.8325813,-0.054900043,0.296127,0.21885042,0.08155729,0.46973658,0.14453979,-0.05044327,-0.12978058,1.8830754,2.574792,1.2729125,1.0459397,-0.004512838,4.395442,1.8875661
0.069407694,1.6722012,0.29347497,-0.052146677,-0.054994605,1.4233171,0.57508206,0.45542035,-0.04463301,0.12919348,-0.14866625,-0.1388613,0.33607584,-0.022411445,0.49759427,0.41093457,3.4562564,-0.13254042,3.1147854,3.4613771,0.39681083,-0.114854455,0.061729725,0.4707412,-0.0002776288,-0.16091788,0.3880416,0.30019578,-0.04987575,-0.003908872,-0.12592615,0.93672836,0.32237425,1.331568,-0.057068076,0.12714362,0.1477917,4.3910966,1.5915523
-0.0025640074,1.6542348,0.41029567,-0.08282273,0.23367266,3.8262305,0.0532882,0.08339578,-0.14045468,0.121693835,0.8087813,0.14233653,-0.026812557,-0.10121928,2.2737665,1.807268,3.9977763,0.5687397,4.3890905,2.8978848,-0.057023842,0.011319027,0.72676843,0.14418748,-0.07140643,-0.015048092,-0.09878609,-0.1532383,-0.04082259,-0.07025202,-0.15365024,-0.040859748,0.3155326,3.8204381,-0.01925572,0.13896362,-0.06917322,2.8162513,1.5294273
-0.07205054,0.50726867,0.60289913,0.11845659,0.12739597,1.9641801,-0.10978635,-0.118840516,0.96339864,0.3720371,0.41498327,0.010015319,-0.12031249,0.10125405,-0.13047029,-0.15978846,1.7853097,0.07332045,3.6840456,3.0341883,0.48744482,0.11392756,0.6841569,1.0052286,-0.000810535,0.40137514,0.1203246,0.9085543,0.00665475,0.42650688,1.4093143,0.09998821,1.0855658,1.4520658,0.65800506,0.44311565,0.11678634,4.314293,0.009433592
-0.16154265,0.42667362,-0.032646637,-0.029958028,-0.05341027,1.962074,0.05207299,-0.03829939,-0.14944169,0.55405927,0.8173907,-0.066290796,-0.006935313,0.102407135,1.676979,-0.12926953,1.5444534,0.07960222,4.0780125,3.2920136,0.15221442,-0.08708806,0.5875602,-0.15188986,0.47936964,0.11812091,0.027583279,-0.12278908,0.44235653,-0.06395723,0.017776972,-0.029766489,1.3897547,1.1389607,-0.06638996,0.31895396,-0.12311582,4.608008,1.9365757
0.9484256,1.0672373,0.2132281,-0.09587624,-0.058748458,1.3124486,0.008179832,0.04242488,-0.12993562,0.10426365,0.091725454,0.110066295,-0.03951415,-0.022304196,1.2556672,-0.12463376,2.1626146,-0.01337966,3.7777874,2.8505628,1.0699073,0.86774707,-0.077737086,0.21509449,-0.017575754,0.59936184,-0.13815793,0.10426645,-0.026654065,-0.023740258,-0.0151565885,-0.10917517,0.54338247,0.7119896,-0.070478335,-0.05139499,-0.003083967,3.992921,1.1854775
0.45773637,1.1548412,0.8015907,0.07659889,0.729787,2.6199899,0.15468355,0.03175986,-0.0946431,0.9686684,-0.07532682,1.1832472,0.034809005,0.1959449,0.13231187,1.6735662,2.7144394,0.24140492,4.159305,3.2952356,1.1826822,-0.010783562,0.05790969,0.76688904,0.58668965,0.36520684,0.07034155,-0.15806255,-0.043422513,0.18112883,-0.082187764,-0.08822314,-0.036824234,1.3676057,0.6401546,0.24719791,0.11446632,4.5601525,1.2632158
-0.028488155,1.7725639,-0.13149211,-0.02712367,-0.02021726,-0.13092014,-0.11967332,-0.11267469,-0.042483937,-0.14328478,-0.122189544,-0.15354078,-0.021595908,0.0747633,2.9900038,0.17333876,2.0576456,-0.07316323,3.606187,2.8763235,0.24658063,0.12844287,0.39764777,-0.082983814,-0.055237297,0.11338315,-0.02686204,-0.08283149,2.1377006,-0.117410146,-0.11348215,-0.14132878,2.064522,1.2249539,-0.053710017,-0.046239413,0.21165933,4.4090815,0.82659876
-0.076180816,1.3834798,0.54170823,-0.047302067,0.7110412,2.3587565,1.5087625,0.020575374,-0.05624344,0.9390901,1.1025575,0.07147342,-0.03912851,-0.0788125,0.4680092,-0.09764395,3.2491279,0.3137912,3.4234536,2.8206875,1.0982366,0.9256973,0.12381411,0.024116717,0.02909772,-0.07781979,0.93570954,0.3097308,-0.11597568,-0.15997812,-0.1270474,0.70037055,0.2294225,2.5170977,-0.013650913,0.25935143,0.37909874,4.382986,1.9716917
0.12267367,1.5026239,1.0168256,-0.06755072,-0.12570071,3.0819242,0.28817013,0.04251067,0.069958836,0.013886386,0.22858678,-0.078131214,-0.10330654,-0.15417825,1.1436851,-0.07264864,2.6631887,0.57620186,4.175351,2.4513788,0.51622945,0.16534753,0.43457082,0.3976522,-0.09108176,-0.06058099,0.09151787,0.14791441,0.6875682,-0.11799027,0.0063682357,0.37642562,1.3802689,2.1655428,0.48369285,-0.13909492,0.94412947,4.793041,1.8800918
0.21427253,1.4586624,-0.06926618,0.7091858,-0.1585845,1.5518314,-0.010691011,0.24268201,0.22835912,1.255943,-0.14998889,0.23706675,-0.07940808,0.12157471,1.0846238,-0.11929827,2.890684,0.25415227,4.4910374,3.4637775,0.37256813,0.0506877,1.0124214,0.05676886,-0.034884084,0.033616535,0.14097947,-0.13393728,-0.032970607,-0.1276448,-0.060772102,0.000331642,1.6802455,1.4533002,0.28604922,0.30311063,0.002560687,3.5332832,1.1242179
-0.14210477,1.4619082,-0.12425085,0.1654862,-0.0072103837,1.6854506,0.06103424,-0.1403726,-0.053373188,1.5574623,0.18544605,0.060316235,0.014460847,-0.03960685,-0.12119972,-0.11250241,1.7151948,-0.095035985,3.9499629,2.9136925,-0.037485164,-0.07971907,-0.0069208615,-0.015482813,-0.13256949,-0.13011053,-0.0071593104,0.8157483,-0.041696727,0.35090908,-0.026092928,-0.037051823,0.08173085,1.0532062,-0.061708916,0.31278238,-0.0056411303,4.4078875,0.7965285
-0.06517198,2.7937307,0.48993105,0.44860703,-0.14751689,3.856149,-0.054740153,0.3714514,-0.068208836,1.8978175,1.992578,-0.014613424,-0.09882934,0.2893174,3.2447236,2.0107937,5.2988043,0.04263021,4.892796,3.3322763,0.07080158,0.19036363,0.23622379,0.09458332,-0.15759484,-0.010373715,0.08705527,-0.09487405,0.32700863,-0.111068815,0.25957873,0.5216238,2.9632301,4.0136166,0.24455473,-0.12916921,0.43768594,5.4250126,2.5621357
-0.09359928,1.5784123,0.30070388,-0.092761606,-0.032729592,2.308221,0.19650921,0.1246503,-0.10312065,-0.009562276,-0.04952032,-0.10779472,-0.10264167,-0.048260417,0.5439003,-0.14772193,2.0607288,0.46572387,3.2753077,3.632915,1.0390495,0.2734861,0.078650594,-0.103433356,-0.07523244,-0.08601459,-0.15601403,0.22778024,-0.04409786,-0.051553324,-0.08658621,-0.014673666,0.33892274,0.6023195,0.1095182,-0.124843046,-0.0064385096,4.123976,1.6583569
-0.1351664,1.4494423,-0.031259075,0.08275981,-0.11677753,2.4369051,0.11021797,0.46234542,-0.1070901,0.1364539,0.65161866,0.068409026,-0.029891543,-0.04575654,-0.15252738,-0.09218375,3.3475678,0.27745765,2.3325276,3.6586206,-0.039749723,0.18029708,-0.15513022,-0.11938554,-0.11898709,0.05377969,-0.056976195,0.2772277,0.5955138,0.080085166,-0.12321024,0.19645785,0.84181166,0.24269633,0.15552774,0.4126381,0.41115025,4.408435,0.7021505
-0.10148929,2.3838992,0.75075597,0.066132024,0.3956289,2.8488834,0.59394914,0.38613364,0.15616506,-0.11029743,0.20413901,-0.14933845,-0.12247677,-0.15970609,0.15027298,0.6054764,3.3087697,-0.037356302,3.3324199,3.4140024,0.28799024,0.009734846,0.09233682,0.07779275,-0.047802195,-0.057540298,0.27466854,0.45652702,-0.00946871,-0.10256182,-0.11757912,-0.046193756,0.23328207,1.7200648,0.9442856,1.5534899,0.55881417,5.035497,1.7127856
