"merge.1","merge.2"
-4368,-4582
-1705,-2884
-604,-930
-624,-1779
-1243,-4782
-3451,-4992
-3318,-3723
-300,-4287
-1569,-4181
-1416,-1999
-2309,-3355
-4678,68
-956,-3553
-922,-4426
-1335,-2368
-2095,46
-622,-3351
-2310,10
-381,-3759
-493,-2922
-1412,-2967
-725,-4733
-2406,-4774
-1268,-1307
-3685,-4532
-3574,-3941
-906,-3747
-1161,-3955
-1050,-2760
-1528,-4418
-276,-1672
-1793,-2963
-865,-4624
-414,-3728
-702,-2548
-3018,-4696
-1540,-2021
-2177,-4746
-571,-1827
-1357,-1392
-760,-2983
-2887,-2979
-29,-2532
-3010,-4055
-730,-3622
-2325,-3852
-885,-2937
-290,-2620
-4006,-4238
-4031,-4709
-4253,-4931
-2905,-3851
-4112,-4415
-1189,-4466
-1851,-2507
-1058,-3572
-1763,-2066
-3157,-3314
-244,-1098
-3867,-4162
-468,-1104
-1992,-2401
-3086,-3269
-2050,35
-143,-4502
-265,44
-1051,-4941
-297,-4246
-117,-2017
-1260,-4594
-4191,-4732
-608,-4127
-1393,-3151
-214,-3322
-535,-4087
-1222,73
-896,-3049
-977,-2315
-456,-3213
-3349,-3474
-2726,-2912
-1627,-2145
-3369,-4947
-3168,-4995
-1483,9
-4603,80
-369,-2270
-2202,-4888
-1433,-3226
-4079,-4225
-2127,-2435
-1602,-4640
-2996,-3516
-2271,-2999
-772,-845
-1667,-1891
-1427,-1994
-1188,-3579
-2561,-3848
-2007,-3450
-3051,-3732
-1169,6
-2001,-3424
-3382,17
-1411,-1777
-1794,-2019
-2366,-4619
-3368,-4449
-1440,96
-1643,-2338
-820,-1617
-309,-3601
-208,-4043
-3514,12
-2330,-3859
-1929,81
-2948,-4530
-651,-2890
-2319,-2763
-2909,-3174
-1500,-1640
-3440,38
-111,-3587
-1021,-2378
-2153,-4791
-1582,-2467
-3356,-4382
-3781,-4245
-1991,40
-3627,-3930
-1710,-4924
-1946,-3484
-60,-2407
-458,-4989
-1913,-3760
-4848,4
-717,-1258
21,158
-3357,243
-2092,-2106
-2339,-3129
-4780,113
-1145,-2709
-821,-1210
-3973,85
-3058,-4813
-839,-4228
-3012,42
-1816,-4512
-1358,105
-688,-2613
-163,-2404
-263,-377
-2860,-4183
-2283,-3707
-317,-1290
-3220,29
-3193,-4392
-905,-2870
-585,-4217
-423,-3676
-3233,-3734
-1478,-3591
-726,-2916
-2343,-4027
-602,-1381
-3396,-4637
-243,-1479
-2565,-4758
-1039,50
-1843,-1856
-1319,-3339
-973,-4648
-925,-4161
-2516,-3299
-39,-3048
-1907,-4717
-639,-981
-328,-3997
-3217,-4443
-2227,-3211
-1589,205
-4128,-4832
-486,-614
-1429,-2205
-3840,254
-4723,-4729
-1351,-3570
-3721,-4159
-2456,-2614
-2624,-4442
-786,-1685
-1355,-3165
-226,-2140
-3158,-4976
-2303,-3733
-592,-3273
-3422,-3506
-1071,-2802
-3713,-4310
-722,119
-1936,-2839
-354,-961
-689,-1717
-2334,-3186
-2422,-3295
-271,-2093
-563,-1205
-1109,-1112
-2588,-3892
-1607,-1804
-4051,-4138
-3166,-3589
-948,-3846
-2341,-3444
-4078,131
-485,-4491
-3230,19
-569,39
-185,-3836
-1172,-2989
-701,-4635
-2304,-4318
-2016,-4527
-665,-3310
-4,-4826
-1328,-4068
-1329,-2824
-531,-2897
-2072,-3720
-1148,-4615
-154,-958
-3219,-4403
-4042,65
-2055,-2170
-836,-2439
-152,273
-574,-3074
26,227
-256,-1894
-1904,28
-3540,-4158
-27,-2040
-2011,-4431
-218,-3926
-160,-3268
-2,-862
-1241,-1841
-860,-4048
-490,-3404
-870,-4458
-878,-1484
-4427,-4684
-1614,-2387
-2371,-3307
-2674,-4071
-1132,-2239
-507,-1080
-2742,-3415
-542,-4352
-719,-1103
-131,-1787
-1181,-2268
-787,-871
-2739,-2799
-2776,-4511
-3119,-4614
-2231,-4838
-184,-1368
-153,-1438
-372,-4482
-957,-2722
-2879,-4767
-2105,-4896
-2794,64
-1921,-2746
-32,-853
-206,30
-850,325
-2828,-2931
-3975,-4508
-3528,-4041
-3959,-4254
-3068,-4073
-1734,-3459
-704,-2458
-4794,61
-341,-3206
-1366,-3873
-158,-4086
-3641,253
-3650,-4706
-4480,-4810
-4730,-4939
-2393,-3228
-3705,-4076
-1340,-2184
-430,-1081
-394,-2329
-1699,-2685
-687,-2364
-403,-473
-3727,-4883
-1212,-4487
-3057,-3552
-807,-4429
-2881,-3530
-2149,190
-659,-1874
-1281,139
-18,-4323
-526,-2012
-492,-2165
-3386,-4631
-251,-4441
-1566,-3190
-677,-2218
-2564,-2626
-305,136
-2538,-3391
-4150,-4301
-2322,-4925
-640,-4361
-1807,-3316
-1175,-3045
-4711,-4885
-1990,-4088
-164,-991
-3834,-4687
-735,-1875
-3293,-4797
-575,18
-4812,169
-611,-3267
-3666,-4496
-3775,-4100
-2942,-3298
-489,-2961
-2029,-4801
-2908,-4522
-304,84
-67,-136
-3247,-4016
-3033,-3180
-34,-3379
-1865,-4748
-1511,-1979
-38,-2775
-2431,-2686
-3352,-3485
-91,-4423
-1136,-2749
-995,-3034
-2383,49
-822,-4130
-907,-1273
-1764,-3748
-718,-4470
-2472,-3989
-1568,-2101
-2434,-4405
-1059,94
-643,-2901
-219,-4752
-2246,-4089
-445,-1350
-3175,-3778
-2139,-2753
-4406,59
-1778,-1939
-2949,-3909
-565,-1618
-970,-1622
-2148,-3801
-1835,97
-4037,-4978
-3367,-3806
-986,-3718
-3083,-4256
-30,3
-769,-4585
-2566,200
-1584,-3534
-828,-2657
-93,-2070
-1823,-3925
-502,-2222
-2077,-2911
-2941,-3605
-1040,-2333
-579,-1010
-1159,-2633
-484,-3658
-331,-4604
-1180,-3464
-898,-2201
-3107,-3518
-2781,-3986
-4319,-4686
-3108,118
-2307,-3209
-1638,-3066
-201,194
-2645,55
-72,57
-413,-3281
-1770,-4022
-1674,-3042
-3053,-4626
-4875,15
-1122,-1715
-1233,-2059
-3815,-4577
-3054,197
-439,-4977
-437,-1408
-2597,-4143
-3022,98
-3611,-3764
-2453,-3428
-4026,-4102
-1912,-2991
-2872,-4284
-1066,32
-1866,-2155
-296,-409
-3252,-4971
-2569,-4312
-904,-4734
-1423,-3472
-281,-2152
-1930,-3244
-1192,-2856
-600,-4182
-740,174
-322,-1234
-1446,-4682
-755,-3111
-50,-3551
-4862,95
347,356
-1558,124
-4385,-4900
-2712,-4272
-3757,-4261
-547,-2643
-127,244
-3032,-3950
-1219,-2003
-653,-3777
-998,-1716
-2622,-4605
-313,-1639
-3075,-4933
-1020,-3507
-1911,140
-3555,-4580
-240,-876
-1548,-1918
-1278,-4386
-1173,-3237
-3258,-3500
-4781,56
-1390,-2372
-4399,-4803
-1505,-4176
-739,-3483
-1957,-4009
14,155
-1147,-3215
48,69
-37,-4336
-2293,-2788
-2125,-3135
-1642,361
-1045,-1880
-273,-4951
-806,-3467
-261,-3162
-1084,-2804
-1434,-4545
-188,-2395
-3541,-4745
-1303,-3850
-465,-2680
-980,-4394
-362,170
-1488,-4908
-3754,304
5,82
-1814,-3531
-1736,-4200
-2137,-2604
-503,-2263
-2936,-4921
-1123,-2524
-3142,-4954
-2236,-2653
-731,-4973
-17,-4793
-3304,-4762
-3961,-4380
-187,337
-1647,145
-573,-4592
-2642,-3013
8,74
-1226,7
-368,-1604
-959,-2810
-946,-3639
-1133,-4186
-968,-3439
-109,-3544
-1311,-3549
-1773,-3218
-1718,-2425
-2889,277
-1884,-4858
-2120,-2258
-2361,-4464
-3425,-3901
-1968,-2443
-2460,-3317
-14,-1005
-999,339
-781,-1338
-3809,-4471
-1756,-3845
-707,-4815
-785,-4282
36,88
-259,-3408
-3958,-4190
-1535,-1562
-3924,-4397
-3802,-4510
-1704,-2100
-1194,-1825
-1940,-2840
-1608,316
-4561,445
-2827,250
221,364
-2061,-4203
-4163,114
-191,-3916
-3716,-4899
-433,198
-2296,-3874
-49,-1445
-419,-4724
-1236,-1534
-810,-1673
-1093,293
-416,-1110
-370,-4494
-917,-1276
-488,358
-1129,-1752
-46,-1724
-789,602
-1359,-2618
-57,-1209
-4330,102
-1346,-2146
-4356,370
-1890,202
-3891,497
-231,-1255
-3523,-4384
-2291,142
-921,-4364
-1810,-2975
-2576,-2903
-939,141
-556,342
-1239,-2417
-1480,-1698
-2740,422
-3377,-4560
-1111,-3675
-356,-966
-4264,33
-1976,-4688
-3173,-3889
-1840,-2045
120,212
-4895,349
-1551,-3794
-3201,-3668
-1543,-3532
-4707,-4887
-2399,-4829
-3832,-4700
-607,-3177
-1706,-4652
-2952,-3261
-323,52
-1601,-2584
-682,-1728
-710,-3100
-3795,-4357
-2269,-2883
60,213
-1575,-1746
-459,-4335
-3062,67
-2190,-4067
-3899,-4005
-1386,-4034
-519,-4543
-4581,135
-2706,72
-118,470
-525,-1963
-4550,195
-848,-4653
-123,-4260
-4416,312
-3147,-4179
-1690,-2035
-1758,-2226
-527,-1006
-1373,-2010
-2094,-4348
-3313,-4666
-315,23
-2311,-3283
-4485,121
-2812,-3473
-221,-984
-242,-1933
-3628,-4157
-2682,-4227
-3277,83
-2898,123
-2026,-4111
-2732,-3520
-2503,-4209
-4340,-4641
-235,-2798
-1652,-3790
-267,-589
-3256,-3811
-442,-1692
-1036,-2716
-2438,-4809
-554,288
-47,-1533
-1855,-2429
-1800,37
-928,-1932
-3868,-4901
-420,-993
-1244,-4916
-1405,-4428
-1348,-1514
-374,-4199
-2518,-4452
-1038,87
-3964,-4912
-583,-3943
-2214,-3362
-1270,-1297
-685,-2869
-1506,-2834
-121,-2476
-1583,-3659
-1184,-2571
-3055,-4783
-2213,-2683
-2672,-3418
-166,-654
-3844,148
24,226
-3556,613
-2391,-3999
-2675,-4674
-1251,-3612
-1232,-3007
-3878,-4375
-631,-886
-1308,-3978
-814,-1372
-1069,-3112
-3291,442
-345,-4987
-987,-4842
-1044,-1257
-408,-4612
116,322
-2076,132
-1585,-2660
-737,-1497
-434,-4922
-1598,-2313
-2262,-2859
-776,-902
-1316,378
-312,-633
-3225,51
-530,-1649
-2200,-2761
-3814,-4628
-292,-4863
-1797,-2885
-81,-2632
-8,-1531
-1953,-3044
-4117,-4589
-1231,-1388
-43,-1461
-4786,429
-3329,-3364
-3827,-4152
-1709,-4851
-1577,-4533
-2522,-2717
-524,-2027
-3542,-3590
-522,-2947
-2514,-4770
63,100
-36,-2847
-3257,462
-2556,-4309
-141,-1544
-1597,-3443
-237,-4904
-2242,454
-793,-3576
-3839,-4205
-599,-3133
-1002,-2725
-4484,485
-4029,-4621
-150,-3749
-738,-3619
-2064,-3387
-1909,-2212
-2842,-4513
-4184,-4435
-4002,-4660
-400,-2744
-3170,-3309
-1248,-1519
-210,-3279
-1934,751
-494,-4388
-4450,797
-610,-892
-128,-819
-851,352
-3823,-4093
181,844
-593,-1688
-2335,-3081
-752,235
-1768,-3395
-2186,-2298
-457,-1570
-7,-1644
-3647,332
-1342,-1941
-2056,276
-875,-4020
-1821,-4716
-1759,-3769
-4830,390
-418,443
-773,683
-2882,163
-541,-4946
-3497,-4841
-4411,-4587
-238,340
-3263,47
-90,-4244
-1095,-3819
-1536,-4168
-171,-1017
-453,-4642
-1776,-3026
-1267,-3169
-3388,673
-745,-4204
-3557,-3581
-2390,-2994
-1937,-4370
-61,-2259
-2791,385
-327,-1162
-144,-1635
-225,-3982
-358,-2362
-2583,-4224
-4805,-4917
-714,-2217
-4075,-4124
-1670,-3835
-2877,-4327
-274,-1848
-3636,-4962
566,612
-239,-3682
245,280
-3712,-4601
-2700,-3412
-1374,279
-3491,-4645
-245,-4822
-4365,79
-4695,-4932
-162,-1085
-3607,494
-2817,589
-124,591
-1559,423
-2497,-4544
-324,-2324
-3637,344
211,377
-1771,-2280
-652,-4280
-1919,-2340
-352,150
-1333,249
-558,-4294
-4565,172
-2323,-3243
-782,-1475
-215,-1729
-2020,-2373
-446,-568
-1876,-4959
-1593,-3138
-1410,-2932
-2510,-3833
-2641,-4057
-1820,509
-1115,-4914
-520,-1265
76,420
-165,-3673
-3565,-4574
-2418,-3547
177,285
-2593,-3463
-1995,-2577
-344,-2891
-279,156
-1299,75
-2264,-4129
-339,-2929
-2292,-2455
-1137,-3154
-4542,-4983
-1460,-4306
-1805,-4346
-2131,-3234
-1615,-3895
-4819,299
-823,-901
-3407,-4750
-2480,-2695
-3264,-4422
-3285,-3765
-363,-2658
207,225
-22,-3820
-3326,-4571
-1977,117
-1725,-3786
-832,162
-788,-1954
-3330,-3524
-1854,-3487
-3122,115
220,263
-4061,432
-1599,-3877
-1220,-2892
-868,-1250
-815,388
-3321,-4132
-2451,-3327
201,239
-749,587
-697,-3687
-1949,-2607
-479,-2136
-963,-4281
-2697,-3365
-537,-4669
-1337,-4923
-157,-2523
-951,246
-732,-4454
-3987,-4760
-48,-2880
380,596
-1245,286
-4741,218
-2805,795
397,775
-715,302
-3476,414
-2036,-3014
-808,-1425
-2832,-3290
-2075,-4242
-2545,-4827
-1155,-2299
-4412,112
-2426,-2580
-2244,-3883
-1803,-3731
-994,389
321,331
-205,-2640
-4593,-4967
-3773,-4008
-2346,-3756
-2121,475
-2062,-4698
-53,-1789
-3096,-4372
-461,-4639
-2275,301
-3064,-3117
-2863,-4620
-10,-4489
-2332,-4579
-572,-873
-471,368
-3320,27
-159,-3903
-4410,631
-4164,-4540
-4062,281
-2823,-4725
-4322,78
-1750,-2463
-2240,-4713
-376,-1578
106,430
-791,-3512
-746,-2927
-618,313
-1142,-1215
-1951,-4156
-2034,183
-4749,99
-233,-1492
-1696,219
264,446
-4616,-4985
-365,-1510
-73,-4846
-192,-1041
-1507,-3548
-4501,-4806
-2650,584
-1292,-1727
-3466,518
-2878,453
-1116,-3447
-2192,-4740
-817,-4032
-1339,-2459
-1961,-2868
-2188,-3768
-861,-4657
-1200,-4792
-2235,-3039
-877,233
-24,575
-353,-3935
-3334,-3719
-2048,-3860
-883,-2015
-842,-2843
-2998,-4811
-1550,-3069
-4178,-4557
13,188
-3176,-3423
-897,-982
-2178,-3706
-1998,-2191
-4339,130
-557,-2392
-825,-1902
-3076,-4623
-21,1120
-99,607
-1563,-1762
-3730,-4910
-2381,-3744
-1146,-3009
-2606,-4483
-684,752
-3148,-3843
-1680,-2778
-94,-4855
-1421,-4658
-3693,-4024
-4693,2
-280,-3043
-227,-3021
-3156,379
-449,-1291
-2858,161
-532,-3750
-2846,-3511
101,323
-577,743
-1266,745
-3869,-4948
-3035,303
-4425,-4913
-3861,-4886
-1799,-2260
-1576,-4101
-799,175
41,572
-936,-3617
-2441,-4478
-3063,1104
-2934,421
-1766,-2670
-4271,366
-2489,-4107
-2079,-3928
-4638,-4894
-3678,-4369
-113,-4373
-311,-844
-4567,107
-2649,-4188
-3445,89
-597,-3697
-262,-3674
-3080,-4986
-3680,-4651
-316,-1687
-4773,261
-4216,143
-2466,-4982
-3783,816
-3963,-4206
-887,-4521
-182,-3745
-1037,355
-3354,-3838
-1944,-3341
-923,-2090
-847,-4558
-1064,-3399
-133,-661
-1384,-3232
-410,-2266
-1120,-4944
-1498,-1772
-2992,228
-992,-4241
-1650,-3588
-4509,448
-2542,-4473
538,773
-1030,295
91,730
-692,-1143
-2612,-2628
-816,236
-4235,278
-3402,307
-2041,-4113
-1879,-3535
-1450,-2074
-427,31
-3813,260
-3126,399
-1868,-3818
-509,-2163
104,240
-2119,-4381
-4297,-4873
-758,-3566
-3347,-3701
309,1021
-606,-2486
-3390,-3842
-4649,182
127,394
-1130,-2774
-197,902
-1139,-3481
-716,-3890
-645,-3025
-709,-3284
-491,-1076
-3102,391
-1666,-4881
-1415,-4524
-2314,-2924
-140,-4998
-4266,270
-2874,-3359
-2347,-3949
-211,-1720
-2348,-2767
-1960,-3457
-516,-4201
-1113,-2211
-3751,-4790
-544,-4778
-4377,407
-68,-346
-3966,54
11,549
-1518,393
-1179,173
472,660
-754,-4751
-2608,-2665
-852,-2570
-1345,405
-1749,306
109,318
-2601,1011
-990,-3160
-336,149
-1545,-2768
187,733
-382,-3739
-4643,828
-466,-596
-2230,290
-132,-3253
-260,-2024
-388,417
-1343,-3134
-1341,-2508
-59,-3543
-4207,-4576
-2253,-3604
-3426,-4681
-1256,-4507
-2182,-3597
-193,-3985
-996,-2138
-1509,-2526
-2179,1091
-3358,904
762,1032
-2354,-3571
268,528
-1013,-1721
-2980,-4865
-2445,-4099
-2461,463
-2215,-4726
-2159,651
-3132,-3499
230,559
-1003,-3254
-1629,-4505
-1418,-4400
-1191,458
-1889,614
-1326,-4804
-1529,-4317
400,583
-1503,-4504
-1565,-1864
-2493,-4495
-2531,-4963
-2400,-3683
-3816,-4122
-3665,134
-1490,-2282
-4332,-4747
-1127,460
-308,-4898
-1151,-3615
-3772,-4950
-2274,1045
-1553,598
129,317
-3766,-4882
-2729,426
-729,-3105
-390,-1317
-1320,-1861
-1435,-4871
-1426,705
-1334,-3429
-2423,-3817
-2167,-2968
-4679,738
-1522,532
-2071,265
-2199,-2757
-1353,269
-881,964
86,359
-2042,-2224
-1167,-1387
-3343,-4965
345,500
-3289,-4359
-3144,-3857
-1229,-1394
-88,-156
-3191,-3593
-2813,-4167
-149,-2156
-1470,-1900
-1556,1086
-4493,-4934
-3900,-3919
-1221,-3336
71,510
-1609,166
-2482,-3118
-2853,-3821
-988,981
291,655
-1785,700
-4584,53
-1062,626
-2123,191
-1327,-3394
-2910,66
-3082,-4308
-2615,-4475
216,457
-673,178
-1574,-2915
-1691,984
-1274,628
-1047,-2281
-1557,512
-2666,-2951
-2651,578
-656,-2646
-894,-1436
-1469,-2800
-3150,-3625
-467,-1693
-2273,-3308
-1349,-2442
-1527,-3236
-880,-1684
-2474,-3430
-2112,1200
-3163,-4942
-2031,601
-664,-2738
-721,-4795
-4481,597
-1832,477
-2375,-2982
-2563,-4003
-1156,-1502
-337,-4606
-2410,533
-253,-1078
-228,-4299
-933,-3613
-1014,-4852
-1227,564
-3088,-3689
-2457,-3774
-1106,-3521
-1082,1274
-2193,-2452
-2113,308
22,234
-2978,-3554
-1981,-3194
-1072,-1678
-895,534
-672,-1520
-3927,-4799
-3664,625
-4463,498
-2358,864
-594,-3898
165,656
455,814
-700,1072
-1555,-3238
-890,-3023
-1452,-3896
-3002,-4929
-1657,-2590
-2073,-2424
146,513
-151,-2787
-108,-4432
-293,-1114
-3416,-4387
-660,-2573
-1022,-1032
297,835
-1623,-3031
-373,-2836
-3785,133
196,222
-1802,-4981
-2977,527
-4149,-4632
-3036,-4935
296,319
-177,-4763
-1400,-3178
-1914,-3644
-1023,-1636
-98,-3496
-1697,392
-3240,-3529
-223,45
-4065,-4166
-580,-4602
-3736,-3910
-2427,-3824
-918,-4231
-800,-3753
-1928,716
-1538,-2187
-2965,-4718
-2902,-4676
-2082,-2162
-4194,262
-965,-2690
-1611,-3212
-587,-1398
-1493,-2409
-1809,25
-2866,-4063
-1420,-3265
-733,525
-1152,569
159,676
-3087,-3097
-2862,-3146
-2928,586
-3015,267
-2469,667
-3847,-4789
-343,537
-4145,734
-2047,-4833
-2579,-4719
-4499,944
-16,-2875
-912,-2195
-106,-1588
-3969,815
-319,-2058
-641,-3089
-4121,-4972
-1744,-2328
-3188,-4371
-669,-3946
-1259,-3127
-1613,-3743
-19,-307
-448,-979
-1795,-2698
-3099,-3189
-2953,677
839,1440
-2305,-3477
-1332,-2295
-2496,-4104
-612,-4715
168,521
-2558,-3888
-609,-2939
-1422,418
-2318,-4345
-1207,-3562
-391,495
-678,841
-625,-4391
-463,-2196
-3020,-3479
-1077,-2494
-1681,180
-1571,-3560
-2229,-3441
-1796,-3378
-2349,-4455
-632,-3922
-1154,-2122
-705,-1969
-443,-3373
-1195,416
-1872,1292
-4949,282
715,741
-364,-3008
-4011,556
-1882,-4001
-637,-770
-4439,122
-2388,-3939
-1150,-4133
-3376,-4265
456,1158
-1285,-4214
-780,-1767
-2782,-3550
-683,-1176
-2086,-4566
-1165,-3948
-2502,1009
444,637
-3120,-4627
-80,360
-1761,-3029
-1906,496
461,552
-3856,-4673
-3782,610
-723,-4936
-1293,-2925
-1197,-2008
-3780,-3803
-2962,938
-1947,-3620
861,957
-216,-3433
-139,-326
-2352,-3584
-2582,-3452
982,1089
-1733,346
-1126,-3610
-1352,635
-147,1159
-3115,-4517
-95,-2133
-4692,-4736
-2386,-4363
-650,-3469
-2267,-3800
-476,522
-1626,1113
-1938,-3489
-110,-2158
-935,128
-1945,704
-3214,-4320
-2398,-3204
-972,-2684
-3200,-3934
-4007,-4436
-1612,-2033
-3905,126
-792,-3525
-1131,329
-92,-3274
-1881,-2175
-1580,1545
-401,-4355
-1892,-4492
-3208,-4796
-846,-2554
-3599,363
-3475,-4329
-1702,-4661
-4066,504
-703,-3478
284,298
-3411,-4588
-3159,-3414
-1515,-3027
409,1004
-1996,-2930
-4285,641
-1252,-3797
-2208,-4118
-676,482
-696,-4045
-4273,-4708
376,478
-833,1022
-4074,-4930
-258,-2143
-2248,-4820
-2128,-2741
-2256,-3882
-1482,-2432
-1984,154
-1494,-2088
-924,-2600
576,1110
-4252,699
-1305,-2234
-4141,487
229,804
-2449,-4185
-3149,1132
-84,574
-3522,-4094
-2083,481
-2784,1148
-1738,-2797
-2279,-4307
-3793,652
-2886,-3073
-3210,-3737
-2830,-4879
-4274,-4438
147,167
-1547,-1713
-801,-1178
-2543,-3791
-2411,629
-867,-3654
-2786,-4277
-3494,-3561
-863,-3630
579,805
-1240,-4232
-506,-4534
419,1048
-2985,62
-4891,1183
-953,1270
-2247,-3872
-2896,-3113
-25,-1560
659,810
185,266
-3124,-4659
103,334
-411,-4850
-882,-3413
338,1255
223,909
251,595
-2711,-4222
-3645,-4490
-595,350
-3808,-4082
-28,-3710
-3944,-4721
846,1019
-282,-3699
-3493,283
467,493
-1477,428
-4337,341
-1301,-2938
-775,-2731
535,862
-1090,-3091
271,630
-2447,-3438
-2464,624
-2676,248
-3454,-3906
-1858,408
-2098,1224
-2144,-3865
-170,-4777
516,1039
-3670,-4090
398,874
-1369,783
-266,-1781
-3337,-3538
362,1451
-4844,856
-3568,-4303
-3361,-4263
93,189
-2209,-3455
272,691
-174,-241
-3324,-3437
-2251,153
-2289,-3185
-1242,-3353
-4293,343
-270,-3621
-3065,1017
-1712,-2696
-1783,-4498
-2837,-3071
-2272,-4367
-960,-4091
-3019,-4869
-3505,-4671
649,913
-642,411
-2529,-3109
-1091,-3915
-4722,960
-2243,-4928
-3740,-3921
-627,179
-2540,539
-1586,238
-392,548
961,1262
-3067,-3929
224,507
-4349,357
-2413,-3864
-54,-4536
-4237,865
-2350,-2389
-1279,-3875
-536,-1731
192,395
375,503
-2598,1088
-3776,1175
-4173,-4296
369,1237
-1700,-4374
-3346,-4994
-3932,581
-3912,-4644
-63,-3887
406,674
570,703
90,484
550,871
-1719,1276
-179,427
-916,1222
-1897,-2185
-3389,1400
436,1264
-1572,-2294
-1836,-3383
-2228,-3270
1174,1280
-180,-1474
199,1027
1139,1199
171,1390
241,709
-1443,-2369
809,853
-3908,-4393
-4123,-4376
-647,-1121
-2773,186
-3037,-3374
-4036,176
386,684
599,1239
-927,-2520
-1101,-2679
757,1075
-1818,-1983
-942,-3738
563,867
-3040,-3690
523,551
-2943,1515
-2194,160
-1791,-2993
-2416,892
473,600
-429,-4085
437,644
-4434,1118
-3017,1130
-4743,203
-2287,648
-120,1434
208,274
-498,-3131
-115,-1028
-3708,-4430
-2049,603
-1375,-3241
-495,-2625
-320,-3312
-464,-1204
-1722,622
1176,1184
-903,-1689
-1263,-1521
-212,-742
-2667,639
-4578,252
144,257
-4040,618
-100,-3101
-2377,-3460
-2655,-3564
-3502,435
-3984,679
-289,-3332
-4004,-4341
-2448,1071
-357,-4675
-3642,1500
206,731
-1834,724
-4538,164
479,664
-155,1137
-475,-2484
-2758,658
-3519,-4069
-1769,-2051
-4196,-4710
-802,1099
-431,-2562
661,1205
735,1102
-4938,365
-975,-4289
-450,-1942
294,1043
-451,-1628
-1185,-4694
-1318,582
-4084,-4569
-1224,-2769
-2752,-3370
-1049,-4474
-712,-2306
-1849,935
-628,1206
310,452
-6,-955
-3282,-4255
-1950,-4680
-750,953
-4835,469
-366,-1634
-1011,217
-4257,-4462
1334,1512
-686,-3421
-2357,-3323
645,968
-415,-4909
-3513,353
-763,-2988
237,887
-3741,554
-444,-3167
-1404,-4279
854,1776
-2966,-2997
-1118,-3251
157,480
776,941
-561,-4776
-869,-2849
-1641,1596
-351,-976
-4764,468
-1853,1578
-4761,1115
-2151,-4712
919,1250
-3787,-3962
491,530
-480,-2819
-2845,440
799,1007
-2506,-2785
-2809,825
-1449,1012
-1986,-4314
-1108,-4175
-85,1028
320,611
681,837
-1567,-3810
1121,1536
-3729,-4202
-2465,-4047
-1542,-3918
-2959,956
-617,-4058
-3420,588
-4868,1221
-1052,-2990
-272,242
-4845,1031
812,1160
-103,-2648
-3417,-4461
412,1565
-510,911
697,1070
-1850,-2300
-1107,-3585
464,671
615,1208
707,802
-1304,694
-1354,-4379
351,893
-2677,1757
669,819
-1653,459
562,1207
-2099,-2592
-2219,401
275,1683
-4919,999
-854,-4360
-1160,-3698
-2671,-4705
-3401,952
-2780,-4472
604,642
-3855,1008
721,1000
-4667,975
-478,-4506
-9,-2678
-2857,646
-2500,-3575
806,905
-4690,1584
214,788
-4738,1244
