"merge.1","merge.2"
-90,-1895
-2896,45
-876,-2039
-4512,26
-931,-4875
-2353,-3704
-3498,-4430
-974,-1723
-25,-4913
-1061,-2645
-1341,-1671
-2977,-4731
-2874,-4623
-1050,-3385
-644,-2332
-3342,-3534
-2969,-3297
-694,-1802
-2427,-4510
-1687,-3804
-727,-2197
-3680,1
-4635,-4838
-47,-373
-1820,-3748
-1305,-2541
-3312,-4738
-3163,-3401
-701,-2362
-419,-3760
-1904,-4881
-1364,-2710
-1009,-1199
-513,-3550
-4085,-4613
-3251,-4317
-150,-1599
-2378,-4576
-923,-2597
-238,-2060
-1719,-2286
-4355,27
-2585,-3358
-66,-202
-192,-937
-862,70
13,152
-2928,-3233
-17,-1961
-312,-3017
-719,-1606
-3085,-4492
-4362,133
-2384,-4133
-1076,-3548
-580,-3655
-1590,-1911
-2779,-3789
-984,-3393
-1479,-1958
-1677,-4297
-4725,-4825
-1239,-4976
-2527,-3788
-3177,-3229
-824,-4423
-2029,44
-43,-2339
-1258,-4771
-3695,91
-872,-3742
-4004,67
-1787,-2141
-3821,-4826
-772,-3891
-3377,-4743
-1720,-4630
-1610,-4364
-488,-2809
-2853,-4560
-687,-4223
19,188
-1885,-4659
-1713,-4372
-899,-4065
-2636,-2738
-2919,-4214
-359,-3226
-4453,-4548
-307,-1775
-721,-3102
-2990,-4931
-574,86
-1822,-2464
-2534,-2748
-2444,-4022
-2867,-4472
-2342,-2602
-698,-1348
-1516,-2790
-2543,-4879
-1452,11
-4045,-4798
-602,-3813
-4431,-4762
-1683,-3662
-3033,-4502
-3157,-3438
-4903,25
-1842,-2115
-317,-929
-4207,-4286
-1982,-2340
-2044,-4400
-3458,-4593
-2114,-3087
-303,-787
-199,-486
-2194,-3541
-278,-2223
-1073,-3304
-715,-3318
-2921,-4298
-3586,285
-260,306
-2979,-4898
-1886,-4707
-1707,-4999
-8,-2609
-2072,-4055
-3298,-4992
-438,-3417
-1492,-4662
-4436,42
-1109,-3040
-4708,-4950
-4350,-4970
-1844,-3741
-2164,-3271
-1079,-4239
-1874,-2703
-1684,-2499
-888,-1669
-3042,-3171
-2485,-2715
-2394,-4775
-216,-893
-1796,-2860
-2148,-4646
-1925,-3169
-676,-1351
-462,-1836
-3191,-3601
-532,-618
-836,-4586
-231,-2213
-1034,-2265
-291,-4279
-842,-880
-3086,-4713
-4060,-4229
-1059,-3446
71,150
-551,315
-788,-4536
-1352,-4058
-550,-4432
-4184,-4600
-268,-912
-1334,-4638
-288,-4591
-3336,-3871
-2830,-3178
-3508,-4477
-3114,-3168
-605,-833
-3272,-3945
-4553,89
-1722,-3025
-503,-1721
-2268,22
-4338,169
-3436,-3605
-1242,-2249
-3574,-4248
-1518,-4482
18,213
-3004,-3837
-630,-2651
-2043,-5000
-873,-4020
-1252,-4211
-3000,92
-943,21
-3538,243
-1537,-4766
-427,-4730
-3277,-4385
-1385,-2966
-83,-573
-498,-636
-1355,-1377
-2938,-2984
-645,-3700
-1894,-4753
-1781,-1889
-1843,-4641
-214,240
-464,-1818
-3003,-3971
-287,-697
-1193,-3281
-2013,-3309
-1612,-1923
-1164,-2487
-1586,-3697
-108,-3992
-65,-4787
-2054,14
-1649,-4904
-346,-444
-1579,-1857
-2682,-4963
-52,-2350
-382,39
-710,-4049
-4216,-4570
-3350,-3632
-339,74
-587,226
-200,-3427
-3133,-4749
-4303,-4585
-362,-600
-3554,186
-3070,-4819
-1269,-1936
-2158,-3679
-3388,3
-1145,-2064
-320,-2846
-4208,102
-2545,239
-848,-3293
-2955,-3922
-330,-762
-830,-1306
-4226,32
-201,-4471
-545,-2695
-6,-4329
-1185,-1765
-470,-4243
-1458,-3524
-1585,-4667
-940,-3761
-2562,-4974
-1680,165
-2623,375
-2236,-4663
-1041,-2584
-3340,-4017
-2475,-2758
-172,-2174
-1509,-3430
-2961,-3409
-3693,-4918
-1100,-2650
-2155,-2783
-1773,-2681
-3064,215
-145,-2193
-453,-758
-3311,-3924
-1745,-2326
-2915,-4957
-1568,-2509
-3874,73
-2660,-4319
-3635,-4225
-126,-3185
-1426,222
-1642,-4907
-2612,-3584
-1383,-4388
-944,-4968
-678,-2495
-1405,-2372
-473,-1257
-871,528
-556,-3237
-4103,5
-1011,-4233
-391,84
-1363,63
-2175,-4391
-3715,-4042
-2806,358
-2310,-2892
-234,-807
-568,-2324
-3142,-4796
-3107,-3882
-255,-2802
-3007,430
-3411,-4668
-1809,49
-591,-4147
-306,-2445
-4084,-4810
-63,-989
-1971,-2749
-21,-3758
-2985,-3966
-951,-4325
-3618,-4978
-1552,-2705
-3113,-3245
-1913,-2293
-221,-4024
-3757,-3974
-4878,-4920
-627,-3092
-763,-3751
-677,-1808
-204,-1988
-504,-1286
-3503,-4458
-51,-1976
-1065,-3290
-2648,-3362
-3915,6
-1902,-2102
-672,-1173
-1046,-2864
-285,-2200
-2956,-3872
-3790,-4648
-3830,-4104
-2101,-3190
-995,-4159
-2494,-4935
-3505,172
-1408,336
-3323,-4270
-1735,-2974
-2052,-4377
-4628,185
-2348,319
-252,-1375
-4709,37
-353,544
-1285,-1750
-2019,-4846
-2239,-3125
-1896,-4112
-548,-4704
-2674,-3756
-1962,-2108
-286,-739
-1641,127
-321,-3975
-3862,548
-2280,-2544
-1973,-3661
-485,-2925
-1459,-4131
-604,-3223
-55,-3483
9,28
-401,-4818
-2640,-4341
-2574,-3701
-1082,-1326
-1690,-2510
-1156,-4154
-767,88
-212,-4187
-1892,-3424
-1431,-2532
-2765,-4951
120,204
-342,-2664
-3782,-3973
33,139
-2952,-3902
-611,-2515
-518,58
-357,-3631
-1089,-4274
-247,-569
-4335,-4785
-1022,-4331
-261,-2731
-2277,676
-751,-4666
-2526,-4028
-2480,-4579
-3207,168
-920,29
-3227,-4617
-1186,-2619
-1,-428
-4032,274
-2455,-4498
-2959,136
-2747,-4987
-4327,101
-64,255
-1709,-3725
-3093,-4318
-1160,357
-3938,66
-622,-1679
-2980,200
-801,-3706
-4444,-4535
-1070,-4949
-2742,-3098
-1700,-2423
-2479,-3451
-746,-1481
4,228
-1742,-4466
-2671,-4295
-2834,-3787
-4093,-4718
-366,-3194
-177,-3418
-2910,-4598
-3390,-4991
50,163
-1494,-4459
-3301,164
-327,-4532
-1037,-3808
-1312,-2684
-124,-744
-3355,52
-127,-1124
-1103,-3124
-1532,-2733
-3770,99
-207,-3802
-2138,121
-11,-1500
-1678,-4519
-773,-3278
-896,-3449
-1190,-3901
-2629,-4413
-1476,-2338
17,97
-1122,-3996
-2260,-2751
-1791,-3908
-4599,65
-71,-843
-1630,378
-4649,269
-3212,148
-3462,124
-3690,-3845
-3238,83
-1551,-2006
-329,-2643
-2279,114
-3736,-4694
-1420,-3047
-2654,-3589
-3221,-4739
-3292,-3557
-2257,192
-1927,-3030
-1914,128
-109,-3126
-1422,-3035
-875,-1739
-4149,413
-2405,254
-4251,-4554
-640,-1666
-731,-2881
-4689,-4774
-1734,-2917
-2395,-2519
-2471,-3831
-2364,476
-34,-447
-2144,-3249
-3413,-4915
-2105,-4383
-1772,-4421
-1810,-2228
-4210,349
-1668,-4507
-655,-3310
-1819,411
68,108
-2323,-2887
-33,-85
-4769,-4858
-4746,433
-1423,-4177
-1303,107
-1852,-3859
-4456,-4505
-407,-2420
-2712,271
-3728,153
-4261,7
-2266,-3026
-4740,257
-439,-4900
34,131
-2518,-4018
-1248,296
-309,-1929
-680,-4908
-434,-4983
-1290,-3399
-478,-4435
450,490
-1311,-1768
-2557,-3691
-2406,-3481
-1130,-1704
-4711,-4893
-1544,-3955
-2596,113
340,594
-3130,-3633
-4037,-4676
-3963,-4640
-146,-474
-1580,-2255
-164,-2450
-1106,-1748
-765,-3563
-1736,-2262
-952,-3634
-210,-4669
-1482,484
-635,-4555
-810,144
-1328,-4685
-2196,-3533
-2156,-2271
-1928,-2050
-524,-3065
-1414,-4985
-3844,-3929
-3302,-4048
-361,297
-467,135
-266,-4447
-1176,-3781
-941,-2594
-823,-2390
-2725,-3209
-2579,-3779
-844,-859
-1620,-2192
-4650,-4683
-4272,154
-375,-714
-667,364
-472,147
-726,-4888
-3647,-4524
-3659,638
-4503,-4526
-1120,-1909
-2992,515
-945,-1944
-2458,-4508
-1165,-4015
-932,-3158
-2626,332
-3176,-4682
-491,-4160
-2027,-2383
-107,-3470
-1948,-4309
-3734,-4313
-1876,-4892
-1254,-3289
-970,211
-3218,-3375
-1395,-3368
-352,-1667
-997,-2172
-301,-870
233,518
-2754,-3935
-1195,-3334
-1495,-3410
-1336,-1567
-4721,263
-2080,-3645
-2303,261
-2965,-3317
-642,-4008
-624,-2047
-1224,-4068
-3614,-4316
-3041,-3565
-269,-3263
-1869,343
-3956,-4455
-717,118
-1071,-4520
-3044,159
-3983,-4605
-1724,-3094
-1047,-2321
-4258,417
-14,-3420
-505,-4809
-2306,-4188
-259,-2242
-1158,-3138
-99,-3313
-2161,-3570
-2669,486
-3576,87
-3663,496
-2113,-3858
-2318,-4716
-2506,41
-2913,-3224
-170,-2414
-2530,505
-178,-3117
-531,-1918
-2679,-4122
-1770,-2627
-1530,-3320
-4433,770
-2653,77
-424,-2083
-1514,125
-3274,-4773
-4697,755
-2822,-4845
-4802,546
-5,-999
-1237,-2642
-2962,-4612
-4099,662
-2453,212
-4417,583
-3253,-4587
-711,-3023
-2624,-4280
-1025,76
-1449,-1629
-993,-2621
-609,210
-123,519
-4655,354
-399,-922
-3594,-4117
-4758,-4930
-581,-1616
-2212,-4462
-1033,-1658
56,241
-1287,328
-4283,-4419
-774,207
-786,-1139
-1510,-3406
-1083,431
-708,-1284
-4230,408
-2289,-3370
-4542,-4543
-3112,-3460
-1726,-3875
-782,-2847
-1435,-3447
-585,-2888
-367,-3019
38,534
-482,-2014
251,503
-2012,-2484
-506,-4817
-1974,-2167
-243,-347
-1654,-4118
-1854,-2441
-1225,-1898
-966,-2343
-1528,-3993
-4651,850
-2997,-3403
-666,-1645
-2716,-2762
-118,-3434
-936,516
-4249,280
-1823,-2999
-279,-4715
-1539,281
-356,-4652
157,472
-1153,-1394
-1727,-4420
-4323,-4772
-761,-1175
-112,-4089
110,227
-3213,-3469
-380,-1598
-2241,-3919
-2743,-3839
-1693,-3692
-2261,195
-2095,247
-889,109
-4053,-4916
-4962,209
-653,389
-105,-2426
-4799,-4967
-2145,424
-2180,-2929
264,945
-2381,-3889
-4232,-4438
62,414
-1774,-3429
-388,-1094
-2107,-4360
-319,167
-2030,689
-519,-2361
-30,-3496
-1644,-2644
-387,158
-692,-1897
-1147,-1991
-1194,-4933
81,170
-3442,218
-1919,-3180
-133,-1696
202,325
-3622,-4437
-3712,-4748
-1941,-3108
-1397,-1542
-86,-783
-1066,-2945
-2760,194
-2285,-2449
-4997,423
-1663,-3054
-1293,-3892
314,409
-3188,500
-828,-1631
-3493,-4537
-1790,-3615
-2569,-4204
-2524,-3786
-1149,-2521
-2078,-4333
-1984,-4035
-919,-2798
-1506,-1608
-1232,-4494
-1240,-2404
-789,-2317
-2813,181
-730,-1444
-1430,-4454
-142,-1847
-1812,-4409
180,654
-3553,-4745
341,600
-384,-4304
-1346,-4760
-1986,-4853
-1519,-4744
-3151,-3913
-2918,-3977
105,441
-3324,137
-2058,-3999
-2439,849
-2937,-3806
-1523,-3885
-4561,250
-2954,-3823
-1023,-4544
-1576,-4859
-3652,-3672
-4150,-4168
-2290,-3815
-670,307
-791,352
-3425,69
-3220,-4977
-850,-2996
-1845,-4219
-1762,831
-437,-3167
334,647
-4043,480
-3039,-3437
-432,-3707
-686,-4305
-1546,-3241
-2831,-4889
-2823,-3203
-4815,318
-1628,732
-1561,-4387
111,864
288,294
-2854,-3012
-381,-808
-1210,-4606
-1508,-4589
-2792,-3129
-3730,940
-1263,-2202
-195,53
-2774,-3587
-2745,-4812
-481,-2035
-372,-4761
-1098,-4003
-764,277
-1208,-3189
-962,621
-1794,-1868
-2605,138
205,392
-1555,-4352
-300,-2434
-162,547
-1446,-3573
122,368
-2021,-3499
-122,360
-2590,-2941
-1032,-3998
-420,-2214
-1533,-4205
-2884,-2902
260,626
-263,8
-521,-3485
-1850,-3343
-267,-2096
-3264,-3291
-633,-1797
-2835,-4056
-2130,-4607
155,540
82,404
-1758,-3338
-2736,-3068
-3162,-3536
-1624,-3056
-1151,198
-3664,-4152
-2899,-3053
46,459
-299,-1489
270,629
-3795,312
-1090,-4860
-608,-2766
-3328,609
-977,-1536
-383,-2936
-1330,-3611
-2618,428
-1409,-2154
-2633,229
-543,-3037
-2182,-3199
-3709,156
-812,-1939
-946,-3604
-1672,-3506
216,275
-2077,94
-436,-4102
-1388,-2717
-4114,273
-2606,385
-3816,303
-3579,-3807
-2707,-2987
-433,-1236
-1906,-2667
-343,-417
-953,-3797
-4476,199
-625,-662
-3232,-4673
-3135,-4255
-457,615
-514,-3866
-985,-4658
-1015,-4770
-745,-4281
-426,-4660
-1322,-3477
-530,-3120
-1652,-1878
-1174,90
-3045,531
-23,-3205
-3978,316
-1344,-1575
-2341,-4783
-2337,-3710
-1849,-2103
-332,-3474
-1166,-2935
-509,-2411
-1317,-3732
-564,-4361
-3076,-4401
-149,-1504
-4235,-4260
-1029,-2926
-2886,-3327
347,390
-1042,-1588
-2153,-4917
-4434,203
-1026,-1643
-1265,-2625
-1935,-4054
-1084,-2092
-689,-4241
-1282,699
-4271,-4719
-3737,923
-56,-2537
-3794,-4768
-2298,-4670
-1688,-4461
-3090,-3729
-1081,-2025
-98,-3527
-2152,-3416
-2048,-4692
289,839
-3268,597
-1413,-4722
-3208,-4778
-3767,-4238
-577,-3286
-39,-3260
-675,-2079
-1179,-3989
-2185,-4700
-2942,-4452
338,768
-3063,-3091
-916,-4990
-2098,-2398
-3936,-3959
-157,-160
-3762,-4016
-1278,-2932
-1903,-3947
-3827,485
-422,-1001
-3877,-4382
-867,-3259
-246,-2392
-2040,565
-1553,-2797
-759,-2100
-389,236
-2467,-3960
-2673,502
-40,-2259
-377,98
-703,-2788
242,407
-2706,-4672
-1689,-4956
-691,-2675
-2184,939
-465,604
-120,-1538
-1162,-1316
-3669,234
-822,-2791
-700,-1154
-4757,386
-2501,85
-1213,671
-3681,-3916
-4583,-4984
-1682,-2711
-479,-1004
-3022,145
-795,-3746
-3287,684
-1915,-1977
-393,220
-2508,-2805
-2134,-4833
190,642
-725,-2412
-3928,174
-73,-4126
-1480,-3365
-2841,24
295,494
-1310,246
-3398,1150
-1102,-2505
-797,-3772
-3027,-4564
-972,549
-2958,-3280
-539,-1010
-1744,-2201
418,775
-1354,-3822
-960,-2147
-3719,322
224,766
-370,-3718
-53,467
-990,-2410
-2665,828
-4872,245
439,1029
-1853,-2870
-3257,-3461
-1337,-3202
-4292,449
-1602,-4735
-2600,-3606
-1924,-4470
-2443,-2829
-4367,-4552
-2577,-2976
-1873,-2189
-835,-2177
-1144,-3642
-2351,-2869
-1378,912
-161,-2488
-2880,-4136
-669,-3371
-1566,346
-114,1268
249,559
-1945,396
-1205,182
-2786,499
176,946
-2430,-2447
-3453,-4404
-776,-3423
219,293
-450,-3627
-1260,-1392
-1900,-3073
-528,-1938
-4581,509
-866,-2371
-323,-2309
-777,-1198
-2125,-3383
-3215,432
-1712,-1821
-2611,574
-712,-3774
356,538
-1785,-3656
-1357,-2554
-2607,353
-2206,-3043
-1931,791
-376,-2916
-3776,454
-1332,369
-517,-4609
225,420
140,217
-4161,162
-2568,-4222
-79,-760
-1373,-4090
-950,585
-968,-2440
-784,-2142
-571,-1870
-3545,740
-2730,-4481
-468,-2856
-3450,129
-3674,-4246
-179,-4069
-154,75
-3939,998
265,324
-3855,-4484
166,359
-1985,-3682
-159,-3675
-615,237
-578,452
-1019,612
-957,189
-631,-3771
-104,-4829
-2523,256
123,803
-752,705
-588,744
-1997,-3507
-1806,-2057
-230,-4326
-2794,-4964
-3488,-4493
-589,602
-167,-3962
-610,-2732
-3148,-4840
-3150,533
-1150,607
-1613,-3890
-1038,-4645
-2373,279
-1635,-1686
-1024,-3267
-2291,-4044
-3547,-4491
-1013,-3810
-3459,-3490
426,529
560,1374
-1981,1130
-72,-4497
-1382,-2981
-2388,-2589
57,542
-1840,-3881
-2024,-4677
-308,-2588
284,790
-1548,-3074
-1640,-4275
-3300,-3494
-166,-1486
132,748
-280,230
-493,554
-2496,-3306
575,764
-1040,366
-1115,-3015
-728,656
104,206
-2866,59
-1858,-4051
178,521
-4521,-4569
-533,-2203
-1473,-3981
-46,-2723
-2595,767
-4563,1015
-3333,-4253
-2906,-2968
-2873,-3571
-639,-4681
179,506
-1159,-2143
-1433,-3455
290,672
-1524,-3995
-2668,659
-1517,-2775
-369,-413
-3976,871
-1562,399
-1888,-2086
278,376
-905,-3812
-4919,644
80,972
-1118,-2038
-1862,587
-489,-4837
-2548,859
-1126,-2462
-813,-4944
-1451,-4788
-3909,-4518
-2229,-4824
-2033,1220
-544,1088
-1000,-1549
-3517,-3888
-1349,-2090
-2570,-4074
-882,-2914
-1893,-4186
-2497,-4675
582,824
-2778,756
-1955,-2528
-390,287
410,553
-4087,373
-1573,-2186
-19,-4276
711,725
-976,809
-2082,-4955
-236,-794
64,395
-3646,-3829
-2878,479
-3182,650
-3258,-4866
440,913
-1756,691
-15,-3392
-3624,-4568
741,1186
-3141,-4086
-2964,371
-601,-1110
-529,387
-3577,78
-2042,79
-4324,745
-554,-1591
-1884,-1916
-2953,-4993
-4686,910
-48,-4854
-4339,514
412,445
-284,-2165
807,854
394,772
184,567
-18,742
-2429,1217
-3144,616
-3330,-3379
-682,-3609
-4416,949
-971,327
-2943,-3046
-4701,330
-1008,-3482
-690,-4012
-348,259
-134,-1725
-1978,-4996
-895,-4614
-2833,-4354
96,1023
-2370,-4842
-1442,-4166
-1309,-1361
-1905,-3155
-3166,-4924
-656,-3016
-1751,-3608
112,384
778,861
-2247,-3101
-3590,-4191
-1865,134
379,1393
-1365,-3654
-2481,1077
-2365,400
-173,-2729
-1966,-4921
299,558
-3954,1229
201,599
-50,-1648
-1359,-3689
309,936
-743,-4489
-750,-4119
-1315,-4289
-4479,867
-2567,-4285
-2486,231
-658,782
-1825,-3905
-272,-3914
-2252,-2399
-2433,-2581
-2683,-4193
372,687
-237,-3687
-1325,-4582
-3865,-4287
465,498
-28,268
-4590,-4603
-722,929
-3510,618
-364,-2292
-358,477
-3828,-4750
-386,442
-3863,746
-440,-2536
-1587,-1963
-2074,232
-1412,-2227
-2026,193
-3671,-4040
-1099,-4449
-2697,-2883
-4460,781
-2502,-2755
-2104,-2897
-1277,-4467
539,657
-1343,-1716
-3588,-3668
-1717,-1954
-2001,874
555,670
-683,-845
-408,-4922
-1230,1003
-244,-2299
-1557,-2781
329,451
-707,-3793
35,365
-2281,-3414
-45,-2183
-2637,-3230
-748,161
466,564
443,715
-542,-1469
-887,-4412
-2556,-3678
-1828,-2693
-2272,-2678
-2070,333
-203,-1264
348,456
608,754
-232,-3463
-2111,-3740
-3569,-4081
-3860,-4450
-4717,1173
-1308,1031
-3222,935
-2608,1350
-986,902
-1464,-3626
-2477,142
588,589
-2273,115
-62,-3847
-290,-2975
-322,-1882
-92,-1111
-441,-1060
-1386,-4551
-3005,584
-1039,979
-3083,-3739
-1460,996
-2571,822
-1170,-1656
-4795,-4943
-2872,-4573
-60,-2647
-4116,-4473
-1692,436
141,569
-1699,829
-2036,-3187
-2861,-4714
-1368,541
-1138,-1650
-414,-4905
-3104,36
-3840,1407
-1429,-4218
-242,-2787
-988,-2000
-1529,-3694
-1168,-2516
-3883,1087
-2817,701
-3720,-4328
-460,-3279
-1045,-4031
-334,381
-1861,821
-1280,-4678
-3231,-3535
-2973,-3024
-4615,305
-282,-1998
191,475
-2243,-2891
-455,-838
-1404,-2849
-3943,-4511
-2879,-3174
-2513,-4332
-1399,291
367,761
-1657,991
-849,-1333
-864,-2137
-3471,-4831
361,1204
-1226,-3404
248,895
-3305,-4342
-2795,-4767
-3940,1583
-4531,572
406,875
-3275,632
-1659,792
-1380,-2067
-706,-4862
-579,-4067
641,965
143,951
-917,-1085
-4073,-4290
-614,1260
471,749
-3145,311
-1746,-3803
598,717
-1890,223
-4597,393
-1660,149
-3523,-4125
-2688,1287
-1113,557
-4911,904
747,1011
-3031,-4427
-1563,-3500
377,980
-2166,959
383,988
-2235,-4143
-2709,-4202
-3809,-4734
-4661,457
-302,-2258
-793,-2696
-1979,126
-1907,649
-2428,-4237
-1484,-4942
-3021,244
355,1682
-1453,-1964
784,926
335,350
-4306,444
-102,-2129
619,1158
-1445,-2580
-565,-1937
-817,308
-1910,197
-1143,-4291
-2561,258
253,779
-3735,-4925
-2649,-3484
507,771
-96,712
-4308,1324
-800,-3456
-2472,-3491
-1875,-3255
-935,-3644
238,678
-584,-2251
-3572,437
-404,-4356
-3443,1231
-340,-4637
487,700
-1091,103
-1391,-1826
-2468,-2756
-235,-4396
-3982,-4264
326,1291
550,1024
660,1552
362,873
-1262,-4463
-1272,427
-1814,-2586
-1370,-4095
-141,-2558
-2313,-3121
-861,1284
-3910,611
-1839,-2500
-4138,-4936
-4516,1336
-4130,1343
-2425,-3876
-1466,1055
-7,-3262
-1134,977
370,511
-1572,-4311
-1883,743
-3775,508
-3473,-4198
-1424,-4909
-4307,862
-226,-2018
576,1572
-3479,-3623
-854,937
-2023,-4162
-1028,-3696
177,214
686,694
-1871,-4185
-1283,95
-1129,-1618
-1477,675
-2408,1073
721,879
-1407,1110
-4791,235
-1778,-4414
-4830,-4954
-2149,-4865
-799,1525
-1749,-4429
-693,-1402
345,535
-4559,-4674
-4169,323
-1249,840
-1057,-4540
-695,1211
-2358,812
-4373,-4973
-4345,773
416,1197
-351,-3578
570,752
-3321,-4899
117,388
-832,-4611
679,1515
-841,-994
-1302,-4487
-771,-4723
580,1647
-1320,-1705
-928,1044
-378,-2015
-907,-3811
-3542,-4910
-590,-4960
391,901
-2583,-3543
-2535,-3685
-1191,-2776
-1183,1000
532,1092
-3006,930
-641,-4375
-1728,397
-125,1124
434,896
-3395,-3521
-2850,-3345
-3683,313
-3575,339
-963,620
-313,-4047
-4684,-4975
1086,1133
-38,-1271
713,876
-435,-1146
497,639
-3834,735
635,1524
-4137,954
-2002,1730
-4250,1349
-904,1105
-956,-4151
55,825
-3299,802
-2041,1482
-2803,-4302
-2631,-2848
-4941,710
-3920,1642
317,596
818,1567
-1880,-2305
-4021,-4029
-2721,-3059
-1841,-3835
-855,878
-638,-1462
-3562,763
736,905
187,419
-184,-1297
374,751
-3607,-3621
-26,1275
-298,-1615
458,489
-538,-3513
-1619,1195
-553,-3384
415,1166
-2157,-3143
-1078,-2065
-1054,-1108
-501,920
-418,-2840
-4737,1138
-3551,276
-131,-2920
-3347,872
724,1814
-1128,-2877
-1738,-3951
-1824,151
836,855
-335,-4926
-248,-1255
-650,-3917
706,870
-4262,1657
-2573,590
-349,563
-1256,-3198
-2330,976
-1403,-2868
-820,-4979
523,774
-1196,1162
146,727
-445,-2327
-3480,405
-3667,-4523
-182,799
1012,1794
-4038,-4321
-1342,1059
-570,-4411
-2704,491
-1940,1095
-2032,-3387
-1832,-3832
846,1156
-3366,-3759
-1972,-2578
-3316,-4972
